arquivo,semente,cenario,lei,concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,N_req,N_success,N_fail,N_blocked,violacoes
j6043_1.sm,0,adaptativa,unitario,True,191,108,0.5261028341644677,0.0,6.878664865022409,316.0,394.0,229.0,72.0,53.90301745994712,57,3,12,0,0.05,334.0,0.16138627982020096,0.020594804985097033,0.07197596511597706,270,229,41,0,0
j6043_1.sm,0,adaptativa,crowder_eq3,True,191,108,0.7296594432949747,0.0,6.878664865022409,316.0,394.0,20.07491830250452,72.0,53.90301745994712,57,3,12,0,0.05,334.0,0.16138627982020096,0.020594804985097033,0.09982448150188912,270,229,41,0,0
j6043_1.sm,1,centralizada,unitario,True,244,108,0.682992846053953,0.0,27.856110240540612,263.0,506.0,0.0,181.0,53.85695468621138,49,11,1,0,0.18333333333333332,334.0,0.16124836732398617,0.08340152766628926,0.07269548371726145,0,0,0,168,0
j6043_1.sm,1,centralizada,crowder_eq3,True,244,108,0.682992846053953,0.0,27.856110240540612,263.0,506.0,0.0,181.0,53.85695468621138,49,11,1,0,0.18333333333333332,334.0,0.16124836732398617,0.08340152766628926,0.07269548371726145,0,0,0,168,0
j6043_1.sm,1,adaptativa,unitario,True,170,108,0.5973390581682032,0.0,6.0,309.0,388.0,145.0,43.0,73.54734617528402,56,4,16,0,0.06666666666666667,334.0,0.22020163525534137,0.017964071856287425,0.11322861467813133,177,145,32,0,0
j6043_1.sm,1,adaptativa,crowder_eq3,True,170,108,0.74913009793692,0.0,6.0,309.0,388.0,13.386723045188424,43.0,73.54734617528402,56,4,16,0,0.06666666666666667,334.0,0.22020163525534137,0.017964071856287425,0.14200136763734814,177,145,32,0,0
j6043_1.sm,2,centralizada,unitario,True,234,108,0.7696878651206864,1.7763568394002505e-15,29.805210092306034,230.0,534.0,0.0,82.0,77.78773422167602,43,17,3,0,0.2833333333333333,334.0,0.23289740784932939,0.08923715596498813,0.11212036532894601,0,0,0,82,0
j6043_1.sm,2,centralizada,crowder_eq3,True,234,108,0.7696878651206864,1.7763568394002505e-15,29.805210092306034,230.0,534.0,0.0,82.0,77.78773422167602,43,17,3,0,0.2833333333333333,334.0,0.23289740784932939,0.08923715596498813,0.11212036532894601,0,0,0,82,0
j6043_1.sm,2,adaptativa,unitario,True,169,108,0.6043461462805497,2.220446049250313e-16,6.116646356810563,311.0,396.0,126.0,53.0,80.25361986203313,55,5,17,0,0.08333333333333333,334.0,0.24028029898812314,0.018313312445540606,0.12247718658758562,178,126,52,0,0
j6043_1.sm,2,adaptativa,crowder_eq3,True,169,108,0.7298603989993164,2.220446049250313e-16,6.116646356810563,311.0,396.0,13.315891434840044,53.0,80.25361986203313,55,5,17,0,0.08333333333333333,334.0,0.24028029898812314,0.018313312445540606,0.1479139874081893,178,126,52,0,0
j6043_1.sm,3,centralizada,unitario,True,210,108,0.6047345136403882,0.0,20.66108368992694,208.0,492.0,0.0,236.0,85.5801560890785,42,18,2,0,0.3,334.0,0.25622801224275,0.06185953200576928,0.10518958144267762,0,0,0,236,0
j6043_1.sm,3,centralizada,crowder_eq3,True,210,108,0.6047345136403882,0.0,20.66108368992694,208.0,492.0,0.0,236.0,85.5801560890785,42,18,2,0,0.3,334.0,0.25622801224275,0.06185953200576928,0.10518958144267762,0,0,0,236,0
j6043_1.sm,3,adaptativa,unitario,True,157,108,0.565285889872621,0.0,2.5,328.0,370.0,187.0,60.0,37.53606153759509,58,2,10,0,0.03333333333333333,334.0,0.1123834177772308,0.0074850299401197605,0.05734758364484568,246,187,59,1,0
j6043_1.sm,3,adaptativa,crowder_eq3,True,157,108,0.7612015187086403,0.0,2.5,328.0,370.0,18.537587694865614,60.0,37.53606153759509,58,2,10,0,0.03333333333333333,334.0,0.1123834177772308,0.0074850299401197605,0.07722299202367124,246,187,59,1,0
j6043_1.sm,4,centralizada,unitario,True,246,108,0.648847167919332,0.0,16.576406493911602,246.0,493.0,0.0,203.0,63.80912667140184,48,12,2,0,0.2,334.0,0.19104528943533486,0.049629959562609585,0.08398046881976672,0,0,0,194,0
j6043_1.sm,4,centralizada,crowder_eq3,True,246,108,0.648847167919332,0.0,16.576406493911602,246.0,493.0,0.0,203.0,63.80912667140184,48,12,2,0,0.2,334.0,0.19104528943533486,0.049629959562609585,0.08398046881976672,0,0,0,194,0
j6043_1.sm,4,adaptativa,unitario,True,158,108,0.5741844350207894,0.0,7.5,291.0,391.0,180.0,60.0,49.9658641928236,53,7,8,0,0.11666666666666667,334.0,0.14959839578689701,0.02245508982035928,0.07337499105340642,236,180,56,0,0
j6043_1.sm,4,adaptativa,crowder_eq3,True,158,108,0.7540177130915686,0.0,7.5,291.0,391.0,17.58959307468568,60.0,49.9658641928236,53,7,8,0,0.11666666666666667,334.0,0.14959839578689701,0.02245508982035928,0.09635587378853389,236,180,56,0,0
j6043_1.sm,5,centralizada,unitario,True,216,108,0.6961092524604897,1.7763568394002505e-15,23.44496382909944,216.0,524.0,0.0,137.0,91.75540175317742,43,17,2,0,0.2833333333333333,334.0,0.2747167717161001,0.07019450248233365,0.12189271779316077,0,0,0,133,0
j6043_1.sm,5,centralizada,crowder_eq3,True,216,108,0.6961092524604897,1.7763568394002505e-15,23.44496382909944,216.0,524.0,0.0,137.0,91.75540175317742,43,17,2,0,0.2833333333333333,334.0,0.2747167717161001,0.07019450248233365,0.12189271779316077,0,0,0,133,0
j6043_1.sm,5,adaptativa,unitario,True,146,108,0.5705128205128205,0.0,5.0,306.0,356.0,161.0,58.0,49.0,56,4,10,0,0.06666666666666667,334.0,0.1467065868263473,0.014970059880239521,0.07852564102564102,200,161,39,0,0
j6043_1.sm,5,adaptativa,crowder_eq3,True,146,108,0.7446386945636702,0.0,5.0,306.0,356.0,15.084207279346995,58.0,49.0,56,4,10,0,0.06666666666666667,334.0,0.1467065868263473,0.014970059880239521,0.10249240458881977,200,161,39,0,0
j6043_1.sm,6,centralizada,unitario,True,222,108,0.8207270707135174,0.0,24.2163343442852,249.0,521.0,0.0,49.0,64.80299187287318,47,13,3,0,0.21666666666666667,334.0,0.1940209337511173,0.07250399504277007,0.10208362705047039,0,0,0,48,0
j6043_1.sm,6,centralizada,crowder_eq3,True,222,108,0.8207270707135174,0.0,24.2163343442852,249.0,521.0,0.0,49.0,64.80299187287318,47,13,3,0,0.21666666666666667,334.0,0.1940209337511173,0.07250399504277007,0.10208362705047039,0,0,0,48,0
j6043_1.sm,6,adaptativa,unitario,True,149,108,0.6871130284207204,0.0,4.5,301.0,388.0,83.0,34.0,59.681477357211456,55,5,14,0,0.08333333333333333,334.0,0.17868705795572293,0.01347305389221557,0.1056905171328253,111,83,28,0,0
j6043_1.sm,6,adaptativa,crowder_eq3,True,149,108,0.7913692677396361,0.0,4.5,301.0,388.0,8.607968817811926,34.0,59.681477357211456,55,5,14,0,0.08333333333333333,334.0,0.17868705795572293,0.01347305389221557,0.12172702843761883,111,83,28,0,0
j6043_1.sm,7,centralizada,unitario,True,229,108,0.6161456689111466,0.0,18.68525536116723,250.0,484.0,0.0,250.0,51.528527458977926,47,13,0,0,0.21666666666666667,334.0,0.1542770283202932,0.05594387832684799,0.06559727070086435,0,0,0,214,0
j6043_1.sm,7,centralizada,crowder_eq3,True,229,108,0.6161456689111466,0.0,18.68525536116723,250.0,484.0,0.0,250.0,51.528527458977926,47,13,0,0,0.21666666666666667,334.0,0.1542770283202932,0.05594387832684799,0.06559727070086435,0,0,0,214,0
j6043_1.sm,7,adaptativa,unitario,True,182,108,0.5105880783043301,0.0,13.071770414554866,301.0,374.0,225.0,66.0,67.48870447985982,55,5,10,0,0.08333333333333333,334.0,0.20206198946065815,0.03913703716932595,0.09213617092946647,273,225,48,0,0
j6043_1.sm,7,adaptativa,crowder_eq3,True,182,108,0.7088091755323511,0.0,13.071770414554866,301.0,374.0,20.15683526517426,66.0,67.48870447985982,55,5,10,0,0.08333333333333333,334.0,0.20206198946065815,0.03913703716932595,0.12790538229977522,273,225,48,0,0
j6043_1.sm,8,centralizada,unitario,True,241,108,0.5678089347532351,0.0,31.812886578383512,213.0,514.0,0.0,305.0,86.23408234740072,41,19,1,0,0.31666666666666665,334.0,0.2581858752916189,0.09524816340833386,0.09526163898268553,0,0,0,273,0
j6043_1.sm,8,centralizada,crowder_eq3,True,241,108,0.5678089347532351,0.0,31.812886578383512,213.0,514.0,0.0,305.0,86.23408234740072,41,19,1,0,0.31666666666666665,334.0,0.2581858752916189,0.09524816340833386,0.09526163898268553,0,0,0,273,0
j6043_1.sm,8,adaptativa,unitario,True,191,108,0.5081091777073901,0.0,11.245881452943268,291.0,401.0,239.0,76.0,73.20046634333363,53,7,15,0,0.11666666666666667,334.0,0.21916307288423242,0.033670303751327145,0.09275269017832602,297,239,58,0,0
j6043_1.sm,8,adaptativa,crowder_eq3,True,191,108,0.700622986082612,0.0,11.245881452943268,291.0,401.0,22.147298382611613,76.0,73.20046634333363,53,7,15,0,0.11666666666666667,334.0,0.21916307288423242,0.033670303751327145,0.1278950855663495,297,239,58,0,0
j6043_1.sm,9,centralizada,unitario,True,294,108,0.6273111863365703,0.0,16.0,260.0,472.0,0.0,235.0,45.41763622362469,49,11,1,0,0.18333333333333332,334.0,0.13598094677731942,0.04790419161676647,0.06036226961873897,0,0,0,213,0
j6043_1.sm,9,centralizada,crowder_eq3,True,294,108,0.6273111863365703,0.0,16.0,260.0,472.0,0.0,235.0,45.41763622362469,49,11,1,0,0.18333333333333332,334.0,0.13598094677731942,0.04790419161676647,0.06036226961873897,0,0,0,213,0
j6043_1.sm,9,adaptativa,unitario,True,152,108,0.6303210219193583,0.0,7.0,295.0,402.0,123.0,46.0,66.7702567746992,55,5,12,0,0.08333333333333333,334.0,0.19991094842724313,0.020958083832335328,0.10469327483593624,166,123,43,0,0
j6043_1.sm,9,adaptativa,crowder_eq3,True,152,108,0.7628409961547197,0.0,7.0,295.0,402.0,12.207189411827263,46.0,66.7702567746992,55,5,12,0,0.08333333333333333,334.0,0.19991094842724313,0.020958083832335328,0.12670420196895016,166,123,43,0,0
j6043_1.sm,10,centralizada,unitario,True,255,108,0.5461004040594892,0.0,32.58406258435687,199.0,529.0,0.0,329.0,110.68633692198037,40,20,4,0,0.3333333333333333,334.0,0.33139621832928257,0.0975570736058589,0.11426437299992107,0,0,0,292,0
j6043_1.sm,10,centralizada,crowder_eq3,True,255,108,0.5461004040594892,0.0,32.58406258435687,199.0,529.0,0.0,329.0,110.68633692198037,40,20,4,0,0.3333333333333333,334.0,0.33139621832928257,0.0975570736058589,0.11426437299992107,0,0,0,292,0
j6043_1.sm,10,adaptativa,unitario,True,178,108,0.5225674899745799,0.0,4.0,311.0,380.0,222.0,66.0,59.17879946662006,56,4,11,0,0.06666666666666667,334.0,0.1771820343311978,0.011976047904191617,0.08138135972889646,264,222,42,0,0
j6043_1.sm,10,adaptativa,crowder_eq3,True,178,108,0.723881781154536,0.0,4.0,311.0,380.0,19.768795420944382,66.0,59.17879946662006,56,4,11,0,0.06666666666666667,334.0,0.1771820343311978,0.011976047904191617,0.11273277569601063,264,222,42,0,0
j6043_1.sm,11,centralizada,unitario,True,275,108,0.7208748093870703,8.881784197001252e-16,13.5,243.0,498.0,0.0,120.0,72.8273024874161,46,14,4,0,0.23333333333333334,334.0,0.21804581583058713,0.040419161676646706,0.10542041726664778,0,0,0,116,0
j6043_1.sm,11,centralizada,crowder_eq3,True,275,108,0.7208748093870703,8.881784197001252e-16,13.5,243.0,498.0,0.0,120.0,72.8273024874161,46,14,4,0,0.23333333333333334,334.0,0.21804581583058713,0.040419161676646706,0.10542041726664778,0,0,0,116,0
j6043_1.sm,11,adaptativa,unitario,True,147,108,0.6681222264169484,0.0,8.0,300.0,374.0,93.0,35.0,57.77781491526298,56,4,14,0,0.06666666666666667,334.0,0.17298746980617657,0.023952095808383235,0.10321562122644887,116,93,23,0,0
j6043_1.sm,11,adaptativa,crowder_eq3,True,147,108,0.7867918216718097,0.0,8.0,300.0,374.0,8.57028822758417,35.0,57.77781491526298,56,4,14,0,0.06666666666666667,334.0,0.17298746980617657,0.023952095808383235,0.12154842847432197,116,93,23,0,0
j6046_1.sm,0,centralizada,unitario,True,243,78,0.6899921734430631,0.0,41.36611771126955,236.0,506.0,0.0,150.0,77.34165150752146,46,14,4,0,0.23333333333333334,320.0,0.24169266096100456,0.12926911784771736,0.10546469213705668,0,0,0,122,0
j6046_1.sm,0,centralizada,crowder_eq3,True,243,78,0.6899921734430631,0.0,41.36611771126955,236.0,506.0,0.0,150.0,77.34165150752146,46,14,4,0,0.23333333333333334,320.0,0.24169266096100456,0.12926911784771736,0.10546469213705668,0,0,0,122,0
j6046_1.sm,0,adaptativa,unitario,True,148,78,0.5714085927948452,0.0,4.511671394229783,300.0,366.0,166.0,56.0,52.522394334042104,57,3,11,0,0.05,320.0,0.16413248229388158,0.01409897310696807,0.08199930993615015,200,166,34,0,0
j6046_1.sm,0,adaptativa,crowder_eq3,True,148,78,0.7479794329296727,0.0,4.511671394229783,300.0,366.0,14.795872836029245,56.0,52.522394334042104,57,3,11,0,0.05,320.0,0.16413248229388158,0.01409897310696807,0.10733789816963242,200,166,34,0,0
j6046_1.sm,1,centralizada,unitario,True,199,78,0.6872544578860728,0.0,30.362075065084486,238.0,507.0,0.0,158.0,72.71802304416072,47,13,3,0,0.21666666666666667,320.0,0.22724382201300225,0.09488148457838902,0.09857156904489471,0,0,0,129,0
j6046_1.sm,1,centralizada,crowder_eq3,True,199,78,0.6872544578860728,0.0,30.362075065084486,238.0,507.0,0.0,158.0,72.71802304416072,47,13,3,0,0.21666666666666667,320.0,0.22724382201300225,0.09488148457838902,0.09857156904489471,0,0,0,129,0
j6046_1.sm,1,adaptativa,unitario,True,152,78,0.6207661288668007,0.0,12.681069842479792,286.0,374.0,115.0,37.0,76.48132526613756,54,6,16,0,0.1,320.0,0.23900414145667986,0.039628343257749346,0.1269438936258365,140,115,25,0,0
j6046_1.sm,1,adaptativa,crowder_eq3,True,152,78,0.7509013758748698,0.0,12.681069842479792,286.0,374.0,10.586746009208406,37.0,76.48132526613756,54,6,16,0,0.1,320.0,0.23900414145667986,0.039628343257749346,0.15355596890662068,140,115,25,0,0
j6046_1.sm,2,centralizada,unitario,True,248,78,0.6704989514046911,0.0,49.84665254329468,181.0,507.0,0.0,133.0,116.15330782820507,39,21,2,0,0.35,320.0,0.36297908696314085,0.15577078919779588,0.15361079112622839,0,0,0,126,0
j6046_1.sm,2,centralizada,crowder_eq3,True,248,78,0.6704989514046911,0.0,49.84665254329468,181.0,507.0,0.0,133.0,116.15330782820507,39,21,2,0,0.35,320.0,0.36297908696314085,0.15577078919779588,0.15361079112622839,0,0,0,126,0
j6046_1.sm,2,adaptativa,unitario,True,151,78,0.5871162733824697,0.0,10.421876381948875,301.0,405.0,115.0,61.0,108.81225416684653,57,3,24,0,0.05,320.0,0.3400382942713954,0.03256836369359024,0.15774183991304952,171,115,56,0,0
j6046_1.sm,2,adaptativa,crowder_eq3,True,151,78,0.6894986610631256,0.0,10.421876381948875,301.0,405.0,12.571047456303468,61.0,108.81225416684653,57,3,24,0,0.05,320.0,0.3400382942713954,0.03256836369359024,0.1852491445809906,171,115,56,0,0
j6046_1.sm,3,centralizada,unitario,True,284,78,0.660179919962505,1.7763568394002505e-15,43.457872049779745,191.0,524.0,0.0,148.0,121.72302027871525,39,21,6,0,0.35,320.0,0.3803844383709852,0.1358058501555617,0.1533570492083905,0,0,0,141,0
j6046_1.sm,3,centralizada,crowder_eq3,True,284,78,0.660179919962505,1.7763568394002505e-15,43.457872049779745,191.0,524.0,0.0,148.0,121.72302027871525,39,21,6,0,0.35,320.0,0.3803844383709852,0.1358058501555617,0.1533570492083905,0,0,0,141,0
j6046_1.sm,3,adaptativa,unitario,True,155,78,0.5747232564330947,0.0,6.655804026427029,300.0,397.0,161.0,62.0,70.76724415834722,56,4,15,0,0.06666666666666667,320.0,0.22114763799483508,0.020799387582584466,0.10244730733370584,222,161,61,0,0
j6046_1.sm,3,adaptativa,crowder_eq3,True,155,78,0.7265567848260241,0.0,6.655804026427029,300.0,397.0,16.645656101145466,62.0,70.76724415834722,56,4,15,0,0.06666666666666667,320.0,0.22114763799483508,0.020799387582584466,0.12951239644001764,222,161,61,0,0
j6046_1.sm,4,centralizada,unitario,True,255,78,0.6425433272110669,0.0,27.752084177741907,228.0,522.0,0.0,200.0,90.3965776218075,44,16,4,0,0.26666666666666666,320.0,0.2824893050681484,0.08672526305544345,0.1112714899494438,0,0,0,193,0
j6046_1.sm,4,centralizada,crowder_eq3,True,255,78,0.6425433272110669,0.0,27.752084177741907,228.0,522.0,0.0,200.0,90.3965776218075,44,16,4,0,0.26666666666666666,320.0,0.2824893050681484,0.08672526305544345,0.1112714899494438,0,0,0,193,0
j6046_1.sm,4,adaptativa,unitario,True,140,78,0.6284145667740546,0.0,12.156559832952201,295.0,367.0,115.0,45.0,57.00937757376052,55,5,9,0,0.08333333333333333,320.0,0.1781543049180016,0.03798924947797563,0.09761722972771995,147,115,32,0,0
j6046_1.sm,4,adaptativa,crowder_eq3,True,140,78,0.7641672774676906,0.0,12.156559832952201,295.0,367.0,11.251961561527075,45.0,57.00937757376052,55,5,9,0,0.08333333333333333,320.0,0.1781543049180016,0.03798924947797563,0.11870490695004958,147,115,32,0,0
j6046_1.sm,5,centralizada,unitario,True,195,78,0.67453747260012,7.105427357601002e-15,36.17716734167667,198.0,525.0,0.0,147.0,106.31109660416308,39,21,2,0,0.35,320.0,0.33222217688800965,0.1130536479427396,0.1365920350718464,0,0,0,122,0
j6046_1.sm,5,centralizada,crowder_eq3,True,195,78,0.67453747260012,7.105427357601002e-15,36.17716734167667,198.0,525.0,0.0,147.0,106.31109660416308,39,21,2,0,0.35,320.0,0.33222217688800965,0.1130536479427396,0.1365920350718464,0,0,0,122,0
j6046_1.sm,5,adaptativa,unitario,True,150,78,0.5999005558912133,0.0,6.30096255026587,309.0,383.0,121.0,47.0,87.43914835353763,57,3,22,0,0.05,320.0,0.2732473386048051,0.019690507969580846,0.1369576859110744,150,121,29,0,0
j6046_1.sm,5,adaptativa,crowder_eq3,True,150,78,0.7243365730430988,0.0,6.30096255026587,309.0,383.0,11.32056674814767,47.0,87.43914835353763,57,3,22,0,0.05,320.0,0.2732473386048051,0.019690507969580846,0.16536650931647146,150,121,29,0,0
j6046_1.sm,6,centralizada,unitario,True,260,78,0.6827260061557544,0.0,33.244339042950585,172.0,524.0,0.0,121.0,122.5114105444765,34,26,3,0,0.43333333333333335,320.0,0.3828481579514891,0.10388855950922057,0.15962161456018784,0,0,0,112,0
j6046_1.sm,6,centralizada,crowder_eq3,True,260,78,0.6827260061557544,0.0,33.244339042950585,172.0,524.0,0.0,121.0,122.5114105444765,34,26,3,0,0.43333333333333335,320.0,0.3828481579514891,0.10388855950922057,0.15962161456018784,0,0,0,112,0
j6046_1.sm,6,adaptativa,unitario,True,152,78,0.6609400856588362,0.0,8.589461497695897,298.0,385.0,94.0,32.0,71.50363134840815,57,3,14,0,0.05,320.0,0.22344884796377545,0.02684206718029968,0.12275224994372656,119,94,25,0,0
j6046_1.sm,6,adaptativa,crowder_eq3,True,152,78,0.7729824412725304,0.0,8.589461497695897,298.0,385.0,9.56719076003428,32.0,71.50363134840815,57,3,14,0,0.05,320.0,0.22344884796377545,0.02684206718029968,0.14356117277803523,119,94,25,0,0
j6046_1.sm,7,centralizada,unitario,True,256,78,0.6074588299666059,0.0,48.87889849162799,210.0,507.0,0.0,219.0,108.6244634025181,38,22,3,0,0.36666666666666664,320.0,0.3394514481328691,0.15274655778633747,0.13014771093539262,0,0,0,183,0
j6046_1.sm,7,centralizada,crowder_eq3,True,256,78,0.6074588299666059,0.0,48.87889849162799,210.0,507.0,0.0,219.0,108.6244634025181,38,22,3,0,0.36666666666666664,320.0,0.3394514481328691,0.15274655778633747,0.13014771093539262,0,0,0,183,0
j6046_1.sm,7,adaptativa,unitario,True,153,78,0.597120259720479,0.0,8.0,294.0,368.0,139.0,46.0,63.291264631125266,56,4,10,0,0.06666666666666667,320.0,0.19778520197226646,0.025,0.10269700101786709,174,139,35,0,0
j6046_1.sm,7,adaptativa,crowder_eq3,True,153,78,0.7509726959864318,0.0,8.0,294.0,368.0,12.739866948988558,46.0,63.291264631125266,56,4,10,0,0.06666666666666667,320.0,0.19778520197226646,0.025,0.12915764030550772,174,139,35,0,0
j6046_1.sm,8,centralizada,unitario,True,195,78,0.6335350613518687,0.0,28.00695887655889,226.0,524.0,0.0,215.0,88.1049732936054,42,18,3,0,0.3,320.0,0.2753280415425169,0.08752174648924653,0.10652211767360505,0,0,0,187,0
j6046_1.sm,8,centralizada,crowder_eq3,True,195,78,0.6335350613518687,0.0,28.00695887655889,226.0,524.0,0.0,215.0,88.1049732936054,42,18,3,0,0.3,320.0,0.2753280415425169,0.08752174648924653,0.10652211767360505,0,0,0,187,0
j6046_1.sm,8,adaptativa,unitario,True,180,78,0.5299840896885756,0.0,8.842149545167693,281.0,413.0,171.0,69.0,126.26867624023077,53,7,21,0,0.11666666666666667,320.0,0.39458961325072117,0.027631717328649042,0.16203484124300285,218,171,47,0,0
j6046_1.sm,8,adaptativa,crowder_eq3,True,180,78,0.6615538044204151,0.0,8.842149545167693,281.0,413.0,16.019170402609998,69.0,126.26867624023077,53,7,21,0,0.11666666666666667,320.0,0.39458961325072117,0.027631717328649042,0.2022603466001316,218,171,47,0,0
j6046_1.sm,9,centralizada,unitario,True,272,78,0.6940482265732727,0.0,33.89568674552299,200.0,511.0,0.0,143.0,82.26007593587919,42,18,0,0,0.3,320.0,0.2570627372996225,0.10592402107975933,0.1117269272428174,0,0,0,119,0
j6046_1.sm,9,centralizada,crowder_eq3,True,272,78,0.6940482265732727,0.0,33.89568674552299,200.0,511.0,0.0,143.0,82.26007593587919,42,18,0,0,0.3,320.0,0.2570627372996225,0.10592402107975933,0.1117269272428174,0,0,0,119,0
j6046_1.sm,9,adaptativa,unitario,True,183,78,0.5880653706263436,0.0,6.598831231181449,285.0,424.0,130.0,52.0,115.0082776144446,52,8,16,0,0.13333333333333333,320.0,0.35940086754513934,0.020621347597442028,0.15951034292555608,165,130,35,0,0
j6046_1.sm,9,adaptativa,crowder_eq3,True,183,78,0.7027046709097289,0.0,6.598831231181449,285.0,424.0,12.374647748901994,52.0,115.0082776144446,52,8,16,0,0.13333333333333333,320.0,0.35940086754513934,0.020621347597442028,0.19060578743620996,165,130,35,0,0
j6046_1.sm,10,centralizada,unitario,True,231,78,0.6139156324390129,0.0,29.514787991453016,205.0,528.0,0.0,223.0,109.05303025485695,39,21,2,0,0.35,320.0,0.340790719546428,0.09223371247329068,0.12679803037557066,0,0,0,180,0
j6046_1.sm,10,centralizada,crowder_eq3,True,231,78,0.6139156324390129,0.0,29.514787991453016,205.0,528.0,0.0,223.0,109.05303025485695,39,21,2,0,0.35,320.0,0.340790719546428,0.09223371247329068,0.12679803037557066,0,0,0,180,0
j6046_1.sm,10,adaptativa,unitario,True,178,78,0.5494344031435908,0.0,14.868061989883781,285.0,400.0,169.0,55.0,104.02139383955333,55,5,21,0,0.08333333333333333,320.0,0.32506685574860417,0.046462693718386815,0.14288233109599843,192,169,23,0,0
j6046_1.sm,10,adaptativa,crowder_eq3,True,178,78,0.6973248242604988,0.0,14.868061989883781,285.0,400.0,14.599372385416885,55.0,104.02139383955333,55,5,21,0,0.08333333333333333,320.0,0.32506685574860417,0.046462693718386815,0.18134175044624662,192,169,23,0,0
j6046_1.sm,11,centralizada,unitario,True,255,78,0.675825030739898,4.440892098500626e-16,38.38292164051775,183.0,521.0,0.0,120.0,129.90959390717683,35,25,5,0,0.4166666666666667,320.0,0.4059674809599276,0.11994663012661796,0.16851469346588374,0,0,0,114,0
j6046_1.sm,11,centralizada,crowder_eq3,True,255,78,0.675825030739898,4.440892098500626e-16,38.38292164051775,183.0,521.0,0.0,120.0,129.90959390717683,35,25,5,0,0.4166666666666667,320.0,0.4059674809599276,0.11994663012661796,0.16851469346588374,0,0,0,114,0
j6046_1.sm,11,adaptativa,unitario,True,159,78,0.6443723495253012,0.0,8.5,268.0,396.0,80.0,33.0,105.55150937455159,53,7,19,0,0.11666666666666667,320.0,0.3298484667954737,0.0265625,0.17175372245359005,107,80,27,0,0
j6046_1.sm,11,adaptativa,crowder_eq3,True,159,78,0.7303611106350854,0.0,8.5,268.0,396.0,7.646034051135839,33.0,105.55150937455159,53,7,19,0,0.11666666666666667,320.0,0.3298484667954737,0.0265625,0.19467352933335133,107,80,27,0,0
j604_1.sm,0,centralizada,unitario,True,183,84,0.6995084114337086,0.0,30.012777290543937,285.0,620.0,0.0,188.0,78.33673286251336,44,16,4,0,0.26666666666666666,382.0,0.20506998131548,0.07856747981817784,0.08838258638961856,0,0,0,185,0
j604_1.sm,0,centralizada,crowder_eq3,True,183,84,0.6995084114337086,0.0,30.012777290543937,285.0,620.0,0.0,188.0,78.33673286251336,44,16,4,0,0.26666666666666666,382.0,0.20506998131548,0.07856747981817784,0.08838258638961856,0,0,0,185,0
j604_1.sm,0,adaptativa,unitario,True,141,84,0.7256031199031265,1.7763568394002505e-15,14.989045289483457,350.0,500.0,79.0,44.0,66.08193237475842,55,5,9,0,0.08333333333333333,382.0,0.1729893517663833,0.03923833845414518,0.09589851260070427,111,79,32,0,0
j604_1.sm,0,adaptativa,crowder_eq3,True,141,84,0.8091948644083184,1.7763568394002505e-15,14.989045289483457,350.0,500.0,7.816205628871873,44.0,66.08193237475842,55,5,9,0,0.08333333333333333,382.0,0.1729893517663833,0.03923833845414518,0.10694632061566461,111,79,32,0,0
j604_1.sm,1,centralizada,unitario,True,244,84,0.77045484425929,0.0,33.024272863303494,295.0,651.0,0.0,97.0,96.95542451403097,45,15,5,0,0.25,382.0,0.253810011816835,0.08645097608194632,0.11474620045169137,0,0,0,83,0
j604_1.sm,1,centralizada,crowder_eq3,True,244,84,0.77045484425929,0.0,33.024272863303494,295.0,651.0,0.0,97.0,96.95542451403097,45,15,5,0,0.25,382.0,0.253810011816835,0.08645097608194632,0.11474620045169137,0,0,0,83,0
j604_1.sm,1,adaptativa,unitario,True,128,84,0.6912806706183301,0.0,7.7900276892596505,350.0,461.0,87.0,57.0,61.878186522486075,56,4,9,0,0.06666666666666667,382.0,0.16198478147247664,0.02039274264204097,0.0927878400778965,128,87,41,0,0
j604_1.sm,1,adaptativa,crowder_eq3,True,128,84,0.78277601294762,0.0,7.7900276892596505,350.0,461.0,9.051459218776735,57.0,61.878186522486075,56,4,9,0,0.06666666666666667,382.0,0.16198478147247664,0.02039274264204097,0.10506889400108635,128,87,41,0,0
j604_1.sm,2,centralizada,unitario,True,252,84,0.675992413205419,9.769962616701378e-15,59.86919804589656,230.0,672.0,0.0,173.0,149.09399702211473,38,22,5,0,0.36666666666666664,382.0,0.3902984215238606,0.15672564933480776,0.14997977803782872,0,0,0,165,0
j604_1.sm,2,centralizada,crowder_eq3,True,252,84,0.675992413205419,9.769962616701378e-15,59.86919804589656,230.0,672.0,0.0,173.0,149.09399702211473,38,22,5,0,0.36666666666666664,382.0,0.3902984215238606,0.15672564933480776,0.14997977803782872,0,0,0,165,0
j604_1.sm,2,adaptativa,unitario,True,159,84,0.6013703203180571,0.0,9.316140693128068,346.0,503.0,116.0,100.0,117.42305415732801,55,5,17,0,0.08333333333333333,382.0,0.30739019412913093,0.0243878028615918,0.14038715644397,210,116,94,0,0
