arquivo,semente,cenario,concluiu,makespan,makespan_cpm,atraso_relativo,E_total,S_UR_maximo,n_com_erro,n_reportadas,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,TW,TL,TU,TR
j6040_1.sm,8,centralizada,True,237,86,2.755813953488372,0.7288780824588407,26.289732399955863,15,0,0.25,375.0,0.15991526491339617,0.07010595306654897,0.05228412005650735,836.0,0.0,251.0,59.96822434252356
j6040_1.sm,8,adaptativa,True,148,86,1.7209302325581395,0.8664679320237784,8.92695166328046,6,12,0.1,375.0,0.18585580595858,0.023805204435414562,0.10149459822072066,595.0,16.0,6.0,69.6959272344675
j6040_1.sm,9,centralizada,True,233,86,2.7093023255813953,0.8095359821215954,29.0,15,1,0.25,375.0,0.1544717137823061,0.07733333333333334,0.060980369242570776,769.0,0.0,123.0,57.92689266836478
j6040_1.sm,9,adaptativa,True,146,86,1.697674418604651,0.8950103940694232,3.0,1,11,0.016666666666666666,375.0,0.14016570065740974,0.008,0.07933163510565246,593.0,12.0,5.0,52.56213774652865
j6040_1.sm,10,centralizada,True,259,86,3.011627906976744,0.7513423803439916,28.13275613247464,13,2,0.21666666666666667,375.0,0.20709563337201772,0.07502068301993237,0.06929916544087517,842.0,0.0,201.0,77.66086251450665
j6040_1.sm,10,adaptativa,True,131,86,1.5232558139534884,0.8905647813098351,9.0,6,8,0.1,375.0,0.15521162493423754,0.024,0.08469730809822512,612.0,13.0,4.0,58.204359350339075
j6040_1.sm,11,centralizada,True,206,86,2.395348837209302,0.8127895647566619,17.790792064404084,10,4,0.16666666666666666,375.0,0.20217425050603766,0.047442112171744225,0.07982114041797604,772.0,0.0,102.0,75.81534393976412
j6040_1.sm,11,adaptativa,True,144,86,1.6744186046511629,0.8764343958770039,4.0,4,17,0.06666666666666667,375.0,0.19203996689825098,0.010666666666666666,0.1046706668984505,603.0,10.0,3.0,72.01498758684411
j6043_1.sm,0,centralizada,True,221,108,2.0462962962962963,0.7216724939076877,14.960000780417907,7,1,0.11666666666666667,334.0,0.09119760712699972,0.04479042149825721,0.037770008123083,582.0,0.0,194.0,30.460000780417907
j6043_1.sm,0,adaptativa,True,163,108,1.5092592592592593,0.9112577200611547,6.165390012130045,3,7,0.05,334.0,0.11147134912334096,0.01845925153332349,0.0699534609685122,485.0,7.0,3.0,37.23143060719588
j6043_1.sm,1,centralizada,True,361,108,3.3425925925925926,0.6913957460333577,16.343235873665122,19,4,0.31666666666666665,334.0,0.20746963110151292,0.04893184393312911,0.08509799148338984,563.0,0.0,182.0,69.29485678790532
j6043_1.sm,1,adaptativa,True,160,108,1.4814814814814814,0.8931623143649055,4.9659674073776445,3,9,0.05,334.0,0.13909993043660251,0.014868165890352229,0.0879147552460076,472.0,6.0,4.0,46.45937676582524
j6043_1.sm,2,centralizada,True,257,108,2.3796296296296298,0.7798190513067705,21.880958303705576,9,1,0.15,334.0,0.1503974512270853,0.06551185120869933,0.06421713843187524,610.0,0.0,122.0,50.23274870984649
j6043_1.sm,2,adaptativa,True,171,108,1.5833333333333333,0.8755885203209935,4.5,3,13,0.05,334.0,0.1657190912587437,0.01347305389221557,0.10224468169619653,474.0,8.0,4.0,55.3501764804204
j6043_1.sm,3,centralizada,True,263,108,2.435185185185185,0.6862356835154977,21.138415526032176,8,4,0.13333333333333333,334.0,0.19519029849026961,0.06328866923961729,0.07274495446930315,615.0,0.0,216.0,65.19355969575005
j6043_1.sm,3,adaptativa,True,165,108,1.5277777777777777,0.9038373751132437,4.0,2,9,0.03333333333333333,334.0,0.09474075739691626,0.011976047904191617,0.06008508260282434,476.0,15.0,4.0,31.64341297057003
j6043_1.sm,4,centralizada,True,287,108,2.6574074074074074,0.6480649034802822,15.646651776757903,15,2,0.25,334.0,0.2251617628284256,0.046846262804664376,0.08163666944000197,597.0,0.0,249.0,75.20402878469415
j6043_1.sm,4,adaptativa,True,178,108,1.6481481481481481,0.8875413661000324,7.5,7,8,0.11666666666666667,334.0,0.14055859588068062,0.02245508982035928,0.08662582906545514,481.0,10.0,4.0,46.94657102414733
j6043_1.sm,5,centralizada,True,239,108,2.212962962962963,0.7171184262596105,35.01787823235828,18,2,0.3,334.0,0.2458203904354489,0.1048439468034679,0.0987890918314627,596.0,0.0,153.0,82.10401040543994
j6043_1.sm,5,adaptativa,True,167,108,1.5462962962962963,0.8713790930296775,1.5,2,15,0.03333333333333333,334.0,0.18174653435200033,0.004491017964071856,0.11042927663567365,479.0,8.0,2.0,60.70334247356811
j6043_1.sm,6,centralizada,True,267,108,2.4722222222222223,0.7191253637418751,17.402022271963673,13,4,0.21666666666666667,334.0,0.20687911688288488,0.0521018630897116,0.08508536770511443,584.0,0.0,159.0,69.09762503888355
j6043_1.sm,6,adaptativa,True,160,108,1.4814814814814814,0.8864469051184971,7.0,5,10,0.08333333333333333,334.0,0.15438953489017582,0.020958083832335328,0.09830239543860411,465.0,4.0,4.0,51.566104653318725
j6043_1.sm,7,centralizada,True,243,108,2.25,0.6512611807773776,30.285499956305667,18,3,0.3,334.0,0.2761995061831476,0.09067514956977744,0.0980085767047413,613.0,0.0,236.0,92.2506350651713
j6043_1.sm,7,adaptativa,True,166,108,1.537037037037037,0.8668556409157551,9.5,5,12,0.08333333333333333,334.0,0.1705312649255205,0.02844311377245509,0.1039450111797143,475.0,12.0,4.0,56.95744248512385
j6043_1.sm,8,centralizada,True,255,108,2.361111111111111,0.6420987078627668,30.59227334592329,17,3,0.2833333333333333,334.0,0.2508911177443633,0.09159363277222542,0.0795951953860635,676.0,0.0,293.0,83.79763332661734
j6043_1.sm,8,adaptativa,True,179,108,1.6574074074074074,0.879236285247639,8.647085889781852,4,10,0.06666666666666667,334.0,0.15336751564427545,0.025889478711921713,0.08936241885065963,504.0,15.0,3.0,51.224750225188
j6043_1.sm,9,centralizada,True,277,108,2.564814814814815,0.6876198563935975,24.737167890241018,13,1,0.21666666666666667,334.0,0.16285960340796685,0.07406337691688927,0.06307446211462608,593.0,0.0,215.0,54.39510753826093
j6043_1.sm,9,adaptativa,True,161,108,1.4907407407407407,0.8925803281044971,4.720336848381071,3,9,0.05,334.0,0.1292364923772551,0.014132745055033147,0.08111204117242317,475.0,11.0,3.0,43.1649884540032
j6043_1.sm,10,centralizada,True,251,108,2.324074074074074,0.6759761107429582,15.8532270149543,10,3,0.16666666666666666,334.0,0.2191634809295835,0.04746475154177934,0.07407463872783417,668.0,0.0,247.0,73.20060263048089
j6043_1.sm,10,adaptativa,True,156,108,1.4444444444444444,0.9133858267716536,8.0,3,7,0.05,334.0,0.08383233532934131,0.023952095808383235,0.05511811023622047,464.0,13.0,3.0,28.0
j6043_1.sm,11,centralizada,True,222,108,2.0555555555555554,0.7856847850950816,13.0,12,2,0.2,334.0,0.17074367073416757,0.038922155688622756,0.07543154077194952,594.0,0.0,105.0,57.02838602521197
j6043_1.sm,11,adaptativa,True,157,108,1.4537037037037037,0.8583984887013203,8.0,8,14,0.13333333333333333,334.0,0.1922502155466728,0.023952095808383235,0.11930544665708698,462.0,8.0,4.0,64.21157199258872
j6046_1.sm,0,centralizada,True,198,78,2.5384615384615383,0.756639271179962,27.282396744645574,11,2,0.18333333333333332,320.0,0.20543845627677298,0.08525748982701742,0.07664360127191076,649.0,0.0,143.0,65.74030600856736
j6046_1.sm,0,adaptativa,True,154,78,1.9743589743589745,0.8936576252073708,3.0,2,9,0.03333333333333333,320.0,0.13682627043679302,0.009375,0.07920702180050264,494.0,11.0,4.0,43.78440653977377
j6046_1.sm,1,centralizada,True,273,78,3.5,0.7328743097141346,27.50425862578734,12,4,0.2,320.0,0.2762067258904798,0.08595080820558544,0.09740742908890783,665.0,0.0,154.0,88.38615228495354
j6046_1.sm,1,adaptativa,True,171,78,2.1923076923076925,0.8864719589959162,9.244634606527907,2,9,0.03333333333333333,320.0,0.16908514960783835,0.028889483145399707,0.09153541606716216,524.0,8.0,5.0,54.107247874508275
j6046_1.sm,2,centralizada,True,242,78,3.1025641025641026,0.7503209542691938,27.11098851193856,16,3,0.26666666666666666,320.0,0.2353212153741199,0.084721839099808,0.08855996934384759,638.0,0.0,137.0,75.30278891971837
j6046_1.sm,2,adaptativa,True,172,78,2.2051282051282053,0.8595035796228293,10.522571187369232,5,10,0.08333333333333333,320.0,0.2228978548475987,0.03288303496052885,0.11744460023402968,522.0,11.0,3.0,71.32731355123158
j6046_1.sm,3,centralizada,True,217,78,2.782051282051282,0.7538369574334762,17.308598956157095,11,5,0.18333333333333332,320.0,0.18083684766628733,0.05408937173799092,0.06629616974425048,658.0,0.0,157.0,57.86779125321194
j6046_1.sm,3,adaptativa,True,163,78,2.08974358974359,0.8529874386662503,5.0,4,15,0.06666666666666667,320.0,0.21143141472106547,0.015625,0.11611965611042468,497.0,13.0,5.0,67.65805271074095
j6046_1.sm,4,centralizada,True,342,78,4.384615384615385,0.7583671584492162,18.89144166223504,14,3,0.23333333333333334,320.0,0.24067612934616256,0.05903575519448449,0.08903457186283185,656.0,0.0,132.0,77.01636139077202
j6046_1.sm,4,adaptativa,True,174,78,2.230769230769231,0.9288361222136574,6.0,3,6,0.05,320.0,0.08027244530725068,0.01875,0.04606019880759513,518.0,11.0,3.0,25.68718249832022
j6046_1.sm,5,centralizada,True,216,78,2.769230769230769,0.7394069543076013,31.695284585424712,17,2,0.2833333333333333,320.0,0.3476175030490404,0.09904776432945223,0.11868666052225303,693.0,0.0,133.0,111.23760097569291
j6046_1.sm,5,adaptativa,True,149,78,1.9102564102564104,0.8676055198337657,8.686569815044255,1,13,0.016666666666666666,320.0,0.1752437392797904,0.027145530672013297,0.09888938895314175,492.0,14.0,5.0,56.07799656953293
j6046_1.sm,6,centralizada,True,218,78,2.7948717948717947,0.7865191700174815,25.75013692798169,12,3,0.2,320.0,0.2149476936201124,0.08046917789994278,0.08259443375060163,655.0,0.0,109.0,68.78326195843597
j6046_1.sm,6,adaptativa,True,169,78,2.1666666666666665,0.8592632691824114,6.023478532072959,4,12,0.06666666666666667,320.0,0.20750772865899153,0.018823370412727997,0.11480323174769692,497.0,11.0,4.0,66.40247317087729
j6046_1.sm,7,centralizada,True,218,78,2.7948717948717947,0.7663239428830854,30.72246691179428,15,1,0.25,320.0,0.24443336859287515,0.09600770909935713,0.08906514961891786,673.0,0.0,127.0,78.21867794972005
j6046_1.sm,7,adaptativa,True,150,78,1.9230769230769231,0.8489300052340384,5.0,4,14,0.06666666666666667,320.0,0.20400687157130099,0.015625,0.1184188407184987,468.0,14.0,4.0,65.28219890281632
j6046_1.sm,8,centralizada,True,238,78,3.051282051282051,0.6954003425012465,33.123389203244884,14,5,0.23333333333333334,320.0,0.33239526380148676,0.10351059126014026,0.10506717286061185,704.0,0.0,202.0,106.36648441647576
j6046_1.sm,8,adaptativa,True,178,78,2.282051282051282,0.8300512133775807,5.0,5,17,0.08333333333333333,320.0,0.27276984071478017,0.015625,0.13826744260037416,524.0,16.0,4.0,87.28634902872965
j6046_1.sm,9,centralizada,True,268,78,3.4358974358974357,0.7327189812806283,29.573092305418268,16,2,0.26666666666666666,320.0,0.24316005733066573,0.09241591345443209,0.0904980264103947,630.0,0.0,152.0,77.81121834581303
j6046_1.sm,9,adaptativa,True,172,78,2.2051282051282053,0.8822844267536023,8.5,3,10,0.05,320.0,0.1722257992031543,0.0265625,0.09387004819900295,518.0,10.0,4.0,55.11225574500938
j6046_1.sm,10,centralizada,True,279,78,3.576923076923077,0.6784468606331628,21.137857494413268,18,3,0.3,320.0,0.2987716898106383,0.06605580467004146,0.09441663580697184,687.0,0.0,230.0,95.60694073940425
j6046_1.sm,10,adaptativa,True,171,78,2.1923076923076925,0.8767797323910635,9.244634606527907,3,13,0.05,320.0,0.15440373053319636,0.028889483145399707,0.08646902134104768,501.0,16.0,5.0,49.409193770622835
j6046_1.sm,11,centralizada,True,259,78,3.3205128205128207,0.7792310123279755,20.489784226824426,14,3,0.23333333333333334,320.0,0.21960060440405785,0.06403057570882634,0.0828415618893116,661.0,0.0,117.0,70.27219340929851
j6046_1.sm,11,adaptativa,True,174,78,2.230769230769231,0.8620740836358389,9.244634606527907,5,12,0.08333333333333333,320.0,0.21373891639612186,0.028889483145399707,0.11449089273134225,515.0,11.0,3.0,68.396453246759
j604_1.sm,0,centralizada,True,241,84,2.869047619047619,0.9084089541448036,14.703881446892314,5,1,0.08333333333333333,382.0,0.06512773619642463,0.0384918362484092,0.027494063689261408,822.0,0.0,58.0,24.87879522703421
j604_1.sm,0,adaptativa,True,155,84,1.8452380952380953,0.9011567549242423,14.897073930000877,8,6,0.13333333333333333,382.0,0.18202710434465724,0.03899757573298659,0.08751585569821833,716.0,6.0,3.0,69.53435385965906
j604_1.sm,1,centralizada,True,256,84,3.0476190476190474,0.8349255575236034,30.43658332857871,13,0,0.21666666666666667,382.0,0.1906571814138887,0.07967691970832123,0.07866558788145701,773.0,0.0,80.0,72.83104330010549
j604_1.sm,1,adaptativa,True,153,84,1.8214285714285714,0.9127662237108357,7.531608313802655,2,10,0.03333333333333333,382.0,0.1353440192121533,0.019716252130373445,0.06970650759161501,677.0,10.0,3.0,51.70141533904256
j604_1.sm,2,centralizada,True,246,84,2.9285714285714284,0.7787570982314849,36.64203613945215,18,2,0.3,382.0,0.27312858759006503,0.09592156057448208,0.09525406289870873,853.0,0.0,138.0,104.33512045940485
j604_1.sm,2,adaptativa,True,150,84,1.7857142857142858,0.9000391435530863,3.5,1,12,0.016666666666666666,382.0,0.13924182509337207,0.009162303664921465,0.07264555618733592,659.0,11.0,9.0,53.19037718566813
j604_1.sm,3,centralizada,True,211,84,2.511904761904762,0.7784771932727061,25.69415776737226,10,1,0.16666666666666666,382.0,0.18104668797977402,0.06726219310830435,0.06326598600323019,851.0,0.0,173.0,69.15983480827367
j604_1.sm,3,adaptativa,True,153,84,1.8214285714285714,0.8819961326178571,3.0,1,17,0.016666666666666666,382.0,0.19801183002747932,0.007853403141361256,0.09957409744684435,670.0,10.0,4.0,75.6405190704971
j604_1.sm,4,centralizada,True,250,84,2.9761904761904763,0.749783895910078,34.08876962587762,16,3,0.26666666666666666,382.0,0.22772013305097885,0.08923761682166916,0.0777389981177586,839.0,0.0,193.0,86.98909082547392
j604_1.sm,4,adaptativa,True,153,84,1.8214285714285714,0.922417977612749,5.0,3,10,0.05,382.0,0.11461169644970484,0.013089005235602094,0.058784567239392946,687.0,10.0,4.0,43.78166804378725
j604_1.sm,5,centralizada,True,200,84,2.380952380952381,0.7724798650776729,22.110556763872687,14,2,0.23333333333333334,382.0,0.2278630380811584,0.05788103864888138,0.08250244245989272,815.0,0.0,153.0,87.04368054700251
j604_1.sm,5,adaptativa,True,152,84,1.8095238095238095,0.8874267551466336,5.374428205022512,4,10,0.06666666666666667,382.0,0.173378966308314,0.014069183782781445,0.08851649546686126,664.0,10.0,8.0,66.23076512977595
j604_1.sm,6,centralizada,True,259,84,3.0833333333333335,0.7866859991966791,29.546334344271315,15,1,0.25,382.0,0.19822077015956827,0.07734642498500344,0.07317951691693467,814.0,0.0,145.0,75.72033420095508
j604_1.sm,6,adaptativa,True,151,84,1.7976190476190477,0.9261844369724942,5.987833316571943,3,6,0.05,382.0,0.10042395776801356,0.015674956326104564,0.054079517186387156,657.0,7.0,7.0,38.36195186738118
j604_1.sm,7,centralizada,True,235,84,2.7976190476190474,0.7693023679264988,35.537729587963966,17,1,0.2833333333333333,382.0,0.21675503871822563,0.09303070572765436,0.07739801076129478,823.0,0.0,164.0,82.80042479036219
j604_1.sm,7,adaptativa,True,151,84,1.7976190476190477,0.9087829323855734,7.673898615909591,5,7,0.08333333333333333,382.0,0.12185118293467463,0.020088739832224062,0.06380280117745607,663.0,10.0,10.0,46.54715188104571
j604_1.sm,8,centralizada,True,227,84,2.7023809523809526,0.7490677007552766,35.79391335203182,20,2,0.3333333333333333,382.0,0.29964310117012105,0.09370134385348644,0.09721205679947961,882.0,0.0,181.0,114.46366464698623
j604_1.sm,8,adaptativa,True,152,84,1.8095238095238095,0.8585903340261771,12.936167152633583,4,16,0.06666666666666667,382.0,0.2246889315536354,0.03386431191788896,0.10853286378725346,679.0,19.0,7.0,85.83117185348873
j604_1.sm,9,centralizada,True,236,84,2.8095238095238093,0.7354184999722522,25.237138847584855,14,1,0.23333333333333334,382.0,0.2129172119333564,0.06606580850153103,0.07411995542526861,807.0,0.0,209.0,81.33437495854214
j604_1.sm,9,adaptativa,True,156,84,1.8571428571428572,0.8715047293778205,5.0,1,8,0.016666666666666666,382.0,0.10351197913857882,0.013089005235602094,0.05318004709570117,648.0,10.0,46.0,39.54157603093711
j604_1.sm,10,centralizada,True,259,84,3.0833333333333335,0.7437292252052402,32.0094494038543,17,1,0.2833333333333333,382.0,0.24767524467307486,0.08379437016715785,0.08229902620873879,855.0,0.0,200.0,94.61194346511459
j604_1.sm,10,adaptativa,True,155,84,1.8452380952380953,0.8649025559256432,14.5,9,11,0.15,382.0,0.22348674372632046,0.03795811518324607,0.10842644014713425,681.0,16.0,5.0,85.37193610345442
j604_1.sm,11,centralizada,True,215,84,2.5595238095238093,0.8300220751711851,30.629759213880345,16,4,0.26666666666666666,382.0,0.22559735955352023,0.08018261574314227,0.08607677643605967,831.0,0.0,84.0,86.17819134944473
j604_1.sm,11,adaptativa,True,155,84,1.8452380952380953,0.868902410146087,8.55495163543177,7,14,0.11666666666666667,382.0,0.22313775433736266,0.022395161349297827,0.11037860540929688,671.0,11.0,5.0,85.23862215687254
j607_1.sm,0,centralizada,True,179,77,2.324675324675325,0.7872949232721024,30.143826889122366,11,1,0.18333333333333332,336.0,0.1860101096445494,0.08971377050334037,0.0709012360809051,694.0,0.0,125.0,62.4993968405686
j607_1.sm,0,adaptativa,True,132,77,1.7142857142857142,0.9156101692490652,6.280940086050875,1,9,0.016666666666666666,336.0,0.09862891770590367,0.018693274065627603,0.05577701296190136,544.0,12.0,5.0,33.13931634918363
j607_1.sm,1,centralizada,True,217,77,2.8181818181818183,0.8660761709153968,15.10197801128351,8,4,0.13333333333333333,336.0,0.14290524182011446,0.04494636312881997,0.05898674195575319,705.0,0.0,61.0,48.01616125155846
j607_1.sm,1,adaptativa,True,135,77,1.7532467532467533,0.9019163019581725,6.882317706100211,4,9,0.06666666666666667,336.0,0.14579669561057781,0.020483088411012533,0.07751367711997438,570.0,10.0,3.0,48.98768972515415
j607_1.sm,2,centralizada,True,317,77,4.116883116883117,0.7909907424783723,29.636594134646515,15,1,0.25,336.0,0.221879563298127,0.08820414921025749,0.08352630687350056,706.0,0.0,112.0,74.55153326817067
j607_1.sm,2,adaptativa,True,141,77,1.8311688311688312,0.8732806723117481,6.5207320471780275,3,14,0.05,336.0,0.19801936078800148,0.01940694061660127,0.10469062604435198,555.0,10.0,4.0,66.5345052247685
j607_1.sm,3,centralizada,True,244,77,3.168831168831169,0.7856219959217564,25.531668660367927,14,0,0.23333333333333334,336.0,0.16264692031636663,0.07598710910823787,0.061775170338046324,695.0,0.0,135.0,54.64936522629919
j607_1.sm,3,adaptativa,True,138,77,1.7922077922077921,0.8956141191236441,5.0,1,13,0.016666666666666666,336.0,0.14594101345710125,0.01488095238095238,0.07870518928858111,558.0,10.0,6.0,49.036180521586026
j607_1.sm,4,centralizada,True,184,77,2.3896103896103895,0.7754951948535367,20.111728783788415,9,3,0.15,336.0,0.1541848066112112,0.05985633566603695,0.06032339001981353,666.0,0.0,141.0,51.806095021366964
j607_1.sm,4,adaptativa,True,134,77,1.7402597402597402,0.9432661932843147,5.0,3,4,0.05,336.0,0.061665155356016535,0.01488095238095238,0.035926464216766686,544.0,8.0,4.0,20.719492199621556
j607_1.sm,5,centralizada,True,191,77,2.4805194805194803,0.8143417453515333,10.998488836739611,12,4,0.2,336.0,0.147233771564307,0.0327335977283917,0.061039290587095785,660.0,0.0,101.0,49.47054724560716
j607_1.sm,5,adaptativa,True,131,77,1.7012987012987013,0.9086314801401303,4.5,3,8,0.05,336.0,0.1235327885194141,0.013392857142857142,0.06832351855196787,552.0,10.0,4.0,41.50701694252314
j607_1.sm,6,centralizada,True,255,77,3.311688311688312,0.7505819888074315,32.971276968811495,19,2,0.31666666666666665,336.0,0.2548829092391833,0.09812880050241517,0.09594079855582507,670.0,0.0,137.0,85.64065750436558
j607_1.sm,6,adaptativa,True,134,77,1.7402597402597402,0.9033795433600563,8.164684758988983,3,11,0.05,336.0,0.12459033964136157,0.024299657020800544,0.06990313188252979,541.0,8.0,8.0,41.86235411949749
j607_1.sm,7,centralizada,True,238,77,3.090909090909091,0.7854147656443385,38.974285142681964,18,2,0.3,336.0,0.2307045095865527,0.11599489625798204,0.08823590249113741,690.0,0.0,111.0,77.51671522108171
j607_1.sm,7,adaptativa,True,137,77,1.7792207792207793,0.9031579387364755,7.0,5,6,0.08333333333333333,336.0,0.1369393580923713,0.020833333333333332,0.07303297676256294,569.0,10.0,5.0,46.01162431903675
j607_1.sm,8,centralizada,True,214,77,2.779220779220779,0.73204057191163,23.697642359335834,16,0,0.26666666666666666,336.0,0.17595886639531355,0.07052869749802332,0.056353950270164495,768.0,0.0,222.0,59.12217910882535
j607_1.sm,8,adaptativa,True,140,77,1.8181818181818181,0.8880965214141222,6.5,3,11,0.05,336.0,0.14300609132651523,0.019345238095238096,0.07787058269227087,548.0,16.0,5.0,48.05004668570912
j607_1.sm,9,centralizada,True,247,77,3.207792207792208,0.7658699660401819,28.174476222721964,16,2,0.26666666666666666,336.0,0.2234409611121563,0.08385260780572013,0.08249437353866301,697.0,0.0,138.0,75.07616293368451
j607_1.sm,9,adaptativa,True,138,77,1.7922077922077921,0.9125918644795192,7.0,3,9,0.05,336.0,0.11527569441159943,0.020833333333333332,0.06300728352904982,561.0,12.0,3.0,38.73263332229741
j607_1.sm,10,centralizada,True,212,77,2.7532467532467533,0.7582562316457834,22.59821110560023,12,2,0.2,336.0,0.12998814491167796,0.06725658067142926,0.04245847670372213,780.0,0.0,205.0,43.67601669032379
j607_1.sm,10,adaptativa,True,140,77,1.8181818181818181,0.9007144582339829,4.5,3,8,0.05,336.0,0.13708141929810203,0.013392857142857142,0.07368797279311527,563.0,13.0,3.0,46.059356884162284
j607_1.sm,11,centralizada,True,194,77,2.5194805194805197,0.7841577109538669,10.815634152926135,12,3,0.2,336.0,0.1778599442735432,0.032189387359899214,0.06393179115329665,733.0,0.0,142.0,59.76094127591052
j607_1.sm,11,adaptativa,True,137,77,1.7792207792207793,0.8742715255633601,9.5,7,12,0.11666666666666667,336.0,0.20568008522925485,0.028273809523809524,0.1071269526161428,564.0,9.0,3.0,69.10850863702963
