configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_Crowder_C6,n_com_erro,16,18.75,5.057291666666666,-13.692708333333334,-14.570347816344263,-12.815068850322405,0,16,0,0
C4_C1_Crowder_C6,n_limpas,16,41.25,54.94270833333333,13.692708333333334,12.815068850322405,14.570347816344263,16,0,0,0
C4_C1_Crowder_C6,n_reportadas,16,2.96875,14.078125,11.109375,10.27598846940014,11.94276153059986,16,0,0,0
C4_C1_Crowder_C6,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,ocupacao_retrabalho,16,107.4375,87.11458333333333,-20.322916666666668,-24.69195724871732,-15.953876084616017,0,16,0,0
C4_C1_Crowder_C6,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,p1_omissao,16,38.21875,31.229166666666668,-6.989583333333334,-8.19632405902253,-5.782842607644138,0,16,0,0
C4_C1_Crowder_C6,p2_ajuda,16,0.0,102.859375,102.859375,89.09998417086118,116.61876582913882,16,0,0,0
C4_C1_Crowder_C6,p2_bloqueio,16,140.78125,49.520833333333336,-91.26041666666667,-101.54593470616325,-80.97489862717009,0,16,0,0
C4_C1_Crowder_C6,p3_analitica,16,21.78125,28.77083333333333,6.989583333333334,5.782842607644138,8.19632405902253,16,0,0,0
C4_C1_Crowder_C6,retrabalho_gerado,16,98.57459165903293,80.13663180837382,-18.43795985065912,-22.469710771984747,-14.406208929333491,0,16,0,0
C4_C1_Crowder_C6,retrabalho_pendente,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,retrabalho_sobre_esforco_realizado,16,0.12144735548643036,0.11844711411456006,-0.003000241371870289,-0.00849946336373477,0.0024989806199941914,7,9,0,0
C4_C1_Crowder_C6,retrabalho_sobre_plano,16,0.2892036315045449,0.23495257663381425,-0.0542510548707307,-0.06554494156106733,-0.04295716818039408,0,16,0,0
C4_C1_Crowder_C6,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Crowder_C6,taxa_omissao,16,0.3125,0.08428819444444445,-0.22821180555555554,-0.24283913027240434,-0.21358448083870674,0,16,0,0
C4_C1_comunicacao,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,E_total,16,0.7067130346128633,0.7886944404037827,0.0819814057909195,0.06746883611487045,0.09649397546696856,16,0,0,0
C4_C1_comunicacao,N_blocked,16,130.5625,0.0,-130.5625,-144.2341052398465,-116.89089476015349,0,16,0,0
C4_C1_comunicacao,N_fail,16,0.0,9.890625,9.890625,7.991333525684705,11.789916474315294,16,0,0,0
