base,heterogeneidade,arquivo,semente,cenario,executada,concluiu,estatuto,motivo,violacoes,atraso_relativo,taxa_omissao,divida_latente_sobre_plano,taxa_falha_efetiva,fracao_porta1,TW,TL,TU,TR
longo,nenhuma,j6010_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.6941176470588235,0.016666666666666666,0.014641400339158879,0.05,0.31666666666666665,399.0,95.0,46.0,19.41255686157023
longo,nenhuma,j6021_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,3.4473684210526314,0.18333333333333332,0.08058188971383161,0.21666666666666667,0.5333333333333333,531.0,0.0,110.0,70.15191179866605
longo,nenhuma,j6021_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.473684210526316,0.06666666666666667,0.029762446989220356,0.1,0.43333333333333335,412.0,72.0,25.0,32.560144472335274
longo,nenhuma,j6021_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,5.473684210526316,0.18333333333333332,0.07991582679671642,0.21666666666666667,0.48333333333333334,533.0,0.0,30.0,57.47557698586725
longo,nenhuma,j6021_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,2.6052631578947367,0.06666666666666667,0.023692905000994163,0.11666666666666667,0.35,379.0,54.0,16.0,23.660922478434607
longo,nenhuma,j6021_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.0,0.2,0.07254102076481105,0.25,0.55,533.0,0.0,27.0,66.8832660495598
longo,nenhuma,j6021_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,2.276315789473684,0.05,0.012048192771084338,0.2,0.35,399.0,46.0,24.0,34.17501379429205
longo,nenhuma,j6021_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.4473684210526314,0.25,0.09896428738749578,0.2833333333333333,0.6333333333333333,553.0,0.0,77.0,88.44756883541771
longo,nenhuma,j6021_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.539473684210526,0.03333333333333333,0.016845328052898425,0.11666666666666667,0.4666666666666667,433.0,54.0,25.0,34.68904563379797
longo,nenhuma,j6032_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.21666666666666667,0.10275845206815608,0.25,0.65,583.0,0.0,125.0,74.04089691662924
longo,nenhuma,j6032_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.7391304347826086,0.06666666666666667,0.013301619277383934,0.13333333333333333,0.36666666666666664,431.0,90.0,42.0,34.49498088220787
longo,nenhuma,j6032_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.4347826086956523,0.2,0.1265435242953226,0.23333333333333334,0.5333333333333333,579.0,0.0,164.0,70.5890366190178
longo,nenhuma,j6032_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.8115942028985508,0.05,0.008250856514794817,0.21666666666666667,0.31666666666666665,434.0,87.0,60.0,49.734101046641904
longo,nenhuma,j6032_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.420289855072464,0.11666666666666667,0.05702862923723371,0.13333333333333333,0.5833333333333334,564.0,0.0,105.0,33.46407991137799
longo,nenhuma,j6032_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.9565217391304348,0.0,0.0,0.13333333333333333,0.43333333333333335,443.0,75.0,63.0,42.524889383668565
longo,nenhuma,j6032_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.3333333333333335,0.21666666666666667,0.11280745546838944,0.26666666666666666,0.6333333333333333,585.0,0.0,166.0,75.51177428974239
longo,nenhuma,j6032_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.8985507246376812,0.0,0.0,0.15,0.4666666666666667,447.0,103.0,71.0,45.837612615531214
longo,nenhuma,j6043_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.3518518518518516,0.11666666666666667,0.044668184482752706,0.11666666666666667,0.4166666666666667,505.0,0.0,152.0,43.85786979750097
longo,nenhuma,j6043_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.3611111111111112,0.03333333333333333,0.01816060295642624,0.03333333333333333,0.31666666666666665,361.0,191.0,58.0,8.065641387446364
longo,nenhuma,j6043_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.6296296296296298,0.1,0.05326886656449547,0.15,0.4666666666666667,512.0,0.0,204.0,40.09449561334485
longo,nenhuma,j6043_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.2685185185185186,0.016666666666666666,0.014970059880239521,0.06666666666666667,0.26666666666666666,362.0,132.0,42.0,17.994996159695273
longo,nenhuma,j6043_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.0277777777777777,0.16666666666666666,0.0823269509410042,0.23333333333333334,0.45,529.0,0.0,97.0,73.17628738596835
longo,nenhuma,j6043_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.5833333333333333,0.05,0.026487653789716736,0.11666666666666667,0.26666666666666666,387.0,144.0,51.0,31.75725658873226
longo,nenhuma,j6043_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,1.8796296296296295,0.11666666666666667,0.06445490670525847,0.15,0.6,514.0,0.0,236.0,45.84208869889077
longo,nenhuma,j6043_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.4074074074074074,0.016666666666666666,0.014970059880239521,0.06666666666666667,0.3,372.0,195.0,65.0,19.161839064694234
longo,beta_cv113,j6010_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.411764705882353,0.1,0.07301295870688436,0.13333333333333333,0.4666666666666667,520.0,0.0,131.0,46.322217360339394
longo,beta_cv113,j6010_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6235294117647059,0.05,0.025072548253785368,0.11666666666666667,0.3333333333333333,400.0,79.0,32.0,35.963444734289446
longo,beta_cv113,j6010_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.2,0.1,0.03279600141738338,0.11666666666666667,0.45,499.0,0.0,113.0,33.58661655549911
longo,beta_cv113,j6010_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.3176470588235294,0.016666666666666666,0.015479876160990712,0.06666666666666667,0.23333333333333334,347.0,91.0,37.0,18.5
longo,beta_cv113,j6010_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.023529411764706,0.18333333333333332,0.07324215783866048,0.21666666666666667,0.5333333333333333,519.0,0.0,89.0,49.35435737461282
longo,beta_cv113,j6010_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.4705882352941178,0.016666666666666666,0.02616630492274403,0.1,0.35,387.0,86.0,47.0,28.64096645822932
longo,beta_cv113,j6010_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.847058823529412,0.21666666666666667,0.06585003343998039,0.2833333333333333,0.6666666666666666,526.0,0.0,175.0,52.78364171022744
longo,beta_cv113,j6010_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.6941176470588235,0.016666666666666666,0.014641400339158879,0.05,0.31666666666666665,399.0,95.0,46.0,19.41255686157023
longo,beta_cv113,j6021_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.9210526315789473,0.1,0.04552956317993957,0.13333333333333333,0.48333333333333334,530.0,0.0,85.0,35.35044934395684
longo,beta_cv113,j6021_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,2.539473684210526,0.016666666666666666,0.03521602156517454,0.11666666666666667,0.48333333333333334,409.0,71.0,25.0,46.87384749811431
longo,beta_cv113,j6021_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,3.3421052631578947,0.08333333333333333,0.028629039238128744,0.15,0.48333333333333334,529.0,0.0,63.0,49.81668341427182
longo,beta_cv113,j6021_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,2.0789473684210527,0.03333333333333333,0.006024096385542169,0.08333333333333333,0.4,383.0,91.0,32.0,11.630414888976915
longo,beta_cv113,j6021_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,3.0789473684210527,0.18333333333333332,0.1118922995982761,0.18333333333333332,0.55,545.0,0.0,54.0,65.54175782241374
longo,beta_cv113,j6021_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,2.526315789473684,0.016666666666666666,0.01988483320587461,0.11666666666666667,0.4166666666666667,423.0,34.0,14.0,40.44278128710228
longo,beta_cv113,j6021_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,3.276315789473684,0.23333333333333334,0.0853329307665112,0.23333333333333334,0.6166666666666667,561.0,0.0,71.0,71.32140265264565
longo,beta_cv113,j6021_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,2.539473684210526,0.03333333333333333,0.016845328052898425,0.11666666666666667,0.4666666666666667,433.0,54.0,25.0,34.68904563379797
longo,beta_cv113,j6032_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.21666666666666667,0.10275845206815608,0.25,0.65,583.0,0.0,125.0,74.04089691662924
longo,beta_cv113,j6032_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.6376811594202898,0.05,0.011869436201780416,0.11666666666666667,0.36666666666666664,431.0,90.0,42.0,30.012335185729484
longo,beta_cv113,j6032_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,5.0,0.16666666666666666,0.08761651387055142,0.2,0.5333333333333333,574.0,0.0,126.0,56.79979860058663
longo,beta_cv113,j6032_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.6231884057971016,0.016666666666666666,0.012192285335817097,0.13333333333333333,0.26666666666666666,412.0,95.0,52.0,34.64499334922609
longo,beta_cv113,j6032_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,2.3768115942028984,0.13333333333333333,0.06075692188546526,0.15,0.5,580.0,0.0,70.0,41.2268868530574
longo,beta_cv113,j6032_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.855072463768116,0.016666666666666666,0.010385756676557863,0.15,0.4,435.0,69.0,57.0,42.622687439176815
longo,beta_cv113,j6032_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,2.536231884057971,0.16666666666666666,0.11303981625196051,0.21666666666666667,0.6333333333333333,585.0,0.0,166.0,64.78016330820488
longo,beta_cv113,j6032_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.8840579710144927,0.0,0.0,0.11666666666666667,0.36666666666666664,448.0,119.0,60.0,38.40070053838136
longo,beta_cv113,j6043_1.sm,0,centralizada,True,True,COMPLETA,terminal,0,1.8888888888888888,0.15,0.061371105419057013,0.15,0.4,510.0,0.0,163.0,48.82382985721611
longo,beta_cv113,j6043_1.sm,0,adaptativa,True,True,COMPLETA,terminal,0,1.3703703703703705,0.05,0.013721582941489011,0.08333333333333333,0.4166666666666667,374.0,190.0,55.0,22.43485799654885
longo,beta_cv113,j6043_1.sm,1,centralizada,True,True,COMPLETA,terminal,0,2.388888888888889,0.13333333333333333,0.04953349165680127,0.15,0.55,498.0,0.0,192.0,29.706378860687913
longo,beta_cv113,j6043_1.sm,1,adaptativa,True,True,COMPLETA,terminal,0,1.4907407407407407,0.05,0.0209359155173452,0.23333333333333334,0.3333333333333333,400.0,93.0,35.0,68.37428161367252
longo,beta_cv113,j6043_1.sm,2,centralizada,True,True,COMPLETA,terminal,0,1.8055555555555556,0.11666666666666667,0.08219280831006669,0.11666666666666667,0.5,518.0,0.0,200.0,42.65901314734383
longo,beta_cv113,j6043_1.sm,2,adaptativa,True,True,COMPLETA,terminal,0,1.4814814814814814,0.05,0.012647847071845946,0.1,0.2833333333333333,385.0,138.0,52.0,22.059789368828262
longo,beta_cv113,j6043_1.sm,3,centralizada,True,True,COMPLETA,terminal,0,1.9907407407407407,0.16666666666666666,0.0673203593181965,0.21666666666666667,0.55,515.0,0.0,242.0,55.42971256692086
longo,beta_cv113,j6043_1.sm,3,adaptativa,True,True,COMPLETA,terminal,0,1.7407407407407407,0.0,0.0,0.08333333333333333,0.35,412.0,161.0,62.0,30.238570722647424
