configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1_comunicacao,taxa_omissao,variacao_percentual,-70.64,-72.77777777777777,-2.137777777777771,-70.64,-2.137777777777771
C4_C1_comunicacao,taxa_omissao,d_instancia,-7.815444732066755,-10.50745049576463,-2.6920057636978747,-7.815444732066755,-2.6920057636978747
C4_C1_comunicacao,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_comunicacao,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.10327218484475534,0.029144826694905743,0.07412735814984966,0.029144826694905673
C4_C1_comunicacao,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.024744980563948773,0.004600522160432073,0.020144458403516783,0.00460052216043199
C4_C1_comunicacao,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-76.03906550331355,-3.2145360803094576,-72.8245294230041,-3.2145360803094576
C4_C1_comunicacao,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-5.203976277581998,1.52163301893464,-6.725609296516638,1.52163301893464
C4_C1_comunicacao,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_comunicacao,atraso_relativo,media_centralizada,3.134532505799728,3.0608024318896927,-0.07373007391003528,3.1345325057997275,-0.07373007391003483
C4_C1_comunicacao,atraso_relativo,media_adaptativa,1.9991332944309277,2.006424246816465,0.0072909523855373415,1.9991332944309277,0.0072909523855373415
C4_C1_comunicacao,atraso_relativo,variacao_percentual,-36.222282246810536,-34.44777010394201,1.7745121428685238,-36.222282246810536,1.7745121428685238
C4_C1_comunicacao,atraso_relativo,d_instancia,-5.54647837551483,-5.004670082637721,0.5418082928771097,-5.546478375514831,0.5418082928771106
C4_C1_comunicacao,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_comunicacao,E_total,media_centralizada,0.7839008771073722,0.7067130346128632,-0.07718784249450905,0.7839008771073722,-0.07718784249450905
C4_C1_comunicacao,E_total,media_adaptativa,0.8885319344131772,0.7886944404037828,-0.09983749400939446,0.8885319344131772,-0.09983749400939446
C4_C1_comunicacao,E_total,variacao_percentual,13.347485678533502,11.600381169682095,-1.7471045088514074,13.347485678533518,-1.7471045088514234
C4_C1_comunicacao,E_total,d_instancia,3.752444045375827,3.0101359376374313,-0.742308107738396,3.7524440453758268,-0.7423081077383955
C4_C1_comunicacao,E_total,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_comunicacao,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.2892036315045449,0.08610485843427493,0.20309877307027008,0.08610485843427484
C4_C1_comunicacao,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.21475848730227395,0.060290312447755456,0.15446817485451853,0.06029031244775543
C4_C1_comunicacao,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-25.741427870383106,-1.7971186652625661,-23.944309205120547,-1.797118665262559
C4_C1_comunicacao,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-3.1916568213088405,-0.11804371975856132,-3.0736131015502792,-0.11804371975856132
C4_C1_comunicacao,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_comunicacao,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.12144735548643032,0.04444293172990302,0.0770044237565273,0.04444293172990302
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.11509117668784563,0.03047715930103953,0.0846140173868061,0.03047715930103953
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,-5.233690575744872,-15.115711970176473,9.882021394431588,-15.11571197017646
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,-0.6365102749068846,-1.9211788266482763,1.2846685517413916,-1.9211788266482763
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.8125,0.75,0.0625,0.75
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.02496337890625,0.024871826171875,9.1552734375e-05,0.024871826171875
C4_completo,n_com_erro,media_centralizada,13.020833333333332,18.223958333333336,5.2031250000000036,13.020833333333332,5.2031250000000036
