configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.15154549126031042,-0.002922683594208081,0.15446817485451853,-0.0029226835942081086
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-23.084689481090127,0.8596197240304129,-23.944309205120547,0.85961972403042
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-2.5322948487383004,0.5413182528119789,-3.0736131015502792,0.5413182528119789
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.08651059928205149,0.009506175525524185,0.0770044237565273,0.009506175525524185
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.08895004082558447,0.004336023438778369,0.0846140173868061,0.004336023438778369
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,2.8198181075819853,-7.062203286849616,9.882021394431588,-7.062203286849602
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,0.32463595559594066,-0.960032596145451,1.2846685517413916,-0.960032596145451
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.4375,0.375,0.0625,0.375
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.17535400390625,0.175262451171875,9.1552734375e-05,0.175262451171875
controle_motor,n_com_erro,media_centralizada,13.020833333333332,13.020833333333332,0.0,13.020833333333332,0.0
controle_motor,n_com_erro,media_adaptativa,3.8229166666666665,3.479166666666667,-0.34374999999999956,3.8229166666666665,-0.34374999999999956
controle_motor,n_com_erro,variacao_percentual,-70.64,-73.28,-2.6400000000000006,-70.64,-2.6400000000000006
controle_motor,n_com_erro,d_instancia,-7.815444732066754,-7.54334983519332,0.27209489687343424,-7.815444732066754,0.27209489687343424
controle_motor,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
controle_motor,taxa_omissao,media_centralizada,0.2170138888888888,0.21701388888888884,2.7755575615628914e-17,0.21701388888888884,0.0
controle_motor,taxa_omissao,media_adaptativa,0.0637152777777777,0.05798611111111108,-0.0057291666666666255,0.06371527777777775,-0.005729166666666667
controle_motor,taxa_omissao,variacao_percentual,-70.64,-73.28000000000002,-2.640000000000015,-70.64,-2.640000000000015
controle_motor,taxa_omissao,d_instancia,-7.815444732066755,-7.543349835193324,0.2720948968734307,-7.815444732066755,0.2720948968734307
controle_motor,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.07412735814984966,6.938893903907228e-17,0.07412735814984966,0.0
controle_motor,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.019029670701484556,-0.0011147877020321433,0.020144458403516783,-0.0011147877020322265
controle_motor,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-74.32841102604013,-1.5038816030360351,-72.8245294230041,-1.5038816030360351
controle_motor,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-5.9615458807983,0.7640634157183381,-6.725609296516638,0.7640634157183381
controle_motor,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor,atraso_relativo,media_centralizada,3.134532505799728,3.1345325057997275,-4.440892098500626e-16,3.1345325057997275,0.0
controle_motor,atraso_relativo,media_adaptativa,1.9991332944309277,2.023489051919639,0.024355757488711216,1.9991332944309277,0.024355757488711216
controle_motor,atraso_relativo,variacao_percentual,-36.222282246810536,-35.44526821222495,0.7770140345855836,-36.222282246810536,0.7770140345855836
controle_motor,atraso_relativo,d_instancia,-5.54647837551483,-5.907799345765298,-0.3613209702504676,-5.546478375514831,-0.3613209702504667
controle_motor,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor,E_total,media_centralizada,0.7839008771073722,0.7839008771073722,0.0,0.7839008771073722,0.0
controle_motor,E_total,media_adaptativa,0.8885319344131772,0.8778949805212197,-0.010636953891957512,0.8885319344131772,-0.010636953891957512
controle_motor,E_total,variacao_percentual,13.347485678533502,11.99055979637245,-1.3569258821610521,13.347485678533518,-1.3569258821610681
controle_motor,E_total,d_instancia,3.752444045375827,3.2911866135938848,-0.46125743178194245,3.7524440453758268,-0.461257431781942
controle_motor,E_total,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.20309877307027008,8.326672684688674e-17,0.20309877307027008,0.0
controle_motor,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.15360512503452114,-0.0008630498199973524,0.15446817485451853,-0.0008630498199973802
controle_motor,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-24.369250137530194,-0.4249409324096547,-23.944309205120547,-0.4249409324096476
controle_motor,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-2.391936341464794,0.6816767600854852,-3.0736131015502792,0.6816767600854852
controle_motor,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.0770044237565273,0.0,0.0770044237565273,0.0
controle_motor,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.08300710764555619,-0.0016069097412499123,0.0846140173868061,-0.0016069097412499123
controle_motor,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,7.7952455147358535,-2.0867758796957485,9.882021394431588,-2.0867758796957343
controle_motor,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,0.8781255239501672,-0.4065430277912244,1.2846685517413916,-0.4065430277912244
controle_motor,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.25,0.1875,0.0625,0.1875
controle_motor,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.00335693359375,0.003265380859375,9.1552734375e-05,0.003265380859375
controle_motor_auto,n_com_erro,media_centralizada,13.020833333333332,13.020833333333332,0.0,13.020833333333332,0.0
controle_motor_auto,n_com_erro,media_adaptativa,3.8229166666666665,3.479166666666667,-0.34374999999999956,3.8229166666666665,-0.34374999999999956
controle_motor_auto,n_com_erro,variacao_percentual,-70.64,-73.28,-2.6400000000000006,-70.64,-2.6400000000000006
controle_motor_auto,n_com_erro,d_instancia,-7.815444732066754,-7.54334983519332,0.27209489687343424,-7.815444732066754,0.27209489687343424
controle_motor_auto,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
controle_motor_auto,taxa_omissao,media_centralizada,0.2170138888888888,0.21701388888888884,2.7755575615628914e-17,0.21701388888888884,0.0
controle_motor_auto,taxa_omissao,media_adaptativa,0.0637152777777777,0.05798611111111108,-0.0057291666666666255,0.06371527777777775,-0.005729166666666667
controle_motor_auto,taxa_omissao,variacao_percentual,-70.64,-73.28000000000002,-2.640000000000015,-70.64,-2.640000000000015
controle_motor_auto,taxa_omissao,d_instancia,-7.815444732066755,-7.543349835193324,0.2720948968734307,-7.815444732066755,0.2720948968734307
controle_motor_auto,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor_auto,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.07412735814984966,6.938893903907228e-17,0.07412735814984966,0.0
controle_motor_auto,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.019029670701484556,-0.0011147877020321433,0.020144458403516783,-0.0011147877020322265
controle_motor_auto,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-74.32841102604013,-1.5038816030360351,-72.8245294230041,-1.5038816030360351
controle_motor_auto,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-5.9615458807983,0.7640634157183381,-6.725609296516638,0.7640634157183381
controle_motor_auto,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor_auto,atraso_relativo,media_centralizada,3.134532505799728,3.1345325057997275,-4.440892098500626e-16,3.1345325057997275,0.0
controle_motor_auto,atraso_relativo,media_adaptativa,1.9991332944309277,2.023489051919639,0.024355757488711216,1.9991332944309277,0.024355757488711216
controle_motor_auto,atraso_relativo,variacao_percentual,-36.222282246810536,-35.44526821222495,0.7770140345855836,-36.222282246810536,0.7770140345855836
controle_motor_auto,atraso_relativo,d_instancia,-5.54647837551483,-5.907799345765298,-0.3613209702504676,-5.546478375514831,-0.3613209702504667
controle_motor_auto,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor_auto,E_total,media_centralizada,0.7839008771073722,0.7839008771073722,0.0,0.7839008771073722,0.0
controle_motor_auto,E_total,media_adaptativa,0.8885319344131772,0.8778949805212197,-0.010636953891957512,0.8885319344131772,-0.010636953891957512
controle_motor_auto,E_total,variacao_percentual,13.347485678533502,11.99055979637245,-1.3569258821610521,13.347485678533518,-1.3569258821610681
controle_motor_auto,E_total,d_instancia,3.752444045375827,3.2911866135938848,-0.46125743178194245,3.7524440453758268,-0.461257431781942
controle_motor_auto,E_total,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor_auto,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.20309877307027008,8.326672684688674e-17,0.20309877307027008,0.0
controle_motor_auto,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.15360512503452114,-0.0008630498199973524,0.15446817485451853,-0.0008630498199973802
controle_motor_auto,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-24.369250137530194,-0.4249409324096547,-23.944309205120547,-0.4249409324096476
controle_motor_auto,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-2.391936341464794,0.6816767600854852,-3.0736131015502792,0.6816767600854852
controle_motor_auto,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
controle_motor_auto,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
controle_motor_auto,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.0770044237565273,0.0,0.0770044237565273,0.0
controle_motor_auto,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.08300710764555619,-0.0016069097412499123,0.0846140173868061,-0.0016069097412499123
controle_motor_auto,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,7.7952455147358535,-2.0867758796957485,9.882021394431588,-2.0867758796957343
controle_motor_auto,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,0.8781255239501672,-0.4065430277912244,1.2846685517413916,-0.4065430277912244
controle_motor_auto,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.25,0.1875,0.0625,0.1875
controle_motor_auto,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.00335693359375,0.003265380859375,9.1552734375e-05,0.003265380859375
legado,n_com_erro,media_centralizada,13.020833333333332,13.020833333333332,0.0,13.020833333333332,0.0
legado,n_com_erro,media_adaptativa,3.8229166666666665,3.8229166666666665,0.0,3.8229166666666665,0.0
legado,n_com_erro,variacao_percentual,-70.64,-70.64,0.0,-70.64,0.0
legado,n_com_erro,d_instancia,-7.815444732066754,-7.815444732066754,0.0,-7.815444732066754,0.0
legado,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
legado,taxa_omissao,media_centralizada,0.2170138888888888,0.21701388888888884,2.7755575615628914e-17,0.21701388888888884,0.0
legado,taxa_omissao,media_adaptativa,0.0637152777777777,0.06371527777777775,4.163336342344337e-17,0.06371527777777775,0.0
legado,taxa_omissao,variacao_percentual,-70.64,-70.64,0.0,-70.64,0.0
legado,taxa_omissao,d_instancia,-7.815444732066755,-7.815444732066755,0.0,-7.815444732066755,0.0
legado,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
legado,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.07412735814984966,6.938893903907228e-17,0.07412735814984966,0.0
legado,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.020144458403516783,8.326672684688674e-17,0.020144458403516783,0.0
legado,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-72.8245294230041,0.0,-72.8245294230041,0.0
legado,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-6.725609296516638,0.0,-6.725609296516638,0.0
legado,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
legado,atraso_relativo,media_centralizada,3.134532505799728,3.1345325057997275,-4.440892098500626e-16,3.1345325057997275,0.0
legado,atraso_relativo,media_adaptativa,1.9991332944309277,1.9991332944309277,0.0,1.9991332944309277,0.0
legado,atraso_relativo,variacao_percentual,-36.222282246810536,-36.222282246810536,0.0,-36.222282246810536,0.0
legado,atraso_relativo,d_instancia,-5.54647837551483,-5.546478375514831,-8.881784197001252e-16,-5.546478375514831,0.0
legado,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
legado,E_total,media_centralizada,0.7839008771073722,0.7839008771073722,0.0,0.7839008771073722,0.0
legado,E_total,media_adaptativa,0.8885319344131772,0.8885319344131772,0.0,0.8885319344131772,0.0
legado,E_total,variacao_percentual,13.347485678533502,13.347485678533518,1.5987211554602254e-14,13.347485678533518,0.0
legado,E_total,d_instancia,3.752444045375827,3.7524440453758268,-4.440892098500626e-16,3.7524440453758268,0.0
legado,E_total,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
legado,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.20309877307027008,8.326672684688674e-17,0.20309877307027008,0.0
legado,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.15446817485451853,2.7755575615628914e-17,0.15446817485451853,0.0
legado,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-23.944309205120547,-7.105427357601002e-15,-23.944309205120547,0.0
legado,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-3.0736131015502792,0.0,-3.0736131015502792,0.0
legado,retrabalho_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
legado,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
legado,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.0770044237565273,0.0,0.0770044237565273,0.0
legado,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.0846140173868061,0.0,0.0846140173868061,0.0
legado,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,9.882021394431588,-1.4210854715202004e-14,9.882021394431588,0.0
legado,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,1.2846685517413916,0.0,1.2846685517413916,0.0
legado,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.0625,0.0,0.0625,0.0
legado,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,9.1552734375e-05,0.0,9.1552734375e-05,0.0
