ANTES_config,DEPOIS_config,cenario,metrica,ANTES,DEPOIS,delta,ic95_delta_inf,ic95_delta_sup,n_instancias
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,S_UR_maximo,8.667447708101468,8.667447708101468,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,S_PV_final,225.24479166666666,225.24479166666666,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,S_PV_final,307.578125,307.578125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,TW,564.6458333333334,564.6458333333334,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,TW,433.015625,433.015625,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,TL,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,TL,102.859375,102.859375,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,TU,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,TU,49.520833333333336,49.520833333333336,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,TR,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,TR,80.13663180837382,80.13663180837382,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,n_limpas,41.25,41.25,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,n_limpas,54.942708333333336,54.942708333333336,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,n_com_erro,18.75,18.75,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,n_com_erro,5.057291666666667,5.057291666666667,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,n_reportadas,2.96875,2.96875,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,n_reportadas,14.078125,14.078125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,taxa_omissao,0.31249999999999994,0.31249999999999994,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,taxa_omissao,0.08428819444444441,0.08428819444444441,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,E_plano,339.25,339.25,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,retrabalho_sobre_plano,0.2892036315045449,0.2892036315045449,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,retrabalho_sobre_plano,0.23495257663381422,0.23495257663381422,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,divida_latente_sobre_plano,0.10327218484475532,0.10327218484475532,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,divida_latente_sobre_plano,0.02545760842423252,0.02545760842423252,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,retrabalho_sobre_esforco_realizado,0.12144735548643032,0.12144735548643032,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,retrabalho_sobre_esforco_realizado,0.11844711411456003,0.11844711411456003,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,p1_omissao,38.21875,38.21875,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,p1_omissao,31.229166666666668,31.229166666666668,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,p2_ajuda,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,p2_ajuda,102.859375,102.859375,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,p2_bloqueio,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,p2_bloqueio,49.520833333333336,49.520833333333336,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,p3_analitica,21.78125,21.78125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,p3_analitica,28.770833333333332,28.770833333333332,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,hiato_encontrado,140.78125,140.78125,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,hiato_encontrado,152.38020833333334,152.38020833333334,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,hiato_sem_colega_capaz,10.21875,10.21875,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,hiato_sem_colega_capaz,10.385416666666666,10.385416666666666,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,hiato_sem_colega_livre,13.192708333333334,13.192708333333334,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,hiato_sem_colega_livre,10.90625,10.90625,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,hiato_colega_capaz_sem_confianca,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,hiato_colega_capaz_sem_confianca,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,atraso_relativo,3.0608024318896923,3.0608024318896923,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,atraso_relativo,2.0373813983341833,2.0373813983341833,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,N_req,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,N_req,141.97395833333334,141.97395833333334,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,N_fail,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,N_fail,39.114583333333336,39.114583333333336,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,N_blocked,130.5625,130.5625,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,N_blocked,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,N_success,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,N_success,102.859375,102.859375,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,retrabalho_gerado,98.57459165903295,98.57459165903295,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,retrabalho_gerado,80.13663180837382,80.13663180837382,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,ocupacao_retrabalho,107.4375,107.4375,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,ocupacao_retrabalho,87.11458333333333,87.11458333333333,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,centralizada,confianca_media_final,0.25,0.25,0.0,0.0,0.0,16
C4_C1_Crowder_C6,MVP_corrigido,adaptativa,confianca_media_final,0.9363963210023943,0.9363963210023943,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,concluiu,1.0,1.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,concluiu,1.0,1.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,makespan,231.73958333333334,231.58854166666666,-0.15104166666666666,-0.4729793584438561,0.17089602511052274,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,makespan,154.359375,154.39583333333334,0.036458333333333336,-0.041250764681850315,0.11416743134851698,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,makespan_cpm,77.1875,77.1875,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,E_total,0.7067130346128633,0.7066815410221704,-3.1493590692822114e-05,-9.712598156835856e-05,3.4138800182714344e-05,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,E_total,0.6558684628165047,0.6560545098663625,0.00018604704985782352,-0.00021199470612006708,0.0005840888058357141,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,S_UR_final,1.5491080640472887e-15,2.049286666287268e-15,5.001786022399793e-16,1.1863832475405392e-16,8.817188797259048e-16,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,S_UR_final,9.020562075079397e-17,9.367506770274758e-17,3.469446951953614e-18,-4.456085182162919e-17,5.1499745725536416e-17,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,S_UR_maximo,35.14699954028097,35.1539923971088,0.006992856827834866,-0.007296197308881275,0.021281910964551006,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,S_UR_maximo,8.667447708101468,8.662285896466274,-0.005161811635193479,-0.016266122206212263,0.0059424989358253045,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,S_PV_final,225.24479166666666,225.16145833333334,-0.08333333333333333,-0.26095412879661023,0.09428746212994359,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,S_PV_final,307.578125,307.6302083333333,0.052083333333333336,-0.058929663831214736,0.16309633049788141,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,TW,564.6458333333334,564.6510416666666,0.005208333333333333,-0.005892966383121474,0.01630963304978814,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,TW,433.015625,433.1041666666667,0.08854166666666667,-0.10018042851306506,0.2772637618463984,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,TL,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,TL,102.859375,102.61458333333333,-0.24479166666666666,-0.7665527533400426,0.2769694200067093,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,TU,140.78125,140.78125,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,TU,49.520833333333336,49.5,-0.020833333333333332,-0.06523853219915256,0.023571865532485897,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,TR,98.57459165903295,98.60751479756061,0.03292313852768232,-0.03556361133608793,0.10140988839145257,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,TR,80.13663180837382,80.26031249401613,0.12368068564232215,-0.1384655617431484,0.3858269330277927,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,n_limpas,41.25,41.234375,-0.015625,-0.04892889914936442,0.01767889914936442,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,n_limpas,54.942708333333336,54.947916666666664,0.005208333333333333,-0.005892966383121474,0.01630963304978814,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,n_com_erro,18.75,18.765625,0.015625,-0.01767889914936442,0.04892889914936442,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,n_com_erro,5.057291666666667,5.052083333333333,-0.005208333333333333,-0.01630963304978814,0.005892966383121474,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,n_reportadas,2.96875,2.9635416666666665,-0.005208333333333333,-0.01630963304978814,0.005892966383121474,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,n_reportadas,14.078125,14.09375,0.015625,-0.01767889914936442,0.04892889914936442,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,n_adiamentos,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,taxa_omissao,0.31249999999999994,0.31276041666666665,0.0002604166666666666,-0.00029464831915607364,0.0008154816524894069,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,taxa_omissao,0.08428819444444441,0.08420138888888885,-8.680555555555575e-05,-0.0002718272174964696,9.821610638535812e-05,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,E_plano,339.25,339.25,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,E_plano,339.25,339.25,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,retrabalho_sobre_plano,0.2892036315045449,0.28930517985726906,0.00010154835272415058,-0.00010983988608403712,0.0003129365915323383,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,retrabalho_sobre_plano,0.23495257663381422,0.23531010546628703,0.0003575288324728026,-0.0004001093453876713,0.0011151670103332766,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,divida_latente_sobre_plano,0.10327218484475532,0.10329375860042582,2.1573755670469475e-05,-2.2529501252321023e-05,6.567701259325997e-05,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,divida_latente_sobre_plano,0.02545760842423252,0.02544269576344897,-1.4912660783554036e-05,-4.700687400339798e-05,1.7181552436289907e-05,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,retrabalho_sobre_esforco_realizado,0.12144735548643032,0.12148583563758501,3.848015115469256e-05,-4.166469906377228e-05,0.0001186250013731574,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,retrabalho_sobre_esforco_realizado,0.11844711411456003,0.11864450684099313,0.0001973927264330958,-0.00022137918210949413,0.0006161646349756857,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,p1_omissao,38.21875,38.223958333333336,0.005208333333333333,-0.005892966383121474,0.01630963304978814,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,p1_omissao,31.229166666666668,31.234375,0.005208333333333333,-0.005892966383121474,0.01630963304978814,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,p1_fuga,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,p2_ajuda,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,p2_ajuda,102.859375,102.61458333333333,-0.24479166666666666,-0.7665527533400426,0.2769694200067093,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,p2_bloqueio,140.78125,140.78125,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,p2_bloqueio,49.520833333333336,49.5,-0.020833333333333332,-0.06523853219915256,0.023571865532485897,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,p3_analitica,21.78125,21.776041666666668,-0.005208333333333333,-0.01630963304978814,0.005892966383121474,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,p3_analitica,28.770833333333332,28.765625,-0.005208333333333333,-0.01630963304978814,0.005892966383121474,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,hiato_encontrado,140.78125,140.78125,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,hiato_encontrado,152.38020833333334,152.11458333333334,-0.265625,-0.8317912855391951,0.3005412855391951,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,hiato_sem_colega_capaz,10.21875,10.21875,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,hiato_sem_colega_capaz,10.385416666666666,10.307291666666666,-0.078125,-0.24464449574682212,0.08839449574682212,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,hiato_sem_colega_livre,13.192708333333334,13.192708333333334,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,hiato_sem_colega_livre,10.90625,10.90625,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,hiato_colega_capaz_sem_confianca,130.5625,130.5625,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,hiato_colega_capaz_sem_confianca,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,competencia_maxima_inicial,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,competencia_minima_inicial,0.3605369664877633,0.3605369664877633,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,tarefas_acima_da_competencia_maxima_inicial,14.541666666666666,14.541666666666666,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,n_tarefas,60.0,60.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,competencia_maxima_final,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,atraso_relativo,3.0608024318896923,3.0584787139409744,-0.0023237179487179474,-0.0072766055145208584,0.0026291696170849636,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,atraso_relativo,2.0373813983341833,2.037761172639739,0.00037977430555555594,-0.0004296954654359412,0.001189244076547053,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,tarefas_pendentes,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,dividas_pendentes,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,N_req,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,N_req,141.97395833333334,141.78645833333334,-0.1875,-0.587146789792373,0.21214678979237306,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,N_fail,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,N_fail,39.114583333333336,39.171875,0.057291666666666664,-0.06482263021433621,0.17940596354766955,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,N_blocked,130.5625,130.5625,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,N_blocked,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,N_success,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,N_success,102.859375,102.61458333333333,-0.24479166666666666,-0.7665527533400426,0.2769694200067093,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,retrabalho_gerado,98.57459165903295,98.60751479756063,0.03292313852768195,-0.0355636113360892,0.1014098883914531,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,retrabalho_gerado,80.13663180837382,80.26031249401613,0.1236806856423212,-0.1384655617431494,0.3858269330277918,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,retrabalho_pendente,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,ocupacao_retrabalho,107.4375,107.47916666666667,0.041666666666666664,-0.04714373106497179,0.13047706439830511,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,ocupacao_retrabalho,87.11458333333333,87.23958333333333,0.125,-0.14143119319491537,0.39143119319491537,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,extensoes_horizonte,0.0,0.0,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,centralizada,confianca_media_final,0.25,0.25,0.0,0.0,0.0,16
MVP_corrigido,MVP_corrigido_Di_yaml,adaptativa,confianca_media_final,0.9363963210023943,0.9363789657880363,-1.7355214357974803e-05,-5.436038595734816e-05,1.9649957241398555e-05,16
