ai,ci,metrica,media,lo,hi,A_tau_inicial,A_tau_min,A_p_reporte,A_p_deteccao,C_tau_inicial,C_tau_min,C_p_reporte,C_p_deteccao
65,74,taxa_falha_efetiva,0.006250000000000002,-0.018260442311418667,0.03076044231141867,0.8,0.425,0.15,0.12,0.8,0.6,0.15,0.12
66,48,taxa_falha_efetiva,0.0020833333333333363,-0.08495378258600568,0.08912044925267236,0.8,0.425,0.45,0.03,0.525,0.6,0.45,0.03
66,63,taxa_falha_efetiva,0.00625,-0.05065564588745503,0.06315564588745504,0.8,0.425,0.45,0.03,0.8,0.425,0.15,0.03
67,9,taxa_falha_efetiva,0.012499999999999999,-0.04704796208282796,0.07204796208282796,0.8,0.425,0.45,0.075,0.25,0.425,0.15,0.03
67,10,taxa_falha_efetiva,0.005208333333333336,-0.054921195507382635,0.0653378621740493,0.8,0.425,0.45,0.075,0.25,0.425,0.15,0.075
67,13,taxa_falha_efetiva,0.0010416666666666716,-0.06751387280337541,0.06959720613670876,0.8,0.425,0.45,0.075,0.25,0.425,0.45,0.075
67,18,taxa_falha_efetiva,0.0020833333333333346,-0.04797279730007353,0.0521394639667402,0.8,0.425,0.45,0.075,0.25,0.6,0.15,0.03
67,19,taxa_falha_efetiva,0.0031249999999999993,-0.09674913826993749,0.10299913826993749,0.8,0.425,0.45,0.075,0.25,0.6,0.15,0.075
67,21,taxa_falha_efetiva,0.009375000000000003,-0.06045117495466607,0.07920117495466608,0.8,0.425,0.45,0.075,0.25,0.6,0.45,0.03
67,39,taxa_falha_efetiva,0.019791666666666666,-0.04388833043237797,0.0834716637657113,0.8,0.425,0.45,0.075,0.525,0.425,0.45,0.03
67,46,taxa_falha_efetiva,0.004166666666666662,-0.07917235368070655,0.08750568701403988,0.8,0.425,0.45,0.075,0.525,0.6,0.15,0.075
67,48,taxa_falha_efetiva,0.02604166666666667,-0.07441760521175851,0.12650093854509187,0.8,0.425,0.45,0.075,0.525,0.6,0.45,0.03
67,49,taxa_falha_efetiva,0.021875000000000006,-0.07364978926489238,0.11739978926489239,0.8,0.425,0.45,0.075,0.525,0.6,0.45,0.075
67,63,taxa_falha_efetiva,0.030208333333333337,-0.04003627937390575,0.10045294604057242,0.8,0.425,0.45,0.075,0.8,0.425,0.15,0.03
67,66,taxa_falha_efetiva,0.023958333333333335,-0.0806453159213836,0.12856198258805027,0.8,0.425,0.45,0.075,0.8,0.425,0.45,0.03
67,72,taxa_falha_efetiva,0.008333333333333335,-0.0517047436995655,0.06837141036623218,0.8,0.425,0.45,0.075,0.8,0.6,0.15,0.03
67,73,taxa_falha_efetiva,0.019791666666666673,-0.041304831185397226,0.08088816451873057,0.8,0.425,0.45,0.075,0.8,0.6,0.15,0.075
67,75,taxa_falha_efetiva,0.009375000000000001,-0.07243351289506109,0.09118351289506108,0.8,0.425,0.45,0.075,0.8,0.6,0.45,0.03
67,76,taxa_falha_efetiva,0.017708333333333333,-0.0477865951183861,0.08320326178505277,0.8,0.425,0.45,0.075,0.8,0.6,0.45,0.075
68,39,taxa_falha_efetiva,0.002083333333333331,-0.06983615233189464,0.07400281899856129,0.8,0.425,0.45,0.12,0.525,0.425,0.45,0.03
68,48,taxa_falha_efetiva,0.008333333333333335,-0.06803279205117659,0.08469945871784325,0.8,0.425,0.45,0.12,0.525,0.6,0.45,0.03
68,49,taxa_falha_efetiva,0.0041666666666666675,-0.07162164871147801,0.07995498204481134,0.8,0.425,0.45,0.12,0.525,0.6,0.45,0.075
68,63,taxa_falha_efetiva,0.012499999999999999,-0.05703703841267797,0.08203703841267797,0.8,0.425,0.45,0.12,0.8,0.425,0.15,0.03
68,66,taxa_falha_efetiva,0.006249999999999999,-0.11364297142051488,0.12614297142051487,0.8,0.425,0.45,0.12,0.8,0.425,0.45,0.03
68,73,taxa_falha_efetiva,0.002083333333333333,-0.05272368183358589,0.056890348500252555,0.8,0.425,0.45,0.12,0.8,0.6,0.15,0.075
68,77,taxa_falha_efetiva,0.0010416666666666612,-0.04897785984437994,0.051061193177713265,0.8,0.425,0.45,0.12,0.8,0.6,0.45,0.12
69,48,taxa_falha_efetiva,0.00625,-0.027339580715078776,0.03983958071507877,0.8,0.425,0.75,0.03,0.525,0.6,0.45,0.03
69,51,taxa_falha_efetiva,0.009375000000000001,-0.031629882076699,0.050379882076699,0.8,0.425,0.75,0.03,0.525,0.6,0.75,0.03
69,63,taxa_falha_efetiva,0.010416666666666666,-0.007124919759580206,0.02795825309291354,0.8,0.425,0.75,0.03,0.8,0.425,0.15,0.03
69,66,taxa_falha_efetiva,0.004166666666666666,-0.05312391469764846,0.06145724803098179,0.8,0.425,0.75,0.03,0.8,0.425,0.45,0.03
69,78,taxa_falha_efetiva,0.002083333333333333,-0.04998157215544115,0.054148238822107814,0.8,0.425,0.75,0.03,0.8,0.6,0.75,0.03
70,9,taxa_falha_efetiva,0.005208333333333332,-0.07065244897646965,0.0810691156431363,0.8,0.425,0.75,0.075,0.25,0.425,0.15,0.03
70,21,taxa_falha_efetiva,0.0020833333333333363,-0.04337031802781534,0.047536984694482004,0.8,0.425,0.75,0.075,0.25,0.6,0.45,0.03
70,24,taxa_falha_efetiva,3.469446951953614e-18,-0.05331631008550171,0.05331631008550171,0.8,0.425,0.75,0.075,0.25,0.6,0.75,0.03
70,39,taxa_falha_efetiva,0.012499999999999999,-0.015629117040357188,0.04062911704035719,0.8,0.425,0.75,0.075,0.525,0.425,0.45,0.03
70,48,taxa_falha_efetiva,0.018749999999999996,-0.06053442233231018,0.09803442233231016,0.8,0.425,0.75,0.075,0.525,0.6,0.45,0.03
70,49,taxa_falha_efetiva,0.014583333333333337,-0.0613015892419366,0.09046825590860327,0.8,0.425,0.75,0.075,0.525,0.6,0.45,0.075
70,51,taxa_falha_efetiva,0.021875,0.007173717254452875,0.036576282745547126,0.8,0.425,0.75,0.075,0.525,0.6,0.75,0.03
70,52,taxa_falha_efetiva,0.014583333333333335,-0.007406208979334866,0.036572875646001535,0.8,0.425,0.75,0.075,0.525,0.6,0.75,0.075
70,63,taxa_falha_efetiva,0.02291666666666667,-0.017774340729663544,0.06360767406299689,0.8,0.425,0.75,0.075,0.8,0.425,0.15,0.03
70,66,taxa_falha_efetiva,0.016666666666666663,-0.050294025367272,0.08362735870060532,0.8,0.425,0.75,0.075,0.8,0.425,0.45,0.03
70,69,taxa_falha_efetiva,0.0125,-0.0408163100855017,0.06581631008550169,0.8,0.425,0.75,0.075,0.8,0.425,0.75,0.03
70,72,taxa_falha_efetiva,0.0010416666666666664,-0.06377861792473478,0.06586195125806811,0.8,0.425,0.75,0.075,0.8,0.6,0.15,0.03
70,73,taxa_falha_efetiva,0.0125,-0.03681888666627339,0.06181888666627339,0.8,0.425,0.75,0.075,0.8,0.6,0.15,0.075
70,75,taxa_falha_efetiva,0.0020833333333333346,-0.0801049071228971,0.08427157378956378,0.8,0.425,0.75,0.075,0.8,0.6,0.45,0.03
70,76,taxa_falha_efetiva,0.010416666666666664,-0.04648897922078838,0.06732231255412172,0.8,0.425,0.75,0.075,0.8,0.6,0.45,0.075
70,78,taxa_falha_efetiva,0.014583333333333334,-0.05093955453415343,0.0801062212008201,0.8,0.425,0.75,0.075,0.8,0.6,0.75,0.03
71,39,taxa_falha_efetiva,0.0031249999999999993,-0.03567664477638616,0.04192664477638615,0.8,0.425,0.75,0.12,0.525,0.425,0.45,0.03
71,48,taxa_falha_efetiva,0.009375000000000001,-0.02668646790948103,0.04543646790948103,0.8,0.425,0.75,0.12,0.525,0.6,0.45,0.03
71,49,taxa_falha_efetiva,0.005208333333333337,-0.05088688031171362,0.061303546978380294,0.8,0.425,0.75,0.12,0.525,0.6,0.45,0.075
71,51,taxa_falha_efetiva,0.012500000000000002,-0.033752546460155304,0.05875254646015531,0.8,0.425,0.75,0.12,0.525,0.6,0.75,0.03
71,52,taxa_falha_efetiva,0.005208333333333337,-0.048210937215145404,0.058627603881812075,0.8,0.425,0.75,0.12,0.525,0.6,0.75,0.075
71,63,taxa_falha_efetiva,0.013541666666666667,-0.009663670976031082,0.036747004309364416,0.8,0.425,0.75,0.12,0.8,0.425,0.15,0.03
71,66,taxa_falha_efetiva,0.007291666666666667,-0.04529827635998052,0.05988160969331386,0.8,0.425,0.75,0.12,0.8,0.425,0.45,0.03
71,68,taxa_falha_efetiva,0.0010416666666666664,-0.08780739830705235,0.08989073164038568,0.8,0.425,0.75,0.12,0.8,0.425,0.45,0.12
71,69,taxa_falha_efetiva,0.003125000000000001,-0.0052176884389011444,0.011467688438901147,0.8,0.425,0.75,0.12,0.8,0.425,0.75,0.03
71,73,taxa_falha_efetiva,0.003125000000000001,-0.057971497852063895,0.0642214978520639,0.8,0.425,0.75,0.12,0.8,0.6,0.15,0.075
71,76,taxa_falha_efetiva,0.0010416666666666647,-0.04372171496241803,0.045805048295751355,0.8,0.425,0.75,0.12,0.8,0.6,0.45,0.075
71,77,taxa_falha_efetiva,0.0020833333333333294,-0.07084772782943104,0.07501439449609769,0.8,0.425,0.75,0.12,0.8,0.6,0.45,0.12
71,78,taxa_falha_efetiva,0.005208333333333334,-0.052178078454296395,0.06259474512096307,0.8,0.425,0.75,0.12,0.8,0.6,0.75,0.03
74,73,taxa_falha_efetiva,0.0041666666666666675,-0.028314039923966763,0.036647373257300095,0.8,0.6,0.15,0.12,0.8,0.6,0.15,0.075
75,21,taxa_falha_efetiva,1.734723475976807e-18,-0.09759237756319165,0.09759237756319165,0.8,0.6,0.45,0.03,0.25,0.6,0.45,0.03
75,48,taxa_falha_efetiva,0.01666666666666667,-0.04036757971448597,0.07370091304781931,0.8,0.6,0.45,0.03,0.525,0.6,0.45,0.03
76,48,taxa_falha_efetiva,0.008333333333333335,-0.036307128022625784,0.05297379468929246,0.8,0.6,0.45,0.075,0.525,0.6,0.45,0.03
76,49,taxa_falha_efetiva,0.004166666666666671,-0.05965698050686397,0.06799031384019731,0.8,0.6,0.45,0.075,0.525,0.6,0.45,0.075
76,73,taxa_falha_efetiva,0.0020833333333333363,-0.05137021329858779,0.05553687996525447,0.8,0.6,0.45,0.075,0.8,0.6,0.15,0.075
77,48,taxa_falha_efetiva,0.00729166666666667,-0.0559264567232597,0.07050979005659304,0.8,0.6,0.45,0.12,0.525,0.6,0.45,0.03
77,49,taxa_falha_efetiva,0.0031250000000000062,-0.08338442149599368,0.08963442149599368,0.8,0.6,0.45,0.12,0.525,0.6,0.45,0.075
77,73,taxa_falha_efetiva,0.00104166666666667,-0.07784905228923047,0.0799323856225638,0.8,0.6,0.45,0.12,0.8,0.6,0.15,0.075
78,48,taxa_falha_efetiva,0.0041666666666666675,-0.04208587979348865,0.05041921312682198,0.8,0.6,0.75,0.03,0.525,0.6,0.45,0.03
78,51,taxa_falha_efetiva,0.0072916666666666685,-0.046673408812961316,0.06125674214629465,0.8,0.6,0.75,0.03,0.525,0.6,0.75,0.03
79,18,taxa_falha_efetiva,6.938893903907228e-18,-0.0386597735709181,0.03865977357091811,0.8,0.6,0.75,0.075,0.25,0.6,0.15,0.03
79,19,taxa_falha_efetiva,0.00104166666666667,-0.07286235057667012,0.07494568391000345,0.8,0.6,0.75,0.075,0.25,0.6,0.15,0.075
79,21,taxa_falha_efetiva,0.0072916666666666755,-0.06419356489315378,0.07877689822648712,0.8,0.6,0.75,0.075,0.25,0.6,0.45,0.03
79,24,taxa_falha_efetiva,0.005208333333333346,-0.07837209087026395,0.08878875753693063,0.8,0.6,0.75,0.075,0.25,0.6,0.75,0.03
79,46,taxa_falha_efetiva,0.0020833333333333363,-0.053255801256008525,0.057422467922675205,0.8,0.6,0.75,0.075,0.525,0.6,0.15,0.075
79,48,taxa_falha_efetiva,0.023958333333333342,-0.028071381272414982,0.07598804793908166,0.8,0.6,0.75,0.075,0.525,0.6,0.45,0.03
79,49,taxa_falha_efetiva,0.01979166666666668,-0.050244039666566126,0.08982737299989949,0.8,0.6,0.75,0.075,0.525,0.6,0.45,0.075
79,51,taxa_falha_efetiva,0.027083333333333345,-0.00902888965814044,0.06319555632480713,0.8,0.6,0.75,0.075,0.525,0.6,0.75,0.03
79,52,taxa_falha_efetiva,0.019791666666666676,-0.03984849876751126,0.0794318321008446,0.8,0.6,0.75,0.075,0.525,0.6,0.75,0.075
79,72,taxa_falha_efetiva,0.006250000000000007,-0.016396090698304083,0.028896090698304094,0.8,0.6,0.75,0.075,0.8,0.6,0.15,0.03
79,73,taxa_falha_efetiva,0.01770833333333334,-0.038647486656075467,0.07406415332274215,0.8,0.6,0.75,0.075,0.8,0.6,0.15,0.075
79,75,taxa_falha_efetiva,0.0072916666666666755,-0.025803518756899152,0.0403868520902325,0.8,0.6,0.75,0.075,0.8,0.6,0.45,0.03
79,76,taxa_falha_efetiva,0.015625000000000007,0.004301954650847956,0.02694804534915206,0.8,0.6,0.75,0.075,0.8,0.6,0.45,0.075
79,78,taxa_falha_efetiva,0.019791666666666673,-0.008009975685416067,0.04759330901874941,0.8,0.6,0.75,0.075,0.8,0.6,0.75,0.03
80,21,taxa_falha_efetiva,0.0010416666666666734,-0.05126891213677241,0.053352245470105766,0.8,0.6,0.75,0.12,0.25,0.6,0.45,0.03
80,23,taxa_falha_efetiva,0.0010416666666666716,-0.02568510664929389,0.027768439982627235,0.8,0.6,0.75,0.12,0.25,0.6,0.45,0.12
80,26,taxa_falha_efetiva,0.00104166666666667,-0.052923408812961314,0.055006742146294654,0.8,0.6,0.75,0.12,0.25,0.6,0.75,0.12
80,47,taxa_falha_efetiva,0.0010416666666666682,-0.04205396038405773,0.04413729371739107,0.8,0.6,0.75,0.12,0.525,0.6,0.15,0.12
80,48,taxa_falha_efetiva,0.01770833333333334,-0.04386595476955607,0.07928262143622275,0.8,0.6,0.75,0.12,0.525,0.6,0.45,0.03
80,49,taxa_falha_efetiva,0.013541666666666672,-0.05284212249963963,0.07992545583297297,0.8,0.6,0.75,0.12,0.525,0.6,0.45,0.075
80,51,taxa_falha_efetiva,0.02083333333333334,-0.006233922158861194,0.047900588825527876,0.8,0.6,0.75,0.12,0.525,0.6,0.75,0.03
80,52,taxa_falha_efetiva,0.013541666666666674,-0.014782117866271541,0.041865451199604886,0.8,0.6,0.75,0.12,0.525,0.6,0.75,0.075
80,53,taxa_falha_efetiva,0.0072916666666666755,-0.015913670976031084,0.030497004309364435,0.8,0.6,0.75,0.12,0.525,0.6,0.75,0.12
80,72,taxa_falha_efetiva,3.469446951953614e-18,-0.06995720561026313,0.06995720561026313,0.8,0.6,0.75,0.12,0.8,0.6,0.15,0.03
80,73,taxa_falha_efetiva,0.01145833333333334,-0.04541511699517259,0.06833178366183927,0.8,0.6,0.75,0.12,0.8,0.6,0.15,0.075
80,74,taxa_falha_efetiva,0.00729166666666667,-0.04958178366183925,0.06416511699517259,0.8,0.6,0.75,0.12,0.8,0.6,0.15,0.12
80,75,taxa_falha_efetiva,0.0010416666666666716,-0.07877232209065767,0.08085565542399102,0.8,0.6,0.75,0.12,0.8,0.6,0.45,0.03
80,76,taxa_falha_efetiva,0.009375000000000001,-0.04566545042241848,0.06441545042241847,0.8,0.6,0.75,0.12,0.8,0.6,0.45,0.075
80,77,taxa_falha_efetiva,0.010416666666666666,-0.07662044925267238,0.09745378258600572,0.8,0.6,0.75,0.12,0.8,0.6,0.45,0.12
80,78,taxa_falha_efetiva,0.013541666666666672,-0.05436964044520484,0.08145297377853819,0.8,0.6,0.75,0.12,0.8,0.6,0.75,0.03
