ai,ci,metrica,media,lo,hi,A_tau_inicial,A_tau_min,A_p_reporte,A_p_deteccao,C_tau_inicial,C_tau_min,C_p_reporte,C_p_deteccao
8,11,fracao_porta1,-0.004166666666666648,-0.058839842768932005,0.0505065094355987,0.25,0.25,0.75,0.12,0.25,0.425,0.15,0.12
8,12,atraso_relativo,-0.6107194870701904,-0.8550880056004952,-0.3663509685398855,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.03
8,12,taxa_omissao,-0.09375,-0.13888013371646116,-0.04861986628353884,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.03
8,12,divida_latente_sobre_plano,-0.03682086330526145,-0.06704131057460455,-0.006600416035918356,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.03
8,12,taxa_falha_efetiva,-0.008333333333333337,-0.04341650618582709,0.026749839519160414,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.03
8,12,fracao_porta1,-0.006249999999999995,-0.06592086822407994,0.05342086822407996,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.03
8,13,atraso_relativo,-0.10188542585862216,-0.39349920526613047,0.18972835354888617,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.075
8,13,taxa_omissao,-0.0875,-0.1337525464601553,-0.04124745353984468,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.075
8,13,divida_latente_sobre_plano,-0.011805577949423773,-0.02336878599968374,-0.00024236989916380687,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.075
8,13,taxa_falha_efetiva,0.016666666666666666,-0.023113912149386625,0.056447245482719954,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.075
8,13,fracao_porta1,0.004166666666666673,-0.0788199672382551,0.08715330057158843,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.075
8,14,atraso_relativo,-0.0259425026049067,-0.18953381866778385,0.13764881345797048,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.12
8,14,taxa_omissao,-0.06666666666666667,-0.07992685960535109,-0.05340647372798224,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.12
8,14,divida_latente_sobre_plano,-0.0024269840875315854,-0.022820981008919668,0.017967012833856495,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.12
8,14,taxa_falha_efetiva,0.013541666666666664,-0.02411004350654176,0.051193376839875085,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.12
8,14,fracao_porta1,0.011458333333333345,-0.06144760950212745,0.08436427616879415,0.25,0.25,0.75,0.12,0.25,0.425,0.45,0.12
8,15,atraso_relativo,-0.41130026285876675,-0.7078115935832123,-0.11478893213432112,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.03
8,15,taxa_omissao,0.0125,-0.0018226453410787862,0.02682264534107879,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.03
8,15,divida_latente_sobre_plano,-0.005972979118605645,-0.018761489504936335,0.006815531267725044,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.03
8,15,taxa_falha_efetiva,0.016666666666666663,-0.006930019607227781,0.040263352940561103,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.03
8,15,fracao_porta1,-0.011458333333333324,-0.0693531618022889,0.04643649513562226,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.03
8,16,atraso_relativo,-0.029842649302283863,-0.08862390140792663,0.0289386028033589,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.075
8,16,taxa_omissao,0.014583333333333334,-0.00455610657330624,0.03372277323997291,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.075
8,16,divida_latente_sobre_plano,0.004301580009717517,-0.015216603750838834,0.02381976377027387,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.075
8,16,taxa_falha_efetiva,0.01875,0.004948353606589854,0.03255164639341014,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.075
8,16,fracao_porta1,-0.01666666666666666,-0.11736267784454568,0.08402934451121236,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.075
8,17,atraso_relativo,-0.06976659911358393,-0.33482776874068787,0.19529457051351998,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.12
8,17,taxa_omissao,0.015625,-0.011101773315960562,0.04235177331596056,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.12
8,17,divida_latente_sobre_plano,0.007083960227121527,-0.0046548488282076965,0.01882276928245075,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.12
8,17,taxa_falha_efetiva,0.018749999999999996,-0.015700991831951235,0.053200991831951226,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.12
8,17,fracao_porta1,-0.026041666666666668,-0.09131248863253945,0.039229155299206106,0.25,0.25,0.75,0.12,0.25,0.425,0.75,0.12
8,18,atraso_relativo,-0.8800293550550146,-1.3758209408751827,-0.38423776923484637,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.03
8,18,taxa_omissao,-0.15729166666666666,-0.21179708178399537,-0.10278625154933796,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.03
8,18,divida_latente_sobre_plano,-0.05406575929456125,-0.09078264655952203,-0.017348872029600462,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.03
8,18,taxa_falha_efetiva,0.017708333333333333,-0.06210565542399101,0.09752232209065767,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.03
8,18,fracao_porta1,-0.0020833333333333294,-0.05065378680056738,0.04648712013390072,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.03
8,19,atraso_relativo,-0.1858618377429792,-0.3727247167411364,0.001001041255177998,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.075
8,19,taxa_omissao,-0.15,-0.21028164021162232,-0.08971835978837765,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.075
8,19,divida_latente_sobre_plano,-0.024424792502241242,-0.034648768430038134,-0.014200816574444353,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.075
8,19,taxa_falha_efetiva,0.018749999999999992,-0.06761108924959032,0.1051110892495903,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.075
8,19,fracao_porta1,-0.010416666666666657,-0.06575580125600855,0.04492246792267523,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.075
8,20,atraso_relativo,-0.07012123721850803,-0.19059008241764167,0.0503476079806256,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.12
8,20,taxa_omissao,-0.15729166666666666,-0.20760328048678262,-0.10698005284655071,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.12
8,20,divida_latente_sobre_plano,-0.019203697189645885,-0.04470410807841882,0.00629671369912705,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.12
8,20,taxa_falha_efetiva,0.02187499999999999,-0.03422021364504695,0.07797021364504694,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.12
8,20,fracao_porta1,-0.035416666666666666,-0.07501264783322742,0.004179314499894088,0.25,0.25,0.75,0.12,0.25,0.6,0.15,0.12
8,21,atraso_relativo,-0.7970708353898386,-1.4465526238270785,-0.14758904695259867,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.03
8,21,taxa_omissao,-0.06458333333333333,-0.10069555632480712,-0.028471110341859535,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.03
8,21,divida_latente_sobre_plano,-0.026888040603823743,-0.056832325558979296,0.003056244351331814,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.03
8,21,taxa_falha_efetiva,0.025,0.007881164526992678,0.04211883547300732,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.03
8,21,fracao_porta1,-0.01979166666666666,-0.07992119550738264,0.04033786217404932,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.03
8,22,atraso_relativo,-0.18998723408763463,-0.596115785618034,0.21614131744276477,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.075
8,22,taxa_omissao,-0.06041666666666666,-0.07710204354446895,-0.043731289788864376,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.075
8,22,divida_latente_sobre_plano,-0.012045875837590803,-0.03056089448851403,0.006469142813332423,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.075
8,22,taxa_falha_efetiva,0.006249999999999997,-0.03654708868251832,0.049047088682518315,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.075
8,22,fracao_porta1,-0.03229166666666666,-0.11081003796783397,0.04622670463450064,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.075
8,23,atraso_relativo,-0.10692034282566318,-0.19825718159005418,-0.015583504061272166,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.12
8,23,taxa_omissao,-0.05520833333333333,-0.0734661953534407,-0.03695047131322595,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.12
8,23,divida_latente_sobre_plano,-0.003917432908111126,-0.02109072764589437,0.013255861829672116,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.12
8,23,taxa_falha_efetiva,0.024999999999999998,-0.019640461355959118,0.06964046135595911,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.12
8,23,fracao_porta1,-0.01145833333333333,-0.0791535339080251,0.05623686724135843,0.25,0.25,0.75,0.12,0.25,0.6,0.45,0.12
8,24,atraso_relativo,-0.29135281591660317,-0.8534848850233678,0.27077925319016155,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.03
8,24,taxa_omissao,0.014583333333333335,-0.014316587162455189,0.04348325382912186,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.03
8,24,divida_latente_sobre_plano,-0.005558635467164327,-0.027410444197900757,0.016293173263572103,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.03
8,24,taxa_falha_efetiva,0.02291666666666667,-0.02914823882210782,0.07498157215544116,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.03
8,24,fracao_porta1,-0.020833333333333336,-0.07888612888571635,0.037219462219049676,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.03
8,25,atraso_relativo,-0.12233553254762371,-0.3214334458889298,0.07676238079368237,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.075
8,25,taxa_omissao,0.009375000000000001,-0.000570144704013318,0.01932014470401332,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.075
8,25,divida_latente_sobre_plano,0.0027045303518990343,-0.013736949821561359,0.019146010525359428,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.075
8,25,taxa_falha_efetiva,0.0020833333333333294,-0.034028889658140465,0.03819555632480712,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.075
8,25,fracao_porta1,-0.01979166666666666,-0.07210224547010577,0.032518912136772445,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.075
8,26,atraso_relativo,-0.05610447109176751,-0.192918719447481,0.080709777263946,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.12
8,26,taxa_omissao,0.020833333333333336,0.002878947218874186,0.03878771944779248,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.12
8,26,divida_latente_sobre_plano,0.0071148486315723665,-0.004327892679385857,0.01855758994253059,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.12
8,26,taxa_falha_efetiva,0.024999999999999994,-0.020292181396608155,0.07029218139660814,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.12
8,26,fracao_porta1,-0.017708333333333322,-0.1135394152936894,0.07812274862702275,0.25,0.25,0.75,0.12,0.25,0.6,0.75,0.12
9,18,atraso_relativo,-0.17351796076935724,-0.7801618911279019,0.4331259695891875,0.25,0.425,0.15,0.03,0.25,0.6,0.15,0.03
9,18,taxa_omissao,-0.013541666666666665,-0.06585224547010574,0.03876891213677241,0.25,0.425,0.15,0.03,0.25,0.6,0.15,0.03
9,18,divida_latente_sobre_plano,-0.007894650180460185,-0.035101663059914204,0.01931236269899383,0.25,0.425,0.15,0.03,0.25,0.6,0.15,0.03
9,18,taxa_falha_efetiva,-0.010416666666666664,-0.0885843512159546,0.06775101788262128,0.25,0.425,0.15,0.03,0.25,0.6,0.15,0.03
9,18,fracao_porta1,-6.938893903907228e-18,-0.05573489029584679,0.05573489029584677,0.25,0.425,0.15,0.03,0.25,0.6,0.15,0.03
10,9,atraso_relativo,-0.5408695994924795,-1.0591928639217354,-0.022546335063223455,0.25,0.425,0.15,0.075,0.25,0.425,0.15,0.03
10,9,taxa_omissao,0.0062500000000000056,-0.04380613063340686,0.05630613063340687,0.25,0.425,0.15,0.075,0.25,0.425,0.15,0.03
10,9,divida_latente_sobre_plano,-0.023602101942178533,-0.04184594548184335,-0.005358258402513711,0.25,0.425,0.15,0.075,0.25,0.425,0.15,0.03
10,9,taxa_falha_efetiva,0.007291666666666663,-0.047213748450662056,0.06179708178399538,0.25,0.425,0.15,0.075,0.25,0.425,0.15,0.03
10,9,fracao_porta1,-0.022916666666666665,-0.0720867780719007,0.026253444738567364,0.25,0.425,0.15,0.075,0.25,0.425,0.15,0.03
10,18,atraso_relativo,-0.7143875602618366,-1.305255719411487,-0.12351940111218596,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.03
10,18,taxa_omissao,-0.00729166666666666,-0.04126080271412278,0.026677469380789458,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.03
10,18,divida_latente_sobre_plano,-0.031496752122638715,-0.06433718003560918,0.001343675790331754,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.03
10,18,taxa_falha_efetiva,-0.003125000000000001,-0.06611091645875103,0.05986091645875102,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.03
10,18,fracao_porta1,-0.022916666666666672,-0.04742710897808536,0.0015937756447520143,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.03
10,19,atraso_relativo,-0.020220042949801287,-0.27665025472554594,0.23621016882594337,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.075
10,19,taxa_omissao,1.0408340855860843e-17,-0.07750882416224505,0.07750882416224508,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.075
10,19,divida_latente_sobre_plano,-0.001855785330318712,-0.011747183601146344,0.00803561294050892,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.075
10,19,taxa_falha_efetiva,-0.0020833333333333363,-0.08246898094121954,0.07830231427455286,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.075
10,19,fracao_porta1,-0.03125,-0.10790339708998864,0.04540339708998864,0.25,0.425,0.15,0.075,0.25,0.6,0.15,0.075
11,9,atraso_relativo,-0.6593834129761745,-1.2347437172764282,-0.08402310867592089,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.03
11,9,taxa_omissao,0.021875000000000006,-0.036019828468955545,0.07976982846895556,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.03
11,9,divida_latente_sobre_plano,-0.03207918921661872,-0.05825073069487412,-0.0059076477383633134,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.03
11,9,taxa_falha_efetiva,0.019791666666666666,-0.044802170823569895,0.08438550415690323,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.03
11,9,fracao_porta1,0.002083333333333326,-0.040713755349184984,0.044880422015851636,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.03
11,10,atraso_relativo,-0.11851381348369507,-0.29010177437066814,0.053074147403277996,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.075
11,10,taxa_omissao,0.015624999999999997,-0.021240164768069423,0.05249016476806942,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.075
11,10,divida_latente_sobre_plano,-0.00847708727444018,-0.030168379356308863,0.013214204807428503,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.075
11,10,taxa_falha_efetiva,0.012500000000000002,-0.018597908968952394,0.0435979089689524,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.075
11,10,fracao_porta1,0.02499999999999999,-0.05990666279872618,0.10990666279872617,0.25,0.425,0.15,0.12,0.25,0.425,0.15,0.075
11,18,atraso_relativo,-0.8329013737455317,-1.3559835009780374,-0.30981924651302595,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.03
11,18,taxa_omissao,0.008333333333333337,-0.06078098360328892,0.07744765026995559,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.03
11,18,divida_latente_sobre_plano,-0.039973839397078895,-0.06976356676993957,-0.01018411202421822,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.03
11,18,taxa_falha_efetiva,0.009375000000000001,-0.08429100199944389,0.10304100199944388,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.03
11,18,fracao_porta1,0.002083333333333319,-0.08116773023982646,0.08533439690649311,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.03
11,19,atraso_relativo,-0.13873385643349634,-0.35324900054273706,0.07578128767574438,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.075
11,19,taxa_omissao,0.015625000000000003,-0.09377159174414652,0.12502159174414654,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.075
11,19,divida_latente_sobre_plano,-0.010332872604758892,-0.026793199187525308,0.006127453978007524,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.075
11,19,taxa_falha_efetiva,0.010416666666666664,-0.09307798535285425,0.11391131868618756,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.075
11,19,fracao_porta1,-0.006250000000000009,-0.1151263319351553,0.10262633193515529,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.075
11,20,atraso_relativo,-0.02299325590902515,-0.24925050636307727,0.20326399454502697,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.12
11,20,taxa_omissao,0.008333333333333337,-0.054097630312602715,0.07076429697926939,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.12
11,20,divida_latente_sobre_plano,-0.005111777292163538,-0.018804771090037444,0.008581216505710369,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.12
11,20,taxa_falha_efetiva,0.013541666666666662,-0.058148247435362635,0.08523158076869596,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.12
11,20,fracao_porta1,-0.031250000000000014,-0.08685328470416549,0.024353284704165465,0.25,0.425,0.15,0.12,0.25,0.6,0.15,0.12
12,9,atraso_relativo,-0.09579190721546699,-0.483182545121486,0.29159873069055203,0.25,0.425,0.45,0.03,0.25,0.425,0.15,0.03
12,9,taxa_omissao,-0.049999999999999996,-0.09750284060169015,-0.0024971593983098353,0.25,0.425,0.45,0.03,0.25,0.425,0.15,0.03
12,9,divida_latente_sobre_plano,-0.00935024580883961,-0.029056658070786195,0.010356166453106976,0.25,0.425,0.45,0.03,0.25,0.425,0.15,0.03
12,9,taxa_falha_efetiva,0.03645833333333333,-0.008955004360140087,0.08187167102680674,0.25,0.425,0.45,0.03,0.25,0.425,0.15,0.03
12,9,fracao_porta1,0.004166666666666673,-0.03880126935656969,0.047134602689903035,0.25,0.425,0.45,0.03,0.25,0.425,0.15,0.03
12,18,atraso_relativo,-0.2693098679848242,-0.6275229294434295,0.08890319347378112,0.25,0.425,0.45,0.03,0.25,0.6,0.15,0.03
12,18,taxa_omissao,-0.06354166666666666,-0.08544775690479967,-0.041635576428533654,0.25,0.425,0.45,0.03,0.25,0.6,0.15,0.03
12,18,divida_latente_sobre_plano,-0.017244895989299795,-0.027306817629157605,-0.007182974349441984,0.25,0.425,0.45,0.03,0.25,0.6,0.15,0.03
12,18,taxa_falha_efetiva,0.026041666666666664,-0.03809687818839464,0.09018021152172798,0.25,0.425,0.45,0.03,0.25,0.6,0.15,0.03
12,18,fracao_porta1,0.004166666666666666,-0.01943001960722779,0.02776335294056112,0.25,0.425,0.45,0.03,0.25,0.6,0.15,0.03
12,21,atraso_relativo,-0.18635134831964822,-0.6935135741762724,0.32081087753697596,0.25,0.425,0.45,0.03,0.25,0.6,0.45,0.03
12,21,taxa_omissao,0.029166666666666667,-0.02190372885531707,0.0802370621886504,0.25,0.425,0.45,0.03,0.25,0.6,0.45,0.03
12,21,divida_latente_sobre_plano,0.009932822701437707,-0.0008296877046062457,0.02069533310748166,0.25,0.425,0.45,0.03,0.25,0.6,0.45,0.03
12,21,taxa_falha_efetiva,0.03333333333333334,0.0008526267426999107,0.06581403992396677,0.25,0.425,0.45,0.03,0.25,0.6,0.45,0.03
12,21,fracao_porta1,-0.013541666666666664,-0.06804708178399536,0.040963748450662044,0.25,0.425,0.45,0.03,0.25,0.6,0.45,0.03
13,9,atraso_relativo,-0.6046259684270352,-1.2443095412624894,0.035057604408418985,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.03
13,9,taxa_omissao,-0.05625,-0.10297532753487781,-0.009524672465122189,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.03
13,9,divida_latente_sobre_plano,-0.03436553116467729,-0.05607420776745699,-0.012656854561897597,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.03
13,9,taxa_falha_efetiva,0.011458333333333327,-0.03585132696171202,0.05876799362837867,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.03
13,9,fracao_porta1,-0.006249999999999995,-0.07397225160497205,0.061472251604972064,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.03
13,10,atraso_relativo,-0.06375636893455579,-0.41299739020540016,0.2854846523362886,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.075
13,10,taxa_omissao,-0.0625,-0.07682264534107879,-0.048177354658921215,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.075
13,10,divida_latente_sobre_plano,-0.010763429222498754,-0.024372878354910497,0.0028460199099129887,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.075
13,10,taxa_falha_efetiva,0.004166666666666664,-0.03294608426039212,0.04127941759372545,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.075
13,10,fracao_porta1,0.01666666666666667,-0.0276443402873362,0.06097767362066954,0.25,0.425,0.45,0.075,0.25,0.425,0.15,0.075
13,12,atraso_relativo,-0.5088340612115682,-0.7876169001408635,-0.23005122228227282,0.25,0.425,0.45,0.075,0.25,0.425,0.45,0.03
13,12,taxa_omissao,-0.00625,-0.023791586426246868,0.011291586426246865,0.25,0.425,0.45,0.075,0.25,0.425,0.45,0.03
13,12,divida_latente_sobre_plano,-0.025015285355837677,-0.045095511839978494,-0.00493505887169686,0.25,0.425,0.45,0.075,0.25,0.425,0.45,0.03
13,12,taxa_falha_efetiva,-0.025,-0.053645290682157565,0.0036452906821575655,0.25,0.425,0.45,0.075,0.25,0.425,0.45,0.03
13,12,fracao_porta1,-0.010416666666666668,-0.05651054183084907,0.035677208497515725,0.25,0.425,0.45,0.075,0.25,0.425,0.45,0.03
13,18,atraso_relativo,-0.7781439291963926,-1.281863315249094,-0.27442454314369125,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.03
13,18,taxa_omissao,-0.06979166666666667,-0.10896912306888916,-0.030614210264444178,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.03
13,18,divida_latente_sobre_plano,-0.04226018134513747,-0.06807817725667856,-0.016442185433596372,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.03
13,18,taxa_falha_efetiva,0.001041666666666663,-0.0908874361779317,0.09297076951126503,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.03
13,18,fracao_porta1,-0.006250000000000002,-0.058874759278740654,0.04637475927874064,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.03
13,19,atraso_relativo,-0.08397641188435707,-0.4092888883945819,0.24133606462586776,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.075
13,19,taxa_omissao,-0.06249999999999999,-0.1529224603174335,0.027922460317433527,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.075
13,19,divida_latente_sobre_plano,-0.012619214552817466,-0.019710396695227637,-0.0055280324104072945,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.075
13,19,taxa_falha_efetiva,0.002083333333333324,-0.11533989920663983,0.11950656587330648,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.075
13,19,fracao_porta1,-0.01458333333333333,-0.09066110227439722,0.06149443560773057,0.25,0.425,0.45,0.075,0.25,0.6,0.15,0.075
13,21,atraso_relativo,-0.6951854095312164,-1.4602021905049405,0.06983137144250762,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.03
13,21,taxa_omissao,0.022916666666666672,-0.025653786800567357,0.0714871201339007,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.03
13,21,divida_latente_sobre_plano,-0.01508246265439997,-0.03370996822966589,0.003545042920865951,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.03
13,21,taxa_falha_efetiva,0.008333333333333333,-0.03886003921445556,0.055526705881122226,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.03
13,21,fracao_porta1,-0.02395833333333333,-0.06082349810140277,0.012906831434736109,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.03
13,22,atraso_relativo,-0.08810180822901244,-0.28773251045766235,0.11152889399963746,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.075
13,22,taxa_omissao,0.027083333333333334,-0.00902888965814045,0.06319555632480711,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.075
13,22,divida_latente_sobre_plano,-0.00024029788816703167,-0.011926063130187901,0.011445467353853838,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.075
13,22,taxa_falha_efetiva,-0.01041666666666667,-0.06934625309173795,0.048512919758404605,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.075
13,22,fracao_porta1,-0.03645833333333334,-0.058364423571466345,-0.014552243095200344,0.25,0.425,0.45,0.075,0.25,0.6,0.45,0.075
14,9,atraso_relativo,-0.6805688916807506,-1.2131981706813098,-0.1479396126801914,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.03
14,9,taxa_omissao,-0.07708333333333332,-0.16742473360729546,0.01325806694062881,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.03
14,9,divida_latente_sobre_plano,-0.04374412502656948,-0.07620483915254138,-0.011283410900597576,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.03
14,9,taxa_falha_efetiva,0.014583333333333328,-0.07477961137357027,0.10394627804023691,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.03
14,9,fracao_porta1,-0.013541666666666667,-0.06356119317771326,0.03647785984437993,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.03
14,10,atraso_relativo,-0.13969929218827126,-0.34877708802017676,0.06937850364363424,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.075
14,10,taxa_omissao,-0.08333333333333334,-0.12764434028733618,-0.039022326379330494,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.075
14,10,divida_latente_sobre_plano,-0.020142023084390944,-0.046998393510041786,0.006714347341259898,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.075
14,10,taxa_falha_efetiva,0.007291666666666665,-0.0477487837557518,0.06233211708908512,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.075
14,10,fracao_porta1,0.009374999999999998,-0.0472402267457602,0.0659902267457602,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.075
14,11,atraso_relativo,-0.021185478704576183,-0.09871006550938288,0.05633910810023052,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.12
14,11,taxa_omissao,-0.09895833333333334,-0.15505354697838028,-0.042863119688286405,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.12
14,11,divida_latente_sobre_plano,-0.01166493580995076,-0.019045694243647132,-0.004284177376254389,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.12
14,11,taxa_falha_efetiva,-0.005208333333333337,-0.0319351066492939,0.021518439982627223,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.12
14,11,fracao_porta1,-0.015624999999999993,-0.10264106958462935,0.07139106958462937,0.25,0.425,0.45,0.12,0.25,0.425,0.15,0.12
