perfil_adaptativa,perfil_centralizada,metrica,media,ic95_inf,ic95_sup
0,39,divida_latente_sobre_plano,0.025552017125241702,0.009485938376954207,0.0416180958735292
0,39,taxa_falha_efetiva,0.027083333333333327,0.010397956455531047,0.04376871021113561
0,39,fracao_porta1,0.021875000000000002,-0.0069614738319979,0.05071147383199791
0,40,atraso_relativo,0.8185534635288135,0.285363093430124,1.351743833627503
0,40,taxa_omissao,0.09999999999999998,0.008610427035525642,0.1913895729644743
0,40,divida_latente_sobre_plano,0.04865730323817762,0.0201969267287706,0.07711767974758464
0,40,taxa_falha_efetiva,-1.734723475976807e-18,-0.08712125041546437,0.08712125041546437
0,40,fracao_porta1,0.019791666666666673,-0.03984849876751126,0.0794318321008446
0,41,atraso_relativo,0.925367600320067,0.4394494598596363,1.4112857407804977
0,41,taxa_omissao,0.09687499999999998,0.0013502107351075904,0.19239978926489237
0,41,divida_latente_sobre_plano,0.05099262901725217,0.019028133377367196,0.08295712465713714
0,41,taxa_falha_efetiva,-3.469446951953614e-18,-0.06783034784552364,0.06783034784552364
0,41,fracao_porta1,0.0125,-0.04945977982667313,0.07445977982667314
0,42,atraso_relativo,0.6264574390651251,0.23907423474457007,1.0138406433856801
0,42,taxa_omissao,0.17604166666666668,0.13998019875718565,0.2121031345761477
0,42,divida_latente_sobre_plano,0.05277821299054071,0.035209344609171724,0.0703470813719097
0,42,taxa_falha_efetiva,0.011458333333333329,-0.016865451199604878,0.03978211786627153
0,42,fracao_porta1,0.021874999999999995,-0.005926642352082744,0.04967664235208273
0,43,atraso_relativo,0.8889995506847539,0.5615457210473591,1.2164533803221487
0,43,taxa_omissao,0.16979166666666667,0.1273815008416578,0.21220183249167554
0,43,divida_latente_sobre_plano,0.05862204480008689,0.0347576417483689,0.08248644785180488
0,43,taxa_falha_efetiva,0.007291666666666667,-0.02836115951852291,0.042944492851856246
0,43,fracao_porta1,0.010416666666666657,-0.015261586542844329,0.03609491987617765
0,44,atraso_relativo,0.9285734272096837,0.5411745178029039,1.3159723366164635
0,44,taxa_omissao,0.18020833333333333,0.13479499563985992,0.22562167102680675
0,44,divida_latente_sobre_plano,0.05809117463774188,0.03932513012713633,0.07685721914834744
0,44,taxa_falha_efetiva,0.008333333333333328,-0.036307128022625784,0.05297379468929243
0,44,fracao_porta1,0.012500000000000004,-0.0018226453410787567,0.026822645341078765
0,45,atraso_relativo,0.17412547112666577,-0.38764216168964083,0.7358931039429724
0,45,taxa_omissao,0.00833333333333333,-0.013986897344646235,0.030653564011312896
0,45,divida_latente_sobre_plano,0.014034270913481115,0.0019127332107024345,0.026155808616259796
0,45,taxa_falha_efetiva,0.0052083333333333304,-0.026530837100605782,0.03694750376727244
0,45,fracao_porta1,0.019791666666666666,0.016476618431995556,0.023106714901337776
0,46,atraso_relativo,0.8938003687999481,0.5848200303712144,1.2027807072286816
0,46,taxa_omissao,0.016666666666666656,-0.03468983975235532,0.06802317308568863
0,46,divida_latente_sobre_plano,0.03578950380551475,0.028057425418738006,0.0435215821922915
0,46,taxa_falha_efetiva,0.011458333333333326,-0.022510802714122785,0.04542746938078944
0,46,fracao_porta1,0.019791666666666666,-0.03577866793996569,0.07536200127329902
0,47,atraso_relativo,0.9224944910585642,0.5962090213865281,1.2487799607306003
0,47,taxa_omissao,0.018749999999999996,-0.015700991831951235,0.053200991831951226
0,47,divida_latente_sobre_plano,0.03921205460682635,0.02300509486433631,0.055419014349316384
0,47,taxa_falha_efetiva,0.016666666666666663,-0.0276443402873362,0.060977673620669526
0,47,fracao_porta1,0.001041666666666663,-0.07003243146739883,0.07211576480073216
0,48,atraso_relativo,0.28553990118803685,-0.11070271560121336,0.6817825179772871
0,48,taxa_omissao,0.11562499999999999,0.08628479420899218,0.1449652057910078
0,48,divida_latente_sobre_plano,0.03730723235150095,0.018177866756177913,0.056436597946823985
0,48,taxa_falha_efetiva,0.033333333333333326,-0.010977673620669537,0.07764434028733619
0,48,fracao_porta1,0.012499999999999997,-0.059113226705393915,0.08411322670539391
0,49,atraso_relativo,0.9654176512964707,0.42197307898577685,1.5088622236071645
0,49,taxa_omissao,0.10833333333333334,0.049528202351144815,0.16713846431552187
0,49,divida_latente_sobre_plano,0.0488510980205133,0.027415228303061118,0.07028696773796549
0,49,taxa_falha_efetiva,0.029166666666666667,-0.021326643713833006,0.07965997704716635
0,49,fracao_porta1,0.02395833333333333,-0.05474643198988682,0.10266309865655349
0,50,atraso_relativo,0.9143215651376237,0.4188201115483668,1.4098230187268808
0,50,taxa_omissao,0.0875,0.03585896782245503,0.13914103217754495
0,50,divida_latente_sobre_plano,0.04583338065872992,0.01589932213787335,0.07576743917958649
0,50,taxa_falha_efetiva,0.008333333333333333,-0.06224943350944634,0.078916100176113
0,50,fracao_porta1,0.02916666666666667,-0.042854615915279365,0.10118794924861271
0,51,atraso_relativo,0.7299640921713206,0.2701985002369838,1.1897296841056575
0,51,taxa_omissao,0.17604166666666665,0.1482400243145839,0.2038433090187494
0,51,divida_latente_sobre_plano,0.05080441395944378,0.03442385242390745,0.06718497549498012
0,51,taxa_falha_efetiva,0.03645833333333333,0.013893266475102754,0.05902340019156391
0,51,fracao_porta1,0.027083333333333327,-0.04339555888827159,0.09756222555493824
0,52,atraso_relativo,0.9510423365888435,0.6722331271007274,1.2298515460769597
0,52,taxa_omissao,0.17916666666666667,0.13688626197954767,0.22144707135378566
0,52,divida_latente_sobre_plano,0.057140957915350635,0.03325473928936952,0.08102717654133175
0,52,taxa_falha_efetiva,0.029166666666666664,-0.005916506185827088,0.06424983951916041
0,52,fracao_porta1,0.01875,-0.07383425861123963,0.11133425861123963
0,53,atraso_relativo,0.9847086524032445,0.5924353959173482,1.3769819088891406
0,53,taxa_omissao,0.175,0.13485277215379102,0.21514722784620896
0,53,divida_latente_sobre_plano,0.059125420969719275,0.0326653134025687,0.08558552853686985
0,53,taxa_falha_efetiva,0.02291666666666667,0.00713388019661931,0.038699453136714024
0,53,fracao_porta1,0.016666666666666666,-0.0346898397523553,0.06802317308568864
0,54,atraso_relativo,0.3314355996021597,-0.2052355174873281,0.8681067166916474
0,54,taxa_omissao,0.02083333333333333,-0.02541921312682198,0.06708587979348864
0,54,divida_latente_sobre_plano,0.007513412765605215,-0.03537607662900898,0.050402902160219414
0,54,taxa_falha_efetiva,0.024999999999999994,-0.01008317285249375,0.06008317285249374
0,54,fracao_porta1,0.05208333333333333,-0.028302314274552876,0.13246898094121953
0,55,atraso_relativo,0.9273299425923432,0.5402068563900493,1.3144530287946372
