reporte,metrica,contraste,arquivo,delta
centralizada,atraso_relativo,portao,j602_1.sm,0.2641025641025641
centralizada,atraso_relativo,portao,j6032_1.sm,-0.426328502415459
centralizada,atraso_relativo,portao,j6035_1.sm,0.21047008547008558
centralizada,atraso_relativo,portao,j6038_1.sm,0.0662100456621005
centralizada,atraso_relativo,portao,j6040_1.sm,-0.09496124031007758
centralizada,atraso_relativo,portao,j6043_1.sm,-0.20601851851851846
centralizada,atraso_relativo,portao,j6046_1.sm,-0.5523504273504273
centralizada,atraso_relativo,portao,j604_1.sm,-0.11309523809523804
centralizada,atraso_relativo,portao,j607_1.sm,-0.04112554112554103
centralizada,atraso_relativo,rede,j6010_1.sm,-0.08431372549019617
centralizada,atraso_relativo,rede,j6013_1.sm,-0.27657004830917875
centralizada,atraso_relativo,rede,j6016_1.sm,0.4127604166666667
centralizada,atraso_relativo,rede,j6019_1.sm,-0.4287634408602152
centralizada,atraso_relativo,rede,j6021_1.sm,-0.37280701754385975
centralizada,atraso_relativo,rede,j6024_1.sm,-0.08589743589743583
centralizada,atraso_relativo,rede,j6027_1.sm,-0.30555555555555564
centralizada,atraso_relativo,rede,j602_1.sm,-0.15256410256410255
centralizada,atraso_relativo,rede,j6032_1.sm,-0.4021739130434782
centralizada,atraso_relativo,rede,j6035_1.sm,-0.1271367521367521
centralizada,atraso_relativo,rede,j6038_1.sm,-0.15981735159817353
centralizada,atraso_relativo,rede,j6040_1.sm,-0.31201550387596905
centralizada,atraso_relativo,rede,j6043_1.sm,-0.3140432098765432
centralizada,atraso_relativo,rede,j6046_1.sm,-0.24572649572649574
centralizada,atraso_relativo,rede,j604_1.sm,-0.21031746031746032
centralizada,atraso_relativo,rede,j607_1.sm,-0.3333333333333333
centralizada,atraso_relativo,interacao,j6010_1.sm,-0.2843137254901959
centralizada,atraso_relativo,interacao,j6013_1.sm,-0.10144927536231892
centralizada,atraso_relativo,interacao,j6016_1.sm,-0.37109375
centralizada,atraso_relativo,interacao,j6019_1.sm,0.2795698924731185
centralizada,atraso_relativo,interacao,j6021_1.sm,0.22368421052631582
centralizada,atraso_relativo,interacao,j6024_1.sm,-0.47179487179487173
centralizada,atraso_relativo,interacao,j6027_1.sm,0.23437500000000014
centralizada,atraso_relativo,interacao,j602_1.sm,-0.44102564102564107
centralizada,atraso_relativo,interacao,j6032_1.sm,0.7451690821256038
centralizada,atraso_relativo,interacao,j6035_1.sm,-0.25961538461538486
centralizada,atraso_relativo,interacao,j6038_1.sm,-0.15296803652968038
centralizada,atraso_relativo,interacao,j6040_1.sm,0.021317829457364417
centralizada,atraso_relativo,interacao,j6043_1.sm,0.22067901234567908
centralizada,atraso_relativo,interacao,j6046_1.sm,0.25
centralizada,atraso_relativo,interacao,j604_1.sm,-0.12301587301587306
centralizada,atraso_relativo,interacao,j607_1.sm,0.014069264069264084
centralizada,atraso_relativo,total,j6010_1.sm,-0.396078431372549
centralizada,atraso_relativo,total,j6013_1.sm,-0.3611111111111111
centralizada,atraso_relativo,total,j6016_1.sm,-0.23307291666666666
centralizada,atraso_relativo,total,j6019_1.sm,-0.4166666666666667
centralizada,atraso_relativo,total,j6021_1.sm,-0.1984649122807017
centralizada,atraso_relativo,total,j6024_1.sm,-0.2628205128205128
centralizada,atraso_relativo,total,j6027_1.sm,-0.35763888888888884
centralizada,atraso_relativo,total,j602_1.sm,-0.3294871794871794
centralizada,atraso_relativo,total,j6032_1.sm,-0.08333333333333322
centralizada,atraso_relativo,total,j6035_1.sm,-0.17628205128205132
centralizada,atraso_relativo,total,j6038_1.sm,-0.2465753424657534
centralizada,atraso_relativo,total,j6040_1.sm,-0.3856589147286822
centralizada,atraso_relativo,total,j6043_1.sm,-0.29938271604938266
centralizada,atraso_relativo,total,j6046_1.sm,-0.548076923076923
centralizada,atraso_relativo,total,j604_1.sm,-0.44642857142857145
centralizada,atraso_relativo,total,j607_1.sm,-0.36038961038961026
centralizada,atraso_relativo,portao_rede_A,j6010_1.sm,-0.3117647058823529
centralizada,atraso_relativo,portao_rede_A,j6013_1.sm,-0.08454106280193234
centralizada,atraso_relativo,portao_rede_A,j6016_1.sm,-0.6458333333333334
centralizada,atraso_relativo,portao_rede_A,j6019_1.sm,0.012096774193548413
centralizada,atraso_relativo,portao_rede_A,j6021_1.sm,0.174342105263158
centralizada,atraso_relativo,portao_rede_A,j6024_1.sm,-0.17692307692307693
centralizada,atraso_relativo,portao_rede_A,j6027_1.sm,-0.05208333333333324
centralizada,atraso_relativo,portao_rede_A,j602_1.sm,-0.17692307692307688
centralizada,atraso_relativo,portao_rede_A,j6032_1.sm,0.31884057971014496
centralizada,atraso_relativo,portao_rede_A,j6035_1.sm,-0.04914529914529925
centralizada,atraso_relativo,portao_rede_A,j6038_1.sm,-0.08675799086757989
centralizada,atraso_relativo,portao_rede_A,j6040_1.sm,-0.07364341085271314
centralizada,atraso_relativo,portao_rede_A,j6043_1.sm,0.014660493827160559
centralizada,atraso_relativo,portao_rede_A,j6046_1.sm,-0.3023504273504273
centralizada,atraso_relativo,portao_rede_A,j604_1.sm,-0.23611111111111113
centralizada,atraso_relativo,portao_rede_A,j607_1.sm,-0.027056277056276945
centralizada,atraso_relativo,rede_portao_A,j6010_1.sm,-0.3686274509803921
centralizada,atraso_relativo,rede_portao_A,j6013_1.sm,-0.3780193236714977
centralizada,atraso_relativo,rede_portao_A,j6016_1.sm,0.041666666666666664
centralizada,atraso_relativo,rede_portao_A,j6019_1.sm,-0.14919354838709664
centralizada,atraso_relativo,rede_portao_A,j6021_1.sm,-0.1491228070175438
centralizada,atraso_relativo,rede_portao_A,j6024_1.sm,-0.5576923076923076
centralizada,atraso_relativo,rede_portao_A,j6027_1.sm,-0.07118055555555552
centralizada,atraso_relativo,rede_portao_A,j602_1.sm,-0.5935897435897436
centralizada,atraso_relativo,rede_portao_A,j6032_1.sm,0.34299516908212574
centralizada,atraso_relativo,rede_portao_A,j6035_1.sm,-0.38675213675213693
centralizada,atraso_relativo,rede_portao_A,j6038_1.sm,-0.3127853881278539
centralizada,atraso_relativo,rede_portao_A,j6040_1.sm,-0.29069767441860456
centralizada,atraso_relativo,rede_portao_A,j6043_1.sm,-0.09336419753086418
centralizada,atraso_relativo,rede_portao_A,j6046_1.sm,0.004273504273504258
centralizada,atraso_relativo,rede_portao_A,j604_1.sm,-0.3333333333333334
centralizada,atraso_relativo,rede_portao_A,j607_1.sm,-0.31926406926406925
centralizada,taxa_omissao,portao,j6010_1.sm,-0.04444444444444445
centralizada,taxa_omissao,portao,j6013_1.sm,0.01944444444444444
centralizada,taxa_omissao,portao,j6016_1.sm,-0.061111111111111116
centralizada,taxa_omissao,portao,j6019_1.sm,-0.024999999999999998
centralizada,taxa_omissao,portao,j6021_1.sm,-0.02916666666666667
centralizada,taxa_omissao,portao,j6024_1.sm,-0.05555555555555555
centralizada,taxa_omissao,portao,j6027_1.sm,-0.06527777777777778
centralizada,taxa_omissao,portao,j602_1.sm,-0.03749999999999999
centralizada,taxa_omissao,portao,j6032_1.sm,-0.011111111111111115
centralizada,taxa_omissao,portao,j6035_1.sm,-0.013888888888888888
centralizada,taxa_omissao,portao,j6038_1.sm,-0.020833333333333332
centralizada,taxa_omissao,portao,j6040_1.sm,-0.09444444444444444
centralizada,taxa_omissao,portao,j6043_1.sm,0.0013888888888888885
centralizada,taxa_omissao,portao,j6046_1.sm,-0.008333333333333326
centralizada,taxa_omissao,portao,j604_1.sm,-0.044444444444444446
centralizada,taxa_omissao,portao,j607_1.sm,-0.05694444444444444
centralizada,taxa_omissao,rede,j6010_1.sm,-0.051388888888888894
centralizada,taxa_omissao,rede,j6013_1.sm,-0.005555555555555566
centralizada,taxa_omissao,rede,j6016_1.sm,-0.022222222222222216
centralizada,taxa_omissao,rede,j6019_1.sm,-0.036111111111111115
centralizada,taxa_omissao,rede,j6021_1.sm,0.018055555555555557
centralizada,taxa_omissao,rede,j6024_1.sm,-0.04722222222222222
centralizada,taxa_omissao,rede,j6027_1.sm,-0.04027777777777778
centralizada,taxa_omissao,rede,j602_1.sm,-0.040277777777777767
centralizada,taxa_omissao,rede,j6032_1.sm,-0.022222222222222216
centralizada,taxa_omissao,rede,j6035_1.sm,-0.00972222222222222
centralizada,taxa_omissao,rede,j6038_1.sm,-0.029166666666666664
centralizada,taxa_omissao,rede,j6040_1.sm,-0.06944444444444443
centralizada,taxa_omissao,rede,j6043_1.sm,0.002777777777777775
centralizada,taxa_omissao,rede,j6046_1.sm,-0.005555555555555557
centralizada,taxa_omissao,rede,j604_1.sm,-0.049999999999999996
centralizada,taxa_omissao,rede,j607_1.sm,-0.02916666666666665
centralizada,taxa_omissao,interacao,j6010_1.sm,0.03333333333333333
centralizada,taxa_omissao,interacao,j6013_1.sm,-0.020833333333333322
centralizada,taxa_omissao,interacao,j6016_1.sm,0.03749999999999999
centralizada,taxa_omissao,interacao,j6019_1.sm,0.048611111111111105
centralizada,taxa_omissao,interacao,j6021_1.sm,0.011111111111111113
centralizada,taxa_omissao,interacao,j6024_1.sm,0.06111111111111111
centralizada,taxa_omissao,interacao,j6027_1.sm,0.06111111111111111
centralizada,taxa_omissao,interacao,j602_1.sm,0.01527777777777777
centralizada,taxa_omissao,interacao,j6032_1.sm,0.008333333333333337
centralizada,taxa_omissao,interacao,j6035_1.sm,-0.022222222222222216
centralizada,taxa_omissao,interacao,j6038_1.sm,0.009722222222222215
centralizada,taxa_omissao,interacao,j6040_1.sm,0.09166666666666666
centralizada,taxa_omissao,interacao,j6043_1.sm,-0.02083333333333333
centralizada,taxa_omissao,interacao,j6046_1.sm,-0.015277777777777788
centralizada,taxa_omissao,interacao,j604_1.sm,0.019444444444444434
centralizada,taxa_omissao,interacao,j607_1.sm,0.005555555555555545
centralizada,taxa_omissao,total,j6010_1.sm,-0.0625
centralizada,taxa_omissao,total,j6013_1.sm,-0.006944444444444445
centralizada,taxa_omissao,total,j6016_1.sm,-0.04583333333333334
centralizada,taxa_omissao,total,j6019_1.sm,-0.012500000000000004
centralizada,taxa_omissao,total,j6021_1.sm,0.0
centralizada,taxa_omissao,total,j6024_1.sm,-0.041666666666666664
centralizada,taxa_omissao,total,j6027_1.sm,-0.04444444444444445
centralizada,taxa_omissao,total,j602_1.sm,-0.06249999999999999
centralizada,taxa_omissao,total,j6032_1.sm,-0.025000000000000005
centralizada,taxa_omissao,total,j6035_1.sm,-0.04583333333333333
centralizada,taxa_omissao,total,j6038_1.sm,-0.04027777777777778
centralizada,taxa_omissao,total,j6040_1.sm,-0.07222222222222223
centralizada,taxa_omissao,total,j6043_1.sm,-0.016666666666666663
centralizada,taxa_omissao,total,j6046_1.sm,-0.02916666666666667
centralizada,taxa_omissao,total,j604_1.sm,-0.075
centralizada,taxa_omissao,total,j607_1.sm,-0.08055555555555555
centralizada,taxa_omissao,portao_rede_A,j6010_1.sm,-0.011111111111111112
centralizada,taxa_omissao,portao_rede_A,j6013_1.sm,-0.0013888888888888794
centralizada,taxa_omissao,portao_rede_A,j6016_1.sm,-0.023611111111111124
centralizada,taxa_omissao,portao_rede_A,j6019_1.sm,0.02361111111111111
centralizada,taxa_omissao,portao_rede_A,j6021_1.sm,-0.018055555555555557
centralizada,taxa_omissao,portao_rede_A,j6024_1.sm,0.005555555555555552
centralizada,taxa_omissao,portao_rede_A,j6027_1.sm,-0.004166666666666668
centralizada,taxa_omissao,portao_rede_A,j602_1.sm,-0.022222222222222216
centralizada,taxa_omissao,portao_rede_A,j6032_1.sm,-0.002777777777777782
centralizada,taxa_omissao,portao_rede_A,j6035_1.sm,-0.03611111111111111
centralizada,taxa_omissao,portao_rede_A,j6038_1.sm,-0.011111111111111115
centralizada,taxa_omissao,portao_rede_A,j6040_1.sm,-0.002777777777777784
centralizada,taxa_omissao,portao_rede_A,j6043_1.sm,-0.019444444444444438
centralizada,taxa_omissao,portao_rede_A,j6046_1.sm,-0.02361111111111111
centralizada,taxa_omissao,portao_rede_A,j604_1.sm,-0.025000000000000005
centralizada,taxa_omissao,portao_rede_A,j607_1.sm,-0.051388888888888894
centralizada,taxa_omissao,rede_portao_A,j6010_1.sm,-0.018055555555555557
centralizada,taxa_omissao,rede_portao_A,j6013_1.sm,-0.02638888888888889
centralizada,taxa_omissao,rede_portao_A,j6016_1.sm,0.01527777777777777
centralizada,taxa_omissao,rede_portao_A,j6019_1.sm,0.012499999999999995
centralizada,taxa_omissao,rede_portao_A,j6021_1.sm,0.02916666666666667
centralizada,taxa_omissao,rede_portao_A,j6024_1.sm,0.013888888888888886
centralizada,taxa_omissao,rede_portao_A,j6027_1.sm,0.020833333333333332
centralizada,taxa_omissao,rede_portao_A,j602_1.sm,-0.024999999999999994
centralizada,taxa_omissao,rede_portao_A,j6032_1.sm,-0.013888888888888886
centralizada,taxa_omissao,rede_portao_A,j6035_1.sm,-0.03194444444444444
centralizada,taxa_omissao,rede_portao_A,j6038_1.sm,-0.019444444444444445
centralizada,taxa_omissao,rede_portao_A,j6040_1.sm,0.022222222222222216
centralizada,taxa_omissao,rede_portao_A,j6043_1.sm,-0.01805555555555555
centralizada,taxa_omissao,rede_portao_A,j6046_1.sm,-0.020833333333333343
centralizada,taxa_omissao,rede_portao_A,j604_1.sm,-0.030555555555555558
centralizada,taxa_omissao,rede_portao_A,j607_1.sm,-0.0236111111111111
centralizada,divida_latente_sobre_plano,portao,j6010_1.sm,-0.018455637238193618
centralizada,divida_latente_sobre_plano,portao,j6013_1.sm,0.005906069531423743
centralizada,divida_latente_sobre_plano,portao,j6016_1.sm,-0.03700398102731888
centralizada,divida_latente_sobre_plano,portao,j6019_1.sm,-0.019508848819481495
centralizada,divida_latente_sobre_plano,portao,j6021_1.sm,-0.0014214141330566841
centralizada,divida_latente_sobre_plano,portao,j6024_1.sm,-0.01767182396114781
centralizada,divida_latente_sobre_plano,portao,j6027_1.sm,-0.014180104453046426
centralizada,divida_latente_sobre_plano,portao,j602_1.sm,-0.00790469434643034
centralizada,divida_latente_sobre_plano,portao,j6032_1.sm,-0.004112359580200301
centralizada,divida_latente_sobre_plano,portao,j6035_1.sm,-0.01616452904515854
centralizada,divida_latente_sobre_plano,portao,j6038_1.sm,-0.0008672020081542114
centralizada,divida_latente_sobre_plano,portao,j6040_1.sm,-0.026240722566502422
centralizada,divida_latente_sobre_plano,portao,j6043_1.sm,0.00020041920000044358
centralizada,divida_latente_sobre_plano,portao,j6046_1.sm,-0.0022129209254220343
centralizada,divida_latente_sobre_plano,portao,j604_1.sm,-0.010800077205748243
centralizada,divida_latente_sobre_plano,portao,j607_1.sm,-0.00759277587854363
centralizada,divida_latente_sobre_plano,rede,j6010_1.sm,-0.006874277286874287
centralizada,divida_latente_sobre_plano,rede,j6013_1.sm,0.009213171155269009
centralizada,divida_latente_sobre_plano,rede,j6016_1.sm,0.0008117917991733031
centralizada,divida_latente_sobre_plano,rede,j6019_1.sm,-0.013948242630955532
centralizada,divida_latente_sobre_plano,rede,j6021_1.sm,-0.003205110137344577
centralizada,divida_latente_sobre_plano,rede,j6024_1.sm,-0.011679096063103222
centralizada,divida_latente_sobre_plano,rede,j6027_1.sm,-0.0021178972795089326
centralizada,divida_latente_sobre_plano,rede,j602_1.sm,-0.009026914186041542
centralizada,divida_latente_sobre_plano,rede,j6032_1.sm,-0.0076207678460211495
centralizada,divida_latente_sobre_plano,rede,j6035_1.sm,-0.009831318429616345
centralizada,divida_latente_sobre_plano,rede,j6038_1.sm,0.005487334954595301
centralizada,divida_latente_sobre_plano,rede,j6040_1.sm,-0.013209328005066837
centralizada,divida_latente_sobre_plano,rede,j6043_1.sm,0.005546007678240432
centralizada,divida_latente_sobre_plano,rede,j6046_1.sm,-0.007561652594547007
centralizada,divida_latente_sobre_plano,rede,j604_1.sm,-0.024051743480069863
centralizada,divida_latente_sobre_plano,rede,j607_1.sm,-0.008300659019205814
centralizada,divida_latente_sobre_plano,interacao,j6010_1.sm,0.004831930901257228
centralizada,divida_latente_sobre_plano,interacao,j6013_1.sm,-0.008450228791458252
centralizada,divida_latente_sobre_plano,interacao,j6016_1.sm,0.01880824146115974
centralizada,divida_latente_sobre_plano,interacao,j6019_1.sm,0.0230156291209046
centralizada,divida_latente_sobre_plano,interacao,j6021_1.sm,-0.005039395673942199
centralizada,divida_latente_sobre_plano,interacao,j6024_1.sm,0.011738245362544718
centralizada,divida_latente_sobre_plano,interacao,j6027_1.sm,0.0052151851402220594
centralizada,divida_latente_sobre_plano,interacao,j602_1.sm,-0.0034385831333298062
centralizada,divida_latente_sobre_plano,interacao,j6032_1.sm,-0.01142218757096986
centralizada,divida_latente_sobre_plano,interacao,j6035_1.sm,0.008649487549068692
centralizada,divida_latente_sobre_plano,interacao,j6038_1.sm,-0.01007835856805101
centralizada,divida_latente_sobre_plano,interacao,j6040_1.sm,0.011960157569743751
centralizada,divida_latente_sobre_plano,interacao,j6043_1.sm,-0.014233467227654032
centralizada,divida_latente_sobre_plano,interacao,j6046_1.sm,-0.0034077352739032714
centralizada,divida_latente_sobre_plano,interacao,j604_1.sm,0.009312494017513202
centralizada,divida_latente_sobre_plano,interacao,j607_1.sm,-0.007938572952286794
centralizada,divida_latente_sobre_plano,total,j6010_1.sm,-0.02049798362381068
centralizada,divida_latente_sobre_plano,total,j6013_1.sm,0.0066690118952344975
centralizada,divida_latente_sobre_plano,total,j6016_1.sm,-0.017383947766985843
centralizada,divida_latente_sobre_plano,total,j6019_1.sm,-0.010441462329532428
centralizada,divida_latente_sobre_plano,total,j6021_1.sm,-0.00966591994434346
centralizada,divida_latente_sobre_plano,total,j6024_1.sm,-0.017612674661706317
centralizada,divida_latente_sobre_plano,total,j6027_1.sm,-0.011082816592333301
centralizada,divida_latente_sobre_plano,total,j602_1.sm,-0.02037019166580169
centralizada,divida_latente_sobre_plano,total,j6032_1.sm,-0.023155314997191312
centralizada,divida_latente_sobre_plano,total,j6035_1.sm,-0.017346359925706194
centralizada,divida_latente_sobre_plano,total,j6038_1.sm,-0.005458225621609918
centralizada,divida_latente_sobre_plano,total,j6040_1.sm,-0.02748989300182551
centralizada,divida_latente_sobre_plano,total,j6043_1.sm,-0.008487040349413156
centralizada,divida_latente_sobre_plano,total,j6046_1.sm,-0.013182308793872314
centralizada,divida_latente_sobre_plano,total,j604_1.sm,-0.025539326668304902
centralizada,divida_latente_sobre_plano,total,j607_1.sm,-0.023832007850036238
centralizada,divida_latente_sobre_plano,portao_rede_A,j6010_1.sm,-0.013623706336936395
centralizada,divida_latente_sobre_plano,portao_rede_A,j6013_1.sm,-0.0025441592600345102
centralizada,divida_latente_sobre_plano,portao_rede_A,j6016_1.sm,-0.018195739566159146
centralizada,divida_latente_sobre_plano,portao_rede_A,j6019_1.sm,0.003506780301423106
centralizada,divida_latente_sobre_plano,portao_rede_A,j6021_1.sm,-0.006460809806998882
centralizada,divida_latente_sobre_plano,portao_rede_A,j6024_1.sm,-0.005933578598603093
centralizada,divida_latente_sobre_plano,portao_rede_A,j6027_1.sm,-0.008964919312824367
centralizada,divida_latente_sobre_plano,portao_rede_A,j602_1.sm,-0.011343277479760147
centralizada,divida_latente_sobre_plano,portao_rede_A,j6032_1.sm,-0.015534547151170162
centralizada,divida_latente_sobre_plano,portao_rede_A,j6035_1.sm,-0.007515041496089849
centralizada,divida_latente_sobre_plano,portao_rede_A,j6038_1.sm,-0.01094556057620522
centralizada,divida_latente_sobre_plano,portao_rede_A,j6040_1.sm,-0.014280564996758671
centralizada,divida_latente_sobre_plano,portao_rede_A,j6043_1.sm,-0.014033048027653589
centralizada,divida_latente_sobre_plano,portao_rede_A,j6046_1.sm,-0.005620656199325308
centralizada,divida_latente_sobre_plano,portao_rede_A,j604_1.sm,-0.0014875831882350428
centralizada,divida_latente_sobre_plano,portao_rede_A,j607_1.sm,-0.015531348830830424
centralizada,divida_latente_sobre_plano,rede_portao_A,j6010_1.sm,-0.0020423463856170626
centralizada,divida_latente_sobre_plano,rede_portao_A,j6013_1.sm,0.0007629423638107549
centralizada,divida_latente_sobre_plano,rede_portao_A,j6016_1.sm,0.019620033260333042
centralizada,divida_latente_sobre_plano,rede_portao_A,j6019_1.sm,0.009067386489949071
centralizada,divida_latente_sobre_plano,rede_portao_A,j6021_1.sm,-0.008244505811286775
centralizada,divida_latente_sobre_plano,rede_portao_A,j6024_1.sm,5.914929944149383e-05
centralizada,divida_latente_sobre_plano,rede_portao_A,j6027_1.sm,0.0030972878607131264
centralizada,divida_latente_sobre_plano,rede_portao_A,j602_1.sm,-0.012465497319371348
centralizada,divida_latente_sobre_plano,rede_portao_A,j6032_1.sm,-0.01904295541699101
centralizada,divida_latente_sobre_plano,rede_portao_A,j6035_1.sm,-0.0011818308805476528
centralizada,divida_latente_sobre_plano,rede_portao_A,j6038_1.sm,-0.004591023613455707
centralizada,divida_latente_sobre_plano,rede_portao_A,j6040_1.sm,-0.0012491704353230864
centralizada,divida_latente_sobre_plano,rede_portao_A,j6043_1.sm,-0.0086874595494136
centralizada,divida_latente_sobre_plano,rede_portao_A,j6046_1.sm,-0.010969387868450281
centralizada,divida_latente_sobre_plano,rede_portao_A,j604_1.sm,-0.01473924946255666
centralizada,divida_latente_sobre_plano,rede_portao_A,j607_1.sm,-0.016239231971492612
centralizada,taxa_falha_efetiva,portao,j6010_1.sm,-0.061111111111111116
centralizada,taxa_falha_efetiva,portao,j6013_1.sm,0.022222222222222223
centralizada,taxa_falha_efetiva,portao,j6016_1.sm,-0.06666666666666668
centralizada,taxa_falha_efetiva,portao,j6019_1.sm,-0.025000000000000005
centralizada,taxa_falha_efetiva,portao,j6021_1.sm,-0.029166666666666684
centralizada,taxa_falha_efetiva,portao,j6024_1.sm,-0.04583333333333333
centralizada,taxa_falha_efetiva,portao,j6027_1.sm,-0.07222222222222223
centralizada,taxa_falha_efetiva,portao,j602_1.sm,-0.04305555555555556
centralizada,taxa_falha_efetiva,portao,j6032_1.sm,-0.02499999999999999
centralizada,taxa_falha_efetiva,portao,j6035_1.sm,-0.019444444444444438
centralizada,taxa_falha_efetiva,portao,j6038_1.sm,-0.02083333333333333
centralizada,taxa_falha_efetiva,portao,j6040_1.sm,-0.10555555555555556
centralizada,taxa_falha_efetiva,portao,j6043_1.sm,0.00833333333333333
centralizada,taxa_falha_efetiva,portao,j6046_1.sm,-0.008333333333333345
centralizada,taxa_falha_efetiva,portao,j604_1.sm,-0.0763888888888889
centralizada,taxa_falha_efetiva,portao,j607_1.sm,-0.04861111111111111
centralizada,taxa_falha_efetiva,rede,j6010_1.sm,-0.05972222222222221
centralizada,taxa_falha_efetiva,rede,j6013_1.sm,0.006944444444444443
centralizada,taxa_falha_efetiva,rede,j6016_1.sm,-0.020833333333333332
centralizada,taxa_falha_efetiva,rede,j6019_1.sm,-0.04027777777777778
centralizada,taxa_falha_efetiva,rede,j6021_1.sm,0.0027777777777777727
centralizada,taxa_falha_efetiva,rede,j6024_1.sm,-0.04027777777777777
centralizada,taxa_falha_efetiva,rede,j6027_1.sm,-0.04722222222222222
centralizada,taxa_falha_efetiva,rede,j602_1.sm,-0.037500000000000006
centralizada,taxa_falha_efetiva,rede,j6032_1.sm,-0.0375
centralizada,taxa_falha_efetiva,rede,j6035_1.sm,-0.011111111111111106
centralizada,taxa_falha_efetiva,rede,j6038_1.sm,-0.015277777777777767
centralizada,taxa_falha_efetiva,rede,j6040_1.sm,-0.06944444444444443
centralizada,taxa_falha_efetiva,rede,j6043_1.sm,0.0069444444444444475
centralizada,taxa_falha_efetiva,rede,j6046_1.sm,-0.012500000000000004
centralizada,taxa_falha_efetiva,rede,j604_1.sm,-0.06527777777777777
centralizada,taxa_falha_efetiva,rede,j607_1.sm,-0.030555555555555558
centralizada,taxa_falha_efetiva,interacao,j6010_1.sm,0.04583333333333334
centralizada,taxa_falha_efetiva,interacao,j6013_1.sm,-0.04583333333333334
centralizada,taxa_falha_efetiva,interacao,j6016_1.sm,0.022222222222222227
centralizada,taxa_falha_efetiva,interacao,j6019_1.sm,0.037500000000000006
centralizada,taxa_falha_efetiva,interacao,j6021_1.sm,0.016666666666666687
centralizada,taxa_falha_efetiva,interacao,j6024_1.sm,0.03611111111111111
centralizada,taxa_falha_efetiva,interacao,j6027_1.sm,0.07361111111111111
centralizada,taxa_falha_efetiva,interacao,j602_1.sm,0.002777777777777782
centralizada,taxa_falha_efetiva,interacao,j6032_1.sm,0.033333333333333326
centralizada,taxa_falha_efetiva,interacao,j6035_1.sm,-0.015277777777777793
centralizada,taxa_falha_efetiva,interacao,j6038_1.sm,-0.012500000000000011
centralizada,taxa_falha_efetiva,interacao,j6040_1.sm,0.07916666666666665
centralizada,taxa_falha_efetiva,interacao,j6043_1.sm,-0.026388888888888892
centralizada,taxa_falha_efetiva,interacao,j6046_1.sm,-0.012499999999999983
centralizada,taxa_falha_efetiva,interacao,j604_1.sm,0.03333333333333333
centralizada,taxa_falha_efetiva,interacao,j607_1.sm,0.0027777777777777866
centralizada,taxa_falha_efetiva,total,j6010_1.sm,-0.075
centralizada,taxa_falha_efetiva,total,j6013_1.sm,-0.016666666666666666
centralizada,taxa_falha_efetiva,total,j6016_1.sm,-0.06527777777777778
centralizada,taxa_falha_efetiva,total,j6019_1.sm,-0.02777777777777778
centralizada,taxa_falha_efetiva,total,j6021_1.sm,-0.00972222222222223
centralizada,taxa_falha_efetiva,total,j6024_1.sm,-0.04999999999999999
centralizada,taxa_falha_efetiva,total,j6027_1.sm,-0.04583333333333333
centralizada,taxa_falha_efetiva,total,j602_1.sm,-0.07777777777777779
centralizada,taxa_falha_efetiva,total,j6032_1.sm,-0.02916666666666666
centralizada,taxa_falha_efetiva,total,j6035_1.sm,-0.04583333333333334
centralizada,taxa_falha_efetiva,total,j6038_1.sm,-0.048611111111111105
centralizada,taxa_falha_efetiva,total,j6040_1.sm,-0.09583333333333334
centralizada,taxa_falha_efetiva,total,j6043_1.sm,-0.011111111111111115
centralizada,taxa_falha_efetiva,total,j6046_1.sm,-0.03333333333333334
centralizada,taxa_falha_efetiva,total,j604_1.sm,-0.10833333333333334
centralizada,taxa_falha_efetiva,total,j607_1.sm,-0.0763888888888889
centralizada,taxa_falha_efetiva,portao_rede_A,j6010_1.sm,-0.015277777777777779
centralizada,taxa_falha_efetiva,portao_rede_A,j6013_1.sm,-0.02361111111111111
centralizada,taxa_falha_efetiva,portao_rede_A,j6016_1.sm,-0.04444444444444445
centralizada,taxa_falha_efetiva,portao_rede_A,j6019_1.sm,0.012500000000000002
centralizada,taxa_falha_efetiva,portao_rede_A,j6021_1.sm,-0.012500000000000002
centralizada,taxa_falha_efetiva,portao_rede_A,j6024_1.sm,-0.00972222222222222
centralizada,taxa_falha_efetiva,portao_rede_A,j6027_1.sm,0.0013888888888888933
centralizada,taxa_falha_efetiva,portao_rede_A,j602_1.sm,-0.04027777777777778
centralizada,taxa_falha_efetiva,portao_rede_A,j6032_1.sm,0.008333333333333337
centralizada,taxa_falha_efetiva,portao_rede_A,j6035_1.sm,-0.03472222222222223
centralizada,taxa_falha_efetiva,portao_rede_A,j6038_1.sm,-0.03333333333333333
centralizada,taxa_falha_efetiva,portao_rede_A,j6040_1.sm,-0.026388888888888896
centralizada,taxa_falha_efetiva,portao_rede_A,j6043_1.sm,-0.018055555555555564
centralizada,taxa_falha_efetiva,portao_rede_A,j6046_1.sm,-0.020833333333333332
centralizada,taxa_falha_efetiva,portao_rede_A,j604_1.sm,-0.04305555555555557
centralizada,taxa_falha_efetiva,portao_rede_A,j607_1.sm,-0.04583333333333334
centralizada,taxa_falha_efetiva,rede_portao_A,j6010_1.sm,-0.013888888888888883
centralizada,taxa_falha_efetiva,rede_portao_A,j6013_1.sm,-0.03888888888888889
centralizada,taxa_falha_efetiva,rede_portao_A,j6016_1.sm,0.0013888888888888933
