modo,tau_varrida,cenario,canal,tau_sat,s_transicao,arquivo,semente,concluiu,violacoes,n_executadas,makespan,makespan_cpm,atraso_relativo,TW,TL,TU,TR,taxa_omissao,taxa_falha_efetiva,divida_latente_sobre_plano,N_req,N_fail,N_success,N_blocked,hiato_encontrado,hiato_colega_capaz_sem_confianca,fracao_hiato_sem_confianca,confianca_media_final,motivo_termino
portao,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.98078840254987,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9505023053513098,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8483333333333333,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,291,76,3.8289473684210527,458.0,293.0,70.0,73.56193278664651,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,254,76,3.3421052631578947,454.0,154.0,47.0,75.84763655579631,0.25,0.2833333333333333,0.06888640751079042,164,10,154,0,201,0,0.0,0.9666666666666667,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,285,76,3.75,488.0,128.0,42.0,89.19596231605412,0.2833333333333333,0.3333333333333333,0.10104973958192479,159,31,128,0,170,0,0.0,0.93,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,227,69,3.289855072463768,513.0,232.0,81.0,76.4529413311926,0.26666666666666666,0.31666666666666665,0.09672496125992804,293,61,232,0,313,0,0.0,0.9783333333333334,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,188,69,2.7246376811594204,479.0,209.0,88.0,36.2509330190299,0.18333333333333332,0.23333333333333334,0.05860810984875341,276,67,209,0,297,0,0.0,0.9590733698366997,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,0.9891217358832035,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,302,76,3.973684210526316,459.0,132.0,43.0,64.10012297810908,0.21666666666666667,0.21666666666666667,0.10193859528268735,149,17,132,0,175,0,0.0,0.9466666666666667,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,311,76,4.092105263157895,487.0,84.0,25.0,96.32881803289688,0.2833333333333333,0.3333333333333333,0.08763278873408814,98,14,84,0,109,0,0.0,0.9583333333333334,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,203,69,2.9420289855072466,494.0,190.0,67.0,59.155871149575304,0.23333333333333334,0.25,0.08830107716240138,241,51,190,0,257,0,0.0,0.9833333333333334,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,216,69,3.130434782608696,483.0,200.0,77.0,41.82481433764637,0.2,0.25,0.06772941939954412,256,56,200,0,277,0,0.0,0.977406703170033,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
portao,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.98078840254987,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,297,85,3.4941176470588236,419.0,375.0,85.0,51.5,0.18333333333333332,0.23333333333333334,0.03715170278637771,396,21,375,0,460,0,0.0,0.9983333333333334,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9505023053513098,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8433333333333333,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,304,76,4.0,458.0,293.0,70.0,77.5040387268869,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,243,76,3.1973684210526314,458.0,143.0,43.0,49.27840980655537,0.26666666666666666,0.2833333333333333,0.07262281419777979,151,8,143,0,186,0,0.0,0.965,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,355,76,4.671052631578948,492.0,84.0,25.0,91.35759550129892,0.21666666666666667,0.31666666666666665,0.08281269568785311,98,14,84,0,109,0,0.0,0.9583333333333334,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,201,69,2.9130434782608696,474.0,328.0,110.0,32.61692433095735,0.15,0.18333333333333332,0.02373887240356083,408,80,328,0,438,0,0.0,0.995,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,185,69,2.681159420289855,483.0,203.0,82.0,36.4680641170484,0.15,0.21666666666666667,0.04979356700517657,264,61,203,0,285,0,0.0,0.9690733698366994,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,0.9891217358832035,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,299,76,3.9342105263157894,459.0,132.0,43.0,63.84638632431922,0.2,0.23333333333333334,0.059345887907464465,149,17,132,0,175,0,0.0,0.98,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,297,76,3.9078947368421053,484.0,97.0,33.0,103.6723354363906,0.31666666666666665,0.35,0.1348626699788789,119,22,97,0,130,0,0.0,0.9783333333333334,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,187,69,2.710144927536232,523.0,204.0,63.0,90.31526133181232,0.31666666666666665,0.36666666666666664,0.105985805073464,250,46,204,0,267,0,0.0,0.9833333333333334,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,213,69,3.0869565217391304,479.0,200.0,79.0,46.06798477946698,0.2,0.26666666666666666,0.06878153445422236,258,58,200,0,279,0,0.0,0.9866666666666667,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
portao,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.9916666666666667,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.96,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8816666666666665,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,291,76,3.8289473684210527,458.0,293.0,70.0,73.56193278664651,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,254,76,3.3421052631578947,454.0,154.0,47.0,75.84763655579631,0.25,0.2833333333333333,0.06888640751079042,164,10,154,0,201,0,0.0,1.0,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,285,76,3.75,488.0,128.0,42.0,89.19596231605412,0.2833333333333333,0.3333333333333333,0.10104973958192479,159,31,128,0,170,0,0.0,0.9633333333333333,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,227,69,3.289855072463768,513.0,232.0,81.0,76.4529413311926,0.26666666666666666,0.31666666666666665,0.09672496125992804,293,61,232,0,313,0,0.0,0.9783333333333334,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,188,69,2.7246376811594204,479.0,209.0,88.0,36.2509330190299,0.18333333333333332,0.23333333333333334,0.05860810984875341,276,67,209,0,297,0,0.0,0.9716666666666667,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,1.0,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,1.0,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,287,76,3.776315789473684,461.0,281.0,68.0,60.62668421816994,0.25,0.26666666666666666,0.07173146790062239,311,30,281,0,349,0,0.0,0.9716666666666667,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,302,76,3.973684210526316,459.0,132.0,43.0,64.10012297810908,0.21666666666666667,0.21666666666666667,0.10193859528268735,149,17,132,0,175,0,0.0,0.98,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,311,76,4.092105263157895,487.0,84.0,25.0,96.32881803289688,0.2833333333333333,0.3333333333333333,0.08763278873408814,98,14,84,0,109,0,0.0,0.9916666666666667,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,203,69,2.9420289855072466,494.0,190.0,67.0,59.155871149575304,0.23333333333333334,0.25,0.08830107716240138,241,51,190,0,257,0,0.0,0.9833333333333334,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,216,69,3.130434782608696,483.0,200.0,77.0,41.82481433764637,0.2,0.25,0.06772941939954412,256,56,200,0,277,0,0.0,0.9899999999999999,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,263,108,2.435185185185185,437.0,514.0,117.0,42.85456958769012,0.15,0.18333333333333332,0.03936144211155432,577,63,514,0,631,0,0.0,0.9833333333333334,terminal
portao,1.0,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,295,108,2.7314814814814814,418.0,391.0,95.0,36.70784792243098,0.18333333333333332,0.2,0.0545145147378173,437,46,391,0,486,0,0.0,0.9916666666666667,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,297,85,3.4941176470588236,419.0,375.0,85.0,51.5,0.18333333333333332,0.23333333333333334,0.03715170278637771,396,21,375,0,460,0,0.0,0.9983333333333334,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.96,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8766666666666666,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,304,76,4.0,458.0,293.0,70.0,77.5040387268869,0.25,0.26666666666666666,0.09017399321572038,326,33,293,0,363,0,0.0,0.9983333333333334,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,243,76,3.1973684210526314,458.0,143.0,43.0,49.27840980655537,0.26666666666666666,0.2833333333333333,0.07262281419777979,151,8,143,0,186,0,0.0,0.9983333333333334,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,355,76,4.671052631578948,492.0,84.0,25.0,91.35759550129892,0.21666666666666667,0.31666666666666665,0.08281269568785311,98,14,84,0,109,0,0.0,0.9916666666666667,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,201,69,2.9130434782608696,474.0,328.0,110.0,32.61692433095735,0.15,0.18333333333333332,0.02373887240356083,408,80,328,0,438,0,0.0,0.995,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,185,69,2.681159420289855,483.0,203.0,82.0,36.4680641170484,0.15,0.21666666666666667,0.04979356700517657,264,61,203,0,285,0,0.0,0.9816666666666668,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,293,108,2.712962962962963,434.0,647.0,144.0,33.031195138208936,0.18333333333333332,0.2,0.027039506401823163,714,67,647,0,791,0,0.0,1.0,terminal
portao,1.0,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,256,108,2.3703703703703702,418.0,445.0,105.0,29.5,0.18333333333333332,0.2,0.040419161676646706,491,46,445,0,550,0,0.0,1.0,terminal
rede,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,0,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,1,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,2,False,0,9,19456,76,256.0,67.0,0.0,116619.0,7.5,0.016666666666666666,0.03333333333333333,0.012048192771084338,0,0,0,97188,116619,97188,0.8333804954595735,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,0,False,0,8,17664,69,256.0,40.0,0.0,105926.0,2.5,0.03333333333333333,0.03333333333333333,0.00741839762611276,0,0,0,88275,105926,88275,0.8333648018427959,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,1,False,0,8,17664,69,256.0,40.0,0.0,105927.0,2.0,0.016666666666666666,0.016666666666666666,0.005934718100890208,0,0,0,88275,105927,88275,0.8333569344926223,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,0,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.0,0.01,j6043_1.sm,1,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,0,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,1,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,2,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6010_1.sm,3,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,0,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,1,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6021_1.sm,2,False,0,9,19456,76,256.0,67.0,0.0,116619.0,7.5,0.016666666666666666,0.03333333333333333,0.012048192771084338,0,0,0,97188,116619,97188,0.8333804954595735,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,0,False,0,8,17664,69,256.0,40.0,0.0,105926.0,2.5,0.03333333333333333,0.03333333333333333,0.00741839762611276,0,0,0,88275,105926,88275,0.8333648018427959,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6032_1.sm,1,False,0,8,17664,69,256.0,40.0,0.0,105927.0,2.0,0.016666666666666666,0.016666666666666666,0.005934718100890208,0,0,0,88275,105927,88275,0.8333569344926223,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,0,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,ativo,1.4,0.01,j6043_1.sm,1,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,0,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,1,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6021_1.sm,2,False,0,9,19456,76,256.0,67.0,0.0,116619.0,7.5,0.016666666666666666,0.03333333333333333,0.012048192771084338,0,0,0,97188,116619,97188,0.8333804954595735,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,0,False,0,8,17664,69,256.0,40.0,0.0,105926.0,2.5,0.03333333333333333,0.03333333333333333,0.00741839762611276,0,0,0,88275,105926,88275,0.8333648018427959,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6032_1.sm,1,False,0,8,17664,69,256.0,40.0,0.0,105927.0,2.0,0.016666666666666666,0.016666666666666666,0.005934718100890208,0,0,0,88275,105927,88275,0.8333569344926223,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,0,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.0,0.01,j6043_1.sm,1,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,0,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,1,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,2,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6010_1.sm,3,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,0,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,1,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6021_1.sm,2,False,0,9,19456,76,256.0,67.0,0.0,116619.0,7.5,0.016666666666666666,0.03333333333333333,0.012048192771084338,0,0,0,97188,116619,97188,0.8333804954595735,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,0,False,0,8,17664,69,256.0,40.0,0.0,105926.0,2.5,0.03333333333333333,0.03333333333333333,0.00741839762611276,0,0,0,88275,105926,88275,0.8333648018427959,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6032_1.sm,1,False,0,8,17664,69,256.0,40.0,0.0,105927.0,2.0,0.016666666666666666,0.016666666666666666,0.005934718100890208,0,0,0,88275,105927,88275,0.8333569344926223,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,0,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,0.8,centralizada,desligado,1.4,0.01,j6043_1.sm,1,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,0,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,1,False,0,0,19456,76,256.0,0.0,0.0,116736.0,0.0,0.0,0.0,0.0,0,0,0,97280,116736,97280,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6021_1.sm,2,False,0,14,19456,76,256.0,81.0,0.0,116596.0,7.5,0.016666666666666666,0.03333333333333333,0.012048192771084338,0,0,0,97167,116596,97167,0.8333647809530345,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,0,False,0,8,17664,69,256.0,37.0,0.0,105932.0,2.5,0.016666666666666666,0.03333333333333333,0.005934718100890208,0,0,0,88280,105932,88280,0.8333648000604161,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6032_1.sm,1,False,0,8,17664,69,256.0,37.0,0.0,105933.0,2.0,0.016666666666666666,0.016666666666666666,0.005934718100890208,0,0,0,88281,105933,88281,0.8333663730848744,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,0,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.0,0.01,j6043_1.sm,1,False,0,0,27648,108,256.0,0.0,0.0,165888.0,0.0,0.0,0.0,0.0,0,0,0,138240,165888,138240,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,0,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,1,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,2,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
rede,1.0,centralizada,ativo,1.4,0.01,j6010_1.sm,3,False,0,0,21760,85,256.0,0.0,0.0,130560.0,0.0,0.0,0.0,0.0,0,0,0,108800,130560,108800,0.8333333333333334,0.25,limite_seguranca
