etapa,canal,tau_sat,s_transicao,metrica,arquivo,semente,diferenca
nominal,desligado,1.0,0.25,taxa_omissao,j6016_1.sm,8,-0.3166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6016_1.sm,9,-0.2833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6016_1.sm,10,-0.28333333333333344
nominal,desligado,1.0,0.25,taxa_omissao,j6016_1.sm,11,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,0,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,1,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,2,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,3,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,4,-0.23333333333333328
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,5,-0.15000000000000002
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,6,-0.15000000000000002
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,7,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,8,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,9,-0.28333333333333344
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,10,-0.26666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6019_1.sm,11,-0.21666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,0,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,1,-0.2666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,2,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,3,-0.2666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,4,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,5,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,6,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,7,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,8,-0.2333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,9,-0.2166666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,10,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6021_1.sm,11,-0.2666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,0,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,1,-0.16666666666666669
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,2,-0.16666666666666657
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,3,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,4,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,5,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,6,-0.19999999999999998
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,7,-0.16666666666666669
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,8,-0.2833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,9,-0.1
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,10,-0.15
nominal,desligado,1.0,0.25,taxa_omissao,j6024_1.sm,11,-0.13333333333333341
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,0,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,1,-0.15
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,2,-0.30000000000000004
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,3,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,4,-0.13333333333333341
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,5,-0.3166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,6,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,7,-0.08333333333333329
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,8,-0.2666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,9,-0.15000000000000002
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,10,-0.19999999999999998
nominal,desligado,1.0,0.25,taxa_omissao,j6027_1.sm,11,-0.23333333333333328
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,0,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,1,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,2,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,3,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,4,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,5,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,6,-0.23333333333333328
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,7,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,8,-0.3
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,9,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,10,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j602_1.sm,11,-0.16666666666666674
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,0,-0.2833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,1,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,2,-0.3166666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,3,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,4,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,5,-0.0666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,6,-0.3166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,7,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,8,-0.11666666666666671
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,9,-0.15
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,10,-0.1
nominal,desligado,1.0,0.25,taxa_omissao,j6032_1.sm,11,-0.1833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,0,0.0
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,1,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,2,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,3,-0.15
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,4,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,5,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,6,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,7,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,8,-0.2833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,9,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,10,-0.24999999999999997
nominal,desligado,1.0,0.25,taxa_omissao,j6035_1.sm,11,-0.15000000000000002
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,0,-0.2666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,1,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,2,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,3,-0.1666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,4,-0.05
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,5,-0.2333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,6,-0.1166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,7,-0.11666666666666671
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,8,-0.3
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,9,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,10,-0.21666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6038_1.sm,11,-0.3
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,0,-0.2333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,1,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,2,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,3,-0.11666666666666659
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,4,-0.2166666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,5,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,6,-0.26666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,7,-0.2166666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,8,-0.3166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,9,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,10,-0.23333333333333328
nominal,desligado,1.0,0.25,taxa_omissao,j6040_1.sm,11,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,0,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,1,-0.09999999999999999
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,2,-0.16666666666666669
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,3,-0.2666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,4,-0.08333333333333341
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,5,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,6,-0.1333333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,7,-0.1333333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,8,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,9,-0.09999999999999999
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,10,-0.1666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6043_1.sm,11,-0.1166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,0,-0.1833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,1,-0.1333333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,2,-0.2666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,3,-0.2833333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,4,-0.15000000000000002
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,5,-0.3
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,6,-0.3166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,7,-0.28333333333333327
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,8,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,9,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,10,-0.2666666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j6046_1.sm,11,-0.3000000000000001
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,0,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,1,-0.1833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,2,-0.2666666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,3,-0.2166666666666666
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,4,-0.23333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,5,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,6,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,7,-0.2
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,8,-0.21666666666666673
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,9,-0.3333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,10,-0.13333333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j604_1.sm,11,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,0,-0.1166666666666667
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,1,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,2,-0.21666666666666662
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,3,-0.1833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,4,-0.1833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,5,-0.23333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,6,-0.23333333333333328
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,7,-0.25
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,8,-0.23333333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,9,-0.2833333333333334
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,10,-0.2333333333333333
nominal,desligado,1.0,0.25,taxa_omissao,j607_1.sm,11,-0.16666666666666657
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,0,-0.0418940083645796
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,1,-0.044397630603867505
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,2,-0.0860320502352803
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,3,-0.0482425257555172
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,4,-0.0368443184935936
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,5,-0.0455056610953083
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,6,-0.05931807202771261
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,7,-0.0999442704833148
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,8,-0.09473598399266998
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,9,-0.09984842110544029
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,10,-0.127119338884311
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,11,-0.10512156530424649
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,0,-0.04989604948575271
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,1,-0.09588612068402691
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,2,-0.08976420929213261
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,3,-0.045704614934444596
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,4,0.0076157792890564
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,5,-0.04335888904898281
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,6,-0.06457791914370459
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,7,-0.10606482398199339
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,8,-0.1098268209784474
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,9,-0.0822721569651009
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,10,-0.08416877894289321
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6013_1.sm,11,-0.012245221151897998
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,0,-0.0566007107506777
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,1,-0.07094160433378621
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,2,-0.0857249920565886
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,3,-0.1357546910007286
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,4,-0.132087840180697
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,5,-0.068012974408367
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,6,-0.061719183307007694
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,7,-0.104331839124406
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,8,-0.1415003061395518
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,9,-0.1670844903374785
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,10,-0.1115638521375595
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6016_1.sm,11,-0.05650570093487879
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,0,-0.031130181685621
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,1,-0.08730618837540272
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,2,-0.09368439361451622
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,3,-0.0327147563957598
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,4,-0.0444850144969087
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,5,-0.0640106409737963
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,6,-0.0658444981037118
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,7,-0.1057657550276139
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,8,-0.0955318444201524
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,9,-0.14337884566300238
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,10,-0.0704786374952903
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6019_1.sm,11,-0.08903591526810051
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,0,-0.0532073270960783
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,1,-0.1118829647363396
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,2,-0.037964782560623696
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,3,-0.09345944857310609
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,4,-0.0207750142045248
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,5,-0.027580862536153997
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,6,-0.042521322245685
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,7,-0.12451848151960221
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,8,-0.05136337584247119
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,9,-0.03823507156384641
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,10,-0.0446304028407148
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,11,-0.07639064922630359
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,0,-0.057346622311574405
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,1,-0.0654147635960912
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,2,-0.0556062689280554
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,3,-0.09917810535922228
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,4,-0.0705465252226968
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,5,-0.06355569893040569
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,6,-0.1027280182882839
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,7,-0.0506578473545708
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,8,-0.0964109425224106
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,9,-0.050611073505421406
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,10,-0.0965773830376628
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6024_1.sm,11,-0.039273929635934096
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,0,-0.05380587418912361
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,1,-0.0358067218131216
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,2,-0.09039105714939259
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,3,-0.0953582256899271
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,4,-0.0557050816403521
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,5,-0.0657439502700443
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,6,-0.030762970215019197
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,7,-0.0408899165138566
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,8,-0.10851777218407971
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,9,-0.048860426874290694
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,10,-0.0822947898325439
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6027_1.sm,11,-0.0722401986970447
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,0,-0.13571332126744723
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,1,-0.09043602063904169
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,2,-0.05577030232855899
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,3,-0.1178517154646609
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,4,-0.0569981837487811
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,5,-0.0396864152114593
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,6,-0.09875475382303091
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,7,-0.10519423612467321
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,8,-0.0950566080513591
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,9,-0.0801890174597244
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,10,-0.020322502551591792
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j602_1.sm,11,-0.012653334883905597
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,0,-0.14669840356260638
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,1,-0.14099178707273288
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,2,-0.1040260681810476
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,3,-0.0723354187799096
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,4,-0.1079501091755262
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,5,-0.04016336685461171
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,6,-0.1364527280547088
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,7,-0.098806745218477
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,8,-0.0549316353764583
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,9,-0.0705046595505098
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,10,-0.08435082413609629
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,11,-0.03479380480633511
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,0,-0.0245501383179688
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,1,-0.1003944416332826
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,2,-0.1069446769606169
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,3,-0.05949259852435071
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,4,-0.051856596739910596
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,5,-0.1118419828665806
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,6,-0.0503328828411495
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,7,-0.1002027827375889
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,8,-0.10413622266701089
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,9,-0.052500362817629195
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,10,-0.13252580625487448
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6035_1.sm,11,-0.036827195467422
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,0,-0.06421885299713789
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,1,-0.0756795705671431
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,2,-0.09228023553368059
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,3,-0.0640272284913848
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,4,-0.014558113948372399
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,5,-0.07279673902340741
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,6,-0.046889800701985895
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,7,-0.0511150104726475
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,8,-0.0927194100476827
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,9,-0.11447851373075549
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,10,-0.1071325426935285
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6038_1.sm,11,-0.0545761287297277
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,0,-0.0661710516825614
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,1,-0.10436651681541011
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,2,-0.06809269777369399
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,3,-0.0632658765968942
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,4,-0.0600679088358905
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,5,-0.06411609795087779
nominal,desligado,1.0,0.25,divida_latente_sobre_plano,j6040_1.sm,6,-0.07518533098583399
