configuracao,metrica,n_instancias_DEPOIS,media_centralizada_DEPOIS,media_adaptativa_DEPOIS,media_diferenca_DEPOIS,ic95_inferior_DEPOIS,ic95_superior_DEPOIS,n_positivo_DEPOIS,n_negativo_DEPOIS,n_zero_DEPOIS,n_pares_censurados_DEPOIS,n_instancias_ANTES,media_centralizada_ANTES,media_adaptativa_ANTES,media_diferenca_ANTES,ic95_inferior_ANTES,ic95_superior_ANTES,n_positivo_ANTES,n_negativo_ANTES,n_zero_ANTES,n_pares_censurados_ANTES
C4_C1_Di_yaml_arredondado,makespan,16,229.94270833333331,142.91145833333334,-87.03125,-94.92856824331217,-79.13393175668783,0,16,0,0,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0
C4_C1_Di_yaml_arredondado,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,n_com_erro,16,13.5,3.5729166666666665,-9.927083333333332,-10.547671472949045,-9.30649519371762,0,16,0,0,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0
C4_C1_Di_yaml_arredondado,n_limpas,16,46.5,56.427083333333336,9.927083333333332,9.30649519371762,10.547671472949045,16,0,0,0,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0
C4_C1_Di_yaml_arredondado,n_reportadas,16,1.9791666666666667,10.09375,8.114583333333334,7.820088357989105,8.409078308677563,16,0,0,0,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0
C4_C1_Di_yaml_arredondado,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,p1_omissao,16,38.125,22.427083333333336,-15.697916666666666,-17.483710629297494,-13.91212270403584,0,16,0,0,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0
C4_C1_Di_yaml_arredondado,p2_ajuda,16,0.0,9.125,9.125,8.247767831883484,10.002232168116516,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
C4_C1_Di_yaml_arredondado,p2_bloqueio,16,140.74479166666666,17.0,-123.74479166666667,-136.68359055910148,-110.80599277423187,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
C4_C1_Di_yaml_arredondado,p3_analitica,16,21.875,37.572916666666664,15.697916666666666,13.91212270403584,17.483710629297494,16,0,0,0,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0
C4_C1_Di_yaml_arredondado,retrabalho_sobre_esforco_realizado,16,0.08651059928205153,0.08895004082558453,0.0024394415435329856,-0.0015646948435139993,0.0064435779305799705,9,7,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
C4_C1_Di_yaml_arredondado,retrabalho_sobre_plano,16,0.19702903133057298,0.15154549126031047,-0.04548354007026253,-0.05505449019693251,-0.035912589943592546,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
C4_C1_Di_yaml_arredondado,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_Di_yaml_arredondado,taxa_omissao,16,0.22499999999999998,0.059548611111111115,-0.16545138888888888,-0.17579452454915076,-0.155108253228627,0,16,0,0,16,0.2170138888888889,0.06371527777777779,-0.1532986111111111,-0.16375061564154447,-0.14284660658067772,0,16,0,0
controle_motor,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
controle_motor,E_total,16,0.7839008771073721,0.8778949805212197,0.09399410341384759,0.07877590762853387,0.10921229919916131,16,0,0,0,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0
controle_motor,S_PV_final,16,257.1979166666667,317.6354166666667,60.4375,55.31181140204432,65.56318859795569,16,0,0,0,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0
controle_motor,S_UR_final,16,1.0125002688117965e-15,4.915049848600953e-17,-9.633497703257867e-16,-1.3661570717613915e-15,-5.605424688901819e-16,0,16,0,0,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0
controle_motor,S_UR_maximo,16,25.112262752683552,6.441106236079249,-18.671156516604306,-20.440795288307918,-16.901517744900694,0,16,0,0,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0
controle_motor,TL,16,0.0,8.692708333333334,8.692708333333334,7.981352616287527,9.40406405037914,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
controle_motor,TR,16,68.86531966000788,52.18000688943603,-16.685312770571848,-20.381513604231277,-12.989111936912419,0,16,0,0,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0
controle_motor,TU,16,126.265625,15.692708333333332,-110.57291666666666,-124.57384957988015,-96.57198375345317,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
controle_motor,TW,16,696.796875,548.171875,-148.625,-161.66664890990813,-135.58335109009187,0,16,0,0,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0
controle_motor,atraso_relativo,16,3.1345325057997284,2.023489051919639,-1.111043453880089,-1.2112556025275736,-1.0108313052326046,0,16,0,0,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0
controle_motor,competencia_maxima_final,16,0.6784269160974062,0.8950274128444557,0.21660049674704948,0.19305655980812736,0.2401444336859716,16,0,0,0,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0
controle_motor,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
controle_motor,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
controle_motor,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
controle_motor,divida_latente_sobre_plano,16,0.07412735814984972,0.01902967070148461,-0.05509768744836511,-0.0600224981946619,-0.05017287670206832,0,16,0,0,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0
controle_motor,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor,hiato_colega_capaz_sem_confianca,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0
controle_motor,hiato_encontrado,16,126.265625,24.385416666666668,-101.88020833333334,-115.81773546281698,-87.9426812038497,0,16,0,0,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0
controle_motor,hiato_sem_colega_capaz,16,44.84375,15.692708333333332,-29.151041666666668,-33.999477180006444,-24.30260615332689,0,16,0,0,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0
controle_motor,hiato_sem_colega_livre,16,11.385416666666668,6.46875,-4.916666666666667,-8.189624036973044,-1.6437092963602895,5,11,0,0,16,11.385416666666668,1.9479166666666665,-9.4375,-12.945847948864639,-5.929152051135361,0,15,1,0
controle_motor,makespan,16,237.68229166666669,153.671875,-84.01041666666667,-88.29333972454867,-79.72749360878467,0,16,0,0,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0
controle_motor,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
controle_motor,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor,n_com_erro,16,13.020833333333332,3.479166666666667,-9.541666666666666,-10.215690194836496,-8.867643138496836,0,16,0,0,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0
controle_motor,n_limpas,16,46.97916666666667,56.52083333333333,9.541666666666666,8.867643138496836,10.215690194836496,16,0,0,0,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0
controle_motor,n_reportadas,16,2.140625,10.203125,8.0625,7.577825170625277,8.547174829374722,16,0,0,0,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0
controle_motor,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
controle_motor,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor,p1_omissao,16,38.640625,20.057291666666664,-18.583333333333332,-21.087776051660587,-16.078890615006078,0,16,0,0,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0
controle_motor,p2_ajuda,16,0.0,8.692708333333334,8.692708333333334,7.981352616287527,9.40406405037914,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
controle_motor,p2_bloqueio,16,126.265625,15.692708333333332,-110.57291666666666,-124.57384957988015,-96.57198375345317,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
controle_motor,p3_analitica,16,21.359375,39.942708333333336,18.583333333333332,16.078890615006078,21.087776051660587,16,0,0,0,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0
controle_motor,retrabalho_sobre_esforco_realizado,16,0.07700442375652736,0.08300710764555623,0.006002683889028878,0.0023601471734769927,0.009645220604580763,12,4,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
controle_motor,retrabalho_sobre_plano,16,0.20309877307027008,0.15360512503452117,-0.04949364803574892,-0.060519569982867644,-0.038467726088630194,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
controle_motor,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
controle_motor,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor,taxa_omissao,16,0.2170138888888889,0.05798611111111111,-0.15902777777777777,-0.17026150324727493,-0.1477940523082806,0,16,0,0,16,0.2170138888888889,0.06371527777777779,-0.1532986111111111,-0.16375061564154447,-0.14284660658067772,0,16,0,0
controle_motor_auto,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,E_total,16,0.7839008771073721,0.8778949805212197,0.09399410341384759,0.07877590762853387,0.10921229919916131,16,0,0,0,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0
controle_motor_auto,S_PV_final,16,257.1979166666667,317.6354166666667,60.4375,55.31181140204432,65.56318859795569,16,0,0,0,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0
controle_motor_auto,S_UR_final,16,1.0125002688117965e-15,4.915049848600953e-17,-9.633497703257867e-16,-1.3661570717613915e-15,-5.605424688901819e-16,0,16,0,0,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0
controle_motor_auto,S_UR_maximo,16,25.112262752683552,6.441106236079249,-18.671156516604306,-20.440795288307918,-16.901517744900694,0,16,0,0,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0
controle_motor_auto,TL,16,0.0,8.692708333333334,8.692708333333334,7.981352616287527,9.40406405037914,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
controle_motor_auto,TR,16,68.86531966000788,52.18000688943603,-16.685312770571848,-20.381513604231277,-12.989111936912419,0,16,0,0,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0
controle_motor_auto,TU,16,126.265625,15.692708333333332,-110.57291666666666,-124.57384957988015,-96.57198375345317,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
controle_motor_auto,TW,16,696.796875,548.171875,-148.625,-161.66664890990813,-135.58335109009187,0,16,0,0,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0
controle_motor_auto,atraso_relativo,16,3.1345325057997284,2.023489051919639,-1.111043453880089,-1.2112556025275736,-1.0108313052326046,0,16,0,0,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0
controle_motor_auto,competencia_maxima_final,16,0.6784269160974062,0.8950274128444557,0.21660049674704948,0.19305655980812736,0.2401444336859716,16,0,0,0,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0
controle_motor_auto,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,divida_latente_sobre_plano,16,0.07412735814984972,0.01902967070148461,-0.05509768744836511,-0.0600224981946619,-0.05017287670206832,0,16,0,0,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0
controle_motor_auto,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,hiato_colega_capaz_sem_confianca,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0
controle_motor_auto,hiato_encontrado,16,126.265625,24.385416666666668,-101.88020833333334,-115.81773546281698,-87.9426812038497,0,16,0,0,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0
controle_motor_auto,hiato_sem_colega_capaz,16,44.84375,15.692708333333332,-29.151041666666668,-33.999477180006444,-24.30260615332689,0,16,0,0,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0
controle_motor_auto,hiato_sem_colega_livre,16,11.385416666666668,6.46875,-4.916666666666667,-8.189624036973044,-1.6437092963602895,5,11,0,0,16,11.385416666666668,1.9479166666666665,-9.4375,-12.945847948864639,-5.929152051135361,0,15,1,0
controle_motor_auto,makespan,16,237.68229166666669,153.671875,-84.01041666666667,-88.29333972454867,-79.72749360878467,0,16,0,0,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0
controle_motor_auto,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,n_com_erro,16,13.020833333333332,3.479166666666667,-9.541666666666666,-10.215690194836496,-8.867643138496836,0,16,0,0,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0
controle_motor_auto,n_limpas,16,46.97916666666667,56.52083333333333,9.541666666666666,8.867643138496836,10.215690194836496,16,0,0,0,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0
controle_motor_auto,n_reportadas,16,2.140625,10.203125,8.0625,7.577825170625277,8.547174829374722,16,0,0,0,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0
controle_motor_auto,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,p1_omissao,16,38.640625,20.057291666666664,-18.583333333333332,-21.087776051660587,-16.078890615006078,0,16,0,0,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0
controle_motor_auto,p2_ajuda,16,0.0,8.692708333333334,8.692708333333334,7.981352616287527,9.40406405037914,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
controle_motor_auto,p2_bloqueio,16,126.265625,15.692708333333332,-110.57291666666666,-124.57384957988015,-96.57198375345317,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
controle_motor_auto,p3_analitica,16,21.359375,39.942708333333336,18.583333333333332,16.078890615006078,21.087776051660587,16,0,0,0,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0
controle_motor_auto,retrabalho_sobre_esforco_realizado,16,0.07700442375652736,0.08300710764555623,0.006002683889028878,0.0023601471734769927,0.009645220604580763,12,4,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
controle_motor_auto,retrabalho_sobre_plano,16,0.20309877307027008,0.15360512503452117,-0.04949364803574892,-0.060519569982867644,-0.038467726088630194,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
controle_motor_auto,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
controle_motor_auto,taxa_omissao,16,0.2170138888888889,0.05798611111111111,-0.15902777777777777,-0.17026150324727493,-0.1477940523082806,0,16,0,0,16,0.2170138888888889,0.06371527777777779,-0.1532986111111111,-0.16375061564154447,-0.14284660658067772,0,16,0,0
legado,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
legado,E_total,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0,16,0.7839008771073721,0.8885319344131772,0.10463105730580516,0.08977301966093512,0.1194890949506752,16,0,0,0
legado,S_PV_final,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0,16,257.1979166666667,315.421875,58.22395833333333,54.12067707661014,62.327239590056514,16,0,0,0
legado,S_UR_final,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0,16,1.0125002688117965e-15,1.7925475918427005e-17,-9.945747928933693e-16,-1.392306362671409e-15,-5.968432231153295e-16,0,16,0,0
legado,S_UR_maximo,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0,16,25.112262752683552,6.82348248352241,-18.28878026916114,-19.791363766650225,-16.786196771672056,0,16,0,0
legado,TL,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
legado,TR,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0,16,68.86531966000788,52.508906312877905,-16.356413347129973,-19.1295017337695,-13.583324960490444,0,16,0,0
legado,TU,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
legado,TW,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0,16,696.796875,547.1927083333333,-149.60416666666666,-161.87070668292282,-137.3376266504105,0,16,0,0
legado,atraso_relativo,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0,16,3.1345325057997284,1.9991332944309277,-1.1353992113688003,-1.2444795128346746,-1.026318909902926,0,16,0,0
legado,competencia_maxima_final,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0,16,0.6784269160974062,0.9040176605668715,0.2255907444694652,0.19863896304822404,0.25254252589070636,16,0,0,0
legado,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
legado,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
legado,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
legado,divida_latente_sobre_plano,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0,16,0.07412735814984972,0.020144458403516828,-0.053982899746332885,-0.05825990358566864,-0.04970589590699713,0,16,0,0
legado,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
legado,hiato_colega_capaz_sem_confianca,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0,16,81.421875,0.0,-81.421875,-92.06140103478849,-70.78234896521151,0,16,0,0
legado,hiato_encontrado,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0,16,126.265625,16.432291666666664,-109.83333333333334,-124.01955388981516,-95.64711277685153,0,16,0,0
legado,hiato_sem_colega_capaz,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0,16,44.84375,5.942708333333333,-38.90104166666667,-44.268678694558574,-33.53340463877477,0,16,0,0
legado,hiato_sem_colega_livre,16,11.385416666666668,1.9479166666666665,-9.4375,-12.945847948864639,-5.929152051135361,0,15,1,0,16,11.385416666666668,1.9479166666666665,-9.4375,-12.945847948864639,-5.929152051135361,0,15,1,0
legado,makespan,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0,16,237.68229166666669,151.90625,-85.77604166666666,-90.54976146784735,-81.00232186548597,0,16,0,0
legado,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
legado,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
legado,n_com_erro,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0,16,13.020833333333332,3.8229166666666665,-9.197916666666668,-9.82503693849267,-8.570796394840666,0,16,0,0
legado,n_limpas,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0,16,46.97916666666667,56.177083333333336,9.197916666666668,8.570796394840666,9.82503693849267,16,0,0,0
legado,n_reportadas,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0,16,2.140625,9.989583333333332,7.848958333333333,7.4150219841769225,8.282894682489744,16,0,0,0
legado,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
legado,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
legado,p1_omissao,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0,16,38.640625,19.166666666666664,-19.473958333333332,-21.62613552227828,-17.321781144388385,0,16,0,0
legado,p2_ajuda,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0,16,0.0,10.489583333333334,10.489583333333334,9.62216515747912,11.357001509187548,16,0,0,0
legado,p2_bloqueio,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0,16,126.265625,5.942708333333333,-120.32291666666667,-134.59218836608736,-106.05364496724599,0,16,0,0
legado,p3_analitica,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0,16,21.359375,40.83333333333333,19.473958333333332,17.321781144388385,21.62613552227828,16,0,0,0
legado,retrabalho_sobre_esforco_realizado,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0,16,0.07700442375652736,0.08461401738680613,0.007609593630278785,0.004453241576832188,0.010765945683725383,15,1,0,0
legado,retrabalho_sobre_plano,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0,16,0.20309877307027008,0.15446817485451853,-0.04863059821575157,-0.057061528121581336,-0.04019966830992181,0,16,0,0
legado,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
legado,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
