configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j6043_1.sm,n_limpas,47.75,56.083333333333336,8.333333333333334,12,0
C4,j6046_1.sm,n_limpas,45.916666666666664,55.75,9.833333333333334,12,0
C4,j604_1.sm,n_limpas,45.416666666666664,56.666666666666664,11.25,12,0
C4,j607_1.sm,n_limpas,47.5,56.583333333333336,9.083333333333334,12,0
C4,j6010_1.sm,n_com_erro,12.083333333333334,3.6666666666666665,-8.416666666666666,12,0
C4,j6013_1.sm,n_com_erro,13.75,4.416666666666667,-9.333333333333334,12,0
C4,j6016_1.sm,n_com_erro,14.5,3.5833333333333335,-10.916666666666666,12,0
C4,j6019_1.sm,n_com_erro,12.666666666666666,3.1666666666666665,-9.5,12,0
C4,j6021_1.sm,n_com_erro,12.916666666666666,4.75,-8.166666666666666,12,0
C4,j6024_1.sm,n_com_erro,11.666666666666666,3.75,-7.916666666666667,12,0
C4,j6027_1.sm,n_com_erro,12.25,3.8333333333333335,-8.416666666666666,12,0
C4,j602_1.sm,n_com_erro,11.666666666666666,3.25,-8.416666666666666,12,0
C4,j6032_1.sm,n_com_erro,13.583333333333334,4.0,-9.583333333333334,12,0
C4,j6035_1.sm,n_com_erro,13.916666666666666,4.0,-9.916666666666666,12,0
C4,j6038_1.sm,n_com_erro,12.833333333333334,3.3333333333333335,-9.5,12,0
C4,j6040_1.sm,n_com_erro,14.916666666666666,3.9166666666666665,-11.0,12,0
C4,j6043_1.sm,n_com_erro,12.25,3.9166666666666665,-8.333333333333334,12,0
C4,j6046_1.sm,n_com_erro,14.083333333333334,4.25,-9.833333333333334,12,0
C4,j604_1.sm,n_com_erro,14.583333333333334,3.3333333333333335,-11.25,12,0
C4,j607_1.sm,n_com_erro,12.5,3.4166666666666665,-9.083333333333334,12,0
C4,j6010_1.sm,n_reportadas,1.75,8.833333333333334,7.083333333333333,12,0
C4,j6013_1.sm,n_reportadas,2.1666666666666665,11.25,9.083333333333334,12,0
C4,j6016_1.sm,n_reportadas,2.6666666666666665,11.0,8.333333333333334,12,0
C4,j6019_1.sm,n_reportadas,1.6666666666666667,10.666666666666666,9.0,12,0
C4,j6021_1.sm,n_reportadas,2.5,10.0,7.5,12,0
C4,j6024_1.sm,n_reportadas,1.9166666666666667,9.166666666666666,7.25,12,0
C4,j6027_1.sm,n_reportadas,1.4166666666666667,9.416666666666666,8.0,12,0
C4,j602_1.sm,n_reportadas,1.75,11.25,9.5,12,0
C4,j6032_1.sm,n_reportadas,1.6666666666666667,9.833333333333334,8.166666666666666,12,0
C4,j6035_1.sm,n_reportadas,1.4166666666666667,10.416666666666666,9.0,12,0
C4,j6038_1.sm,n_reportadas,1.9166666666666667,10.5,8.583333333333334,12,0
C4,j6040_1.sm,n_reportadas,1.4166666666666667,9.75,8.333333333333334,12,0
C4,j6043_1.sm,n_reportadas,1.25,9.916666666666666,8.666666666666666,12,0
C4,j6046_1.sm,n_reportadas,2.3333333333333335,11.833333333333334,9.5,12,0
C4,j604_1.sm,n_reportadas,2.0833333333333335,11.666666666666666,9.583333333333334,12,0
C4,j607_1.sm,n_reportadas,1.9166666666666667,11.083333333333334,9.166666666666666,12,0
C4,j6010_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6013_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
