configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
centro_fator_0.5_rho0.20,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,n_com_erro,4,20.5625,4.5,-16.0625,-19.284071993207093,-12.840928006792907,0,4,0,0
centro_fator_0.5_rho0.20,n_limpas,4,39.4375,55.5,16.0625,12.840928006792907,19.284071993207093,4,0,0,0
centro_fator_0.5_rho0.20,n_reportadas,4,2.875,15.1875,12.3125,10.464379191373215,14.160620808626785,4,0,0,0
centro_fator_0.5_rho0.20,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,ocupacao_retrabalho,4,113.5,88.875,-24.625,-41.26482509221502,-7.985174907784984,0,4,0,0
centro_fator_0.5_rho0.20,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,p1_omissao,4,30.5625,22.8125,-7.75,-11.661195003971148,-3.8388049960288524,0,4,0,0
centro_fator_0.5_rho0.20,p2_ajuda,4,0.0,114.375,114.375,38.321926636712675,190.42807336328733,4,0,0,0
centro_fator_0.5_rho0.20,p2_bloqueio,4,156.375,46.4375,-109.9375,-196.34373462827864,-23.531265371721346,0,4,0,0
centro_fator_0.5_rho0.20,p3_analitica,4,29.4375,37.1875,7.75,3.8388049960288524,11.661195003971148,4,0,0,0
centro_fator_0.5_rho0.20,retrabalho_gerado,4,102.76099645317736,79.59485084631233,-23.16614560686502,-37.81847697502549,-8.513814238704544,0,4,0,0
centro_fator_0.5_rho0.20,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,retrabalho_sobre_esforco_realizado,4,0.15147870399528762,0.13703370725884653,-0.014444996736441104,-0.03528629022276725,0.006396296749885039,1,3,0,0
centro_fator_0.5_rho0.20,retrabalho_sobre_plano,4,0.309873262734659,0.2399174082385266,-0.06995585449613234,-0.11420117269485519,-0.025710536297409492,0,4,0,0
centro_fator_0.5_rho0.20,tarefas_acima_da_competencia_maxima_inicial,4,10.0,10.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,taxa_omissao,4,0.3427083333333333,0.07500000000000001,-0.2677083333333333,-0.3214011998867849,-0.21401546677988176,0,4,0,0
centro_fator_0.5_rho0.50,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,E_total,4,0.6045705309236767,0.584757200248749,-0.019813330674927618,-0.05758428037935365,0.01795761902949841,1,3,0,0
centro_fator_0.5_rho0.50,N_blocked,4,153.625,0.0,-153.625,-247.9206365434155,-59.3293634565845,0,4,0,0
centro_fator_0.5_rho0.50,N_fail,4,0.0,36.3125,36.3125,15.402453865640876,57.22254613435912,4,0,0,0
centro_fator_0.5_rho0.50,N_req,4,0.0,148.8125,148.8125,54.67593968076824,242.94906031923176,4,0,0,0
centro_fator_0.5_rho0.50,N_success,4,0.0,112.5,112.5,33.753207964868096,191.2467920351319,4,0,0,0
centro_fator_0.5_rho0.50,S_PV_final,4,189.5625,298.5625,109.0,102.1713224935054,115.8286775064946,4,0,0,0
centro_fator_0.5_rho0.50,S_UR_final,4,7.216449660063518e-16,5.551115123125783e-17,-6.661338147750939e-16,-2.3233633134164435e-15,9.910956838662557e-16,0,3,1,0
centro_fator_0.5_rho0.50,S_UR_maximo,4,44.70100589566566,9.956198305735139,-34.744807589930524,-45.24030156739877,-24.24931361246228,0,4,0,0
centro_fator_0.5_rho0.50,TL,4,0.0,112.5,112.5,33.753207964868096,191.2467920351319,4,0,0,0
centro_fator_0.5_rho0.50,TR,4,116.87012987462226,90.61212658496234,-26.25800328965992,-44.408865844293594,-8.107140735026249,0,4,0,0
centro_fator_0.5_rho0.50,TU,4,163.5,46.1875,-117.3125,-199.63515361793048,-34.9898463820695,0,4,0,0
centro_fator_0.5_rho0.50,TW,4,419.75,343.125,-76.625,-86.4151181766078,-66.8348818233922,0,4,0,0
centro_fator_0.5_rho0.50,atraso_relativo,4,2.760740114441403,1.728991583284725,-1.0317485311566783,-1.2465610173743487,-0.816936044939008,0,4,0,0
centro_fator_0.5_rho0.50,competencia_maxima_final,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
