configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,taxa_omissao,0.3875,0.09166666666666666,-0.29583333333333334,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,taxa_omissao,0.2791666666666667,0.07083333333333333,-0.20833333333333334,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,E_plano,323.0,323.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,E_plano,332.0,332.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,E_plano,337.0,337.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,E_plano,334.0,334.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,retrabalho_sobre_plano,0.27048215427122424,0.2673794531924082,-0.0031027010788160433,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,retrabalho_sobre_plano,0.2831796752714103,0.3287373200804942,0.04555764480908392,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,retrabalho_sobre_plano,0.4158221493162137,0.26562103113470226,-0.1502011181815114,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,retrabalho_sobre_plano,0.26838270805527165,0.22249157578456402,-0.045891132270707666,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,divida_latente_sobre_plano,0.10209143925735559,0.020536949500300068,-0.08155448975705552,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,divida_latente_sobre_plano,0.1007320928139714,0.03386697838423283,-0.06686511442973857,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,divida_latente_sobre_plano,0.14928696382495002,0.027533196336312307,-0.1217537674886377,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,divida_latente_sobre_plano,0.08089366282648144,0.022562911757537545,-0.05833075106894389,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,retrabalho_sobre_esforco_realizado,0.11469693175526864,0.14934236387596334,0.034645432120694694,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,retrabalho_sobre_esforco_realizado,0.1303330221567268,0.184161558497824,0.053828536341097195,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,retrabalho_sobre_esforco_realizado,0.15802547647702886,0.13754996028184938,-0.02047551619517949,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,retrabalho_sobre_esforco_realizado,0.1115709331493226,0.12317450027791538,0.011603567128592788,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,p1_omissao,33.75,20.0,-13.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,p1_omissao,35.5,29.75,-5.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,p1_omissao,37.0,24.5,-12.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,p1_omissao,29.0,22.75,-6.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,p2_ajuda,0.0,90.0,90.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,p2_ajuda,0.0,60.5,60.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,p2_ajuda,0.0,68.25,68.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,p2_ajuda,0.0,155.75,155.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,p2_bloqueio,148.75,11.75,-137.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,p2_bloqueio,86.75,0.0,-86.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,p2_bloqueio,146.0,34.75,-111.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,p2_bloqueio,216.5,0.75,-215.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,p3_analitica,26.25,40.0,13.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,p3_analitica,24.5,30.25,5.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,p3_analitica,23.0,35.5,12.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,p3_analitica,31.0,37.25,6.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,hiato_encontrado,148.75,101.75,-47.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,hiato_encontrado,86.75,60.5,-26.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,hiato_encontrado,146.0,103.0,-43.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,hiato_encontrado,216.5,156.5,-60.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,hiato_sem_colega_capaz,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,hiato_sem_colega_capaz,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,hiato_sem_colega_capaz,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,hiato_sem_colega_capaz,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,hiato_sem_colega_livre,10.0,11.75,1.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,hiato_sem_colega_livre,0.5,0.0,-0.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,hiato_sem_colega_livre,29.5,34.75,5.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,hiato_sem_colega_livre,1.25,0.75,-0.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,hiato_colega_capaz_sem_confianca,148.75,0.0,-148.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,hiato_colega_capaz_sem_confianca,86.75,0.0,-86.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,hiato_colega_capaz_sem_confianca,146.0,0.0,-146.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,hiato_colega_capaz_sem_confianca,216.5,0.0,-216.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,tarefas_acima_da_competencia_maxima_inicial,9.25,9.25,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,tarefas_acima_da_competencia_maxima_inicial,10.75,10.75,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,tarefas_acima_da_competencia_maxima_inicial,7.25,7.25,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,tarefas_acima_da_competencia_maxima_inicial,12.75,12.75,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,n_tarefas,60.0,60.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,n_tarefas,60.0,60.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,n_tarefas,60.0,60.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,n_tarefas,60.0,60.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,N_req,0.0,101.75,101.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,N_req,0.0,60.5,60.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,N_req,0.0,103.0,103.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,N_req,0.0,156.5,156.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,N_fail,0.0,11.75,11.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,N_fail,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,N_fail,0.0,34.75,34.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,N_fail,0.0,0.75,0.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,N_blocked,148.75,0.0,-148.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,N_blocked,86.75,0.0,-86.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,N_blocked,146.0,0.0,-146.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,N_blocked,216.5,0.0,-216.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,N_success,0.0,90.0,90.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,N_success,0.0,60.5,60.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,N_success,0.0,68.25,68.25,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,N_success,0.0,155.75,155.75,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,competencia_maxima_final,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,competencia_maxima_final,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,competencia_maxima_final,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,competencia_maxima_final,0.7115921506366745,0.7115921506366745,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,retrabalho_gerado,87.36573582960543,86.36356338114783,-1.0021724484575927,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,retrabalho_gerado,94.01565219010821,109.14079026672408,15.125138076615869,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,retrabalho_gerado,140.132064319564,89.51428749239466,-50.61777682716934,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,retrabalho_gerado,89.63982449046074,74.31218631204437,-15.327638178416354,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,ocupacao_retrabalho,97.75,97.25,-0.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,ocupacao_retrabalho,102.5,120.0,17.5,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,ocupacao_retrabalho,153.0,99.0,-54.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,ocupacao_retrabalho,99.5,83.5,-16.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,confianca_media_final,0.25,0.9883333333333333,0.7383333333333333,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,confianca_media_final,0.25,0.9731095180553327,0.7231095180553327,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,confianca_media_final,0.25,0.9354166666666666,0.6854166666666666,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,confianca_media_final,0.25,0.9932927199469296,0.7432927199469296,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,atraso_relativo,2.7588235294117647,1.6911764705882353,-1.0676470588235294,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,atraso_relativo,4.134868421052632,2.868421052631579,-1.2664473684210527,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,atraso_relativo,3.141304347826087,1.9057971014492752,-1.2355072463768118,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,atraso_relativo,2.791666666666667,1.5231481481481484,-1.2685185185185184,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6010_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6021_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6032_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.20,j6043_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,concluiu,1.0,1.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,concluiu,1.0,1.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,concluiu,1.0,1.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,concluiu,1.0,1.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,makespan,231.0,147.0,-84.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,makespan,291.0,228.75,-62.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,makespan,235.75,130.75,-105.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,makespan,261.75,160.0,-101.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,makespan_cpm,85.0,85.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,makespan_cpm,76.0,76.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,makespan_cpm,69.0,69.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,makespan_cpm,108.0,108.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,E_total,0.6681263944286706,0.674618842573594,0.006492448144923335,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,E_total,0.7223079738504453,0.6823458070838069,-0.03996216676663844,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,E_total,0.6726051435011644,0.7017037249242624,0.029098581423097958,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,E_total,0.6262150068764183,0.6165481463283289,-0.00966686054808949,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,S_UR_final,1.5543122344752192e-15,2.220446049250313e-16,-1.3322676295501878e-15,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,S_UR_final,0.0,4.440892098500626e-16,4.440892098500626e-16,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,S_UR_final,1.9984014443252818e-15,0.0,-1.9984014443252818e-15,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,S_UR_final,3.7192471324942744e-15,5.551115123125783e-17,-3.6637359812630166e-15,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,S_UR_maximo,40.97153331774609,8.787456438083964,-32.18407687966213,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,S_UR_maximo,37.754741692108,12.770725993025888,-24.984015699082114,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,S_UR_maximo,61.5092965019651,7.980643825580346,-53.52865267638475,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,S_UR_maximo,29.972902597888265,5.6898917460419085,-24.283010851846356,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,S_PV_final,184.75,288.75,104.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,S_PV_final,203.25,291.75,88.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,S_PV_final,168.0,306.5,138.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,S_PV_final,219.75,308.0,88.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,TW,524.0,390.75,-133.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,TW,533.25,419.75,-113.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,TW,597.0,449.75,-147.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,TW,500.0,380.25,-119.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,TL,0.0,87.25,87.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,TL,0.0,61.5,61.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,TL,0.0,68.0,68.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,TL,0.0,151.5,151.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,TU,147.0,11.75,-135.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,TU,80.25,0.25,-80.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,TU,132.0,33.25,-98.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,TU,204.0,1.75,-202.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,TR,115.66283617130476,90.30921749340875,-25.353618677896016,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,TR,125.88675521538067,134.51530088330043,8.628545667919742,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,TR,160.75297903243717,90.22410015282775,-70.52887887960944,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,TR,96.5936114003925,87.63762398602266,-8.955987414369837,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,n_limpas,35.25,54.75,19.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,n_limpas,38.5,53.25,14.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,n_limpas,32.25,55.25,23.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,n_limpas,41.0,55.0,14.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,n_com_erro,24.75,5.25,-19.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,n_com_erro,21.5,6.75,-14.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,n_com_erro,27.75,4.75,-23.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,n_com_erro,19.0,5.0,-14.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,n_reportadas,3.0,16.5,13.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,n_reportadas,3.5,22.0,18.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,n_reportadas,5.0,15.0,10.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,n_reportadas,2.75,18.75,16.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,taxa_omissao,0.4125,0.08750000000000001,-0.325,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,taxa_omissao,0.35833333333333334,0.11249999999999999,-0.24583333333333332,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,taxa_omissao,0.4625,0.07916666666666666,-0.38333333333333336,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,taxa_omissao,0.31666666666666665,0.08333333333333334,-0.23333333333333334,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,E_plano,323.0,323.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,E_plano,332.0,332.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,E_plano,337.0,337.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,E_plano,334.0,334.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,retrabalho_sobre_plano,0.358089276072151,0.27959510059878867,-0.07849417547336228,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,retrabalho_sobre_plano,0.3791769735403032,0.40516656892560365,0.02598959538530045,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,retrabalho_sobre_plano,0.4770118072179145,0.26772730015675883,-0.2092845070611556,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,retrabalho_sobre_plano,0.2892024293424925,0.262388095766535,-0.026814333575957604,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,divida_latente_sobre_plano,0.1268468523769229,0.027205747486328064,-0.09964110489059483,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,divida_latente_sobre_plano,0.11371910148225303,0.03846604214766834,-0.07525305933458468,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,divida_latente_sobre_plano,0.18252016766161752,0.02368143568421468,-0.15883873197740284,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,divida_latente_sobre_plano,0.08973922933499481,0.0170356040300656,-0.0727036253049292,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,retrabalho_sobre_esforco_realizado,0.14617348437333955,0.1558944034143558,0.00972091904101624,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,retrabalho_sobre_esforco_realizado,0.1698322308895418,0.21608148406743735,0.04624925317789556,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,retrabalho_sobre_esforco_realizado,0.1800106391336753,0.14029175129020305,-0.03971888784347224,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,retrabalho_sobre_esforco_realizado,0.12037246310930885,0.14209474394335495,0.021722280834046082,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,p1_omissao,36.0,20.25,-15.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,p1_omissao,34.75,27.5,-7.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,p1_omissao,36.5,25.75,-10.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,p1_omissao,29.5,21.25,-8.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,p1_fuga,0.0,0.0,0.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,p2_ajuda,0.0,87.25,87.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,p2_ajuda,0.0,61.5,61.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,p2_ajuda,0.0,68.0,68.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,p2_ajuda,0.0,151.5,151.5,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,p2_bloqueio,147.0,11.75,-135.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,p2_bloqueio,80.25,0.25,-80.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,p2_bloqueio,132.0,33.25,-98.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,p2_bloqueio,204.0,1.75,-202.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,p3_analitica,24.0,39.75,15.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,p3_analitica,25.25,32.5,7.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6032_1.sm,p3_analitica,23.5,34.25,10.75,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6043_1.sm,p3_analitica,30.5,38.75,8.25,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6010_1.sm,hiato_encontrado,147.0,99.0,-48.0,4,0
centro_porta2_sem_filtro_competencia_rho0.50,j6021_1.sm,hiato_encontrado,80.25,61.75,-18.5,4,0
