replica,I_max,excluido,incompletas,z_taxa_omissao,f_taxa_omissao,V_obs_taxa_omissao,V_sim_taxa_omissao,I_taxa_omissao,z_atraso_relativo,f_atraso_relativo,V_obs_atraso_relativo,V_sim_atraso_relativo,I_atraso_relativo,z_retrabalho_sobre_plano,f_retrabalho_sobre_plano,V_obs_retrabalho_sobre_plano,V_sim_retrabalho_sobre_plano,I_retrabalho_sobre_plano,z_E_total,f_E_total,V_obs_E_total,V_sim_E_total,I_E_total
382,2.3086388110816487,False,0,0.10166666666666666,0.07916666666666666,6.604938271604938e-05,2.89351851851852e-05,2.3086388110816487,1.6381756180733162,1.616005967604433,0.00010093314730952297,0.0005177246003730319,0.8913199308876794,0.20968147572353088,0.21039824906455745,4.1112253053621184e-05,6.562336972242167e-05,0.06937885849244733,0.8560070632471428,0.8545318737531844,1.2002177635831894e-05,4.205267425468908e-05,0.20064598320937008
383,2.2178115793647435,False,0,0.10166666666666666,0.10208333333333333,7.839506172839508e-05,0.00031684027777777776,0.02095853264855245,1.6229752770673485,1.6223358908780905,0.00014622124801174735,0.0004383692763216713,0.02644462211606408,0.20294930285033805,0.18719877621068176,9.205825674649064e-05,2.7197120711012137e-05,1.4423016286118835,0.857014324776638,0.8680043224639066,2.2888813963818014e-05,1.6665236011360788e-06,2.2178115793647435
384,0.9702111773848853,False,0,0.10500000000000001,0.09583333333333334,9.135802469135801e-05,5.787037037037035e-06,0.9300388164796441,1.619147485080989,1.638533674339301,0.0001905602525840927,0.00020869657276405021,0.9702111773848853,0.20391027564481085,0.20597711529076637,4.239957082356706e-05,0.00011453548804707347,0.1649858870997001,0.8561333608174648,0.8535969679523545,9.708666689365778e-06,2.3283341799448977e-05,0.4415827961703617
385,0.7461684535367227,False,0,0.08083333333333334,0.10625000000000001,4.483024691358025e-05,0.0011154513888888891,0.7461684535367227,1.6280818414322251,1.632992327365729,7.875199632797607e-05,0.0015884019693845636,0.1202642691478271,0.19964470644317855,0.1920449246076247,4.1062774732286076e-05,0.0005221735660151319,0.32022541058588544,0.8603870516691167,0.861064924559325,1.668670866982116e-05,0.00012626971520731238,0.0566952177958056
386,1.6406836685668922,False,0,0.09833333333333334,0.07083333333333333,0.00012469135802469134,0.00015625000000000006,1.6406836685668922,1.606990622335891,1.5923699914748508,0.00015413828281352735,0.00024879735800321104,0.7283636614500053,0.1998588622180883,0.20908653128202595,5.984170203783002e-05,0.0002296767512144668,0.5423178334194341,0.8563499183712746,0.8474613879385097,1.7252593046363343e-05,2.4590664173401695e-05,1.3740964627706842
387,1.071789505064198,False,0,0.08333333333333334,0.07291666666666666,4.320987654320988e-05,0.00024739583333333335,0.6110499253616152,1.6147655583972722,1.5954177323103154,0.00011370205552434412,0.0006968932444915398,0.6795636406125503,0.21574573207162687,0.20209169633823842,0.00010291151747226417,5.938270885479619e-05,1.071789505064198,0.848643963212993,0.8519757747957906,2.225662890241804e-05,1.7635420398236672e-05,0.5275179718944832
388,0.7252770684694749,False,0,0.10583333333333333,0.09375,6.489197530864197e-05,0.00021267361111111107,0.7252770684694749,1.6046291560102304,1.6127237851662404,0.00011421649582855564,0.0007121641390410892,0.28158329797865805,0.21562105874365814,0.20515929326152713,5.029116822106685e-05,0.00027362718619242874,0.5812824374883712,0.8478463347137343,0.8533893876394749,7.531393167741363e-06,6.623870015619983e-05,0.6453701270536819
389,1.1161752443410184,False,0,0.10833333333333332,0.08750000000000001,4.1666666666666645e-05,0.0003067129629629629,1.1161752443410184,1.5964279624893434,1.5980179028132993,9.255362094345809e-05,0.0007639509681579962,0.05432703170630006,0.20290588946311247,0.20312578715278753,1.837665836360185e-05,0.00010378117892623018,0.019895735510942994,0.8568370044136826,0.8537414128856287,6.1553919343017785e-06,4.803174092518538e-05,0.42052862509753036
390,1.9530923010507832,False,0,0.08583333333333334,0.11250000000000002,6.489197530864198e-05,0.00012152777777777773,1.9530923010507832,1.6154901960784311,1.6614023870417733,0.00018607146315123942,0.0011008687887722904,1.2798198028823657,0.19292501086610697,0.22469956200530963,9.895573999859084e-05,0.0006483099503715408,1.162363336463044,0.8594431793783102,0.8468070268343052,1.7713449370000376e-05,0.00013080884299459432,1.0368574159152915
391,0.4753265227600489,False,0,0.09166666666666667,0.08333333333333334,7.253086419753085e-05,0.0003125,0.42468897023926305,1.6156351236146633,1.6009590792838875,0.00017829088564889632,0.0007750186419502729,0.4753265227600489,0.20805078122722148,0.2021425944441423,5.593317127844654e-05,0.0003145023872505316,0.306971377142191,0.8540741962643544,0.8567722214343543,1.9110635071620043e-05,9.528203672283632e-05,0.2522591308702402
392,1.5054766938025292,False,0,0.09833333333333334,0.09166666666666667,6.296296296296296e-05,4.6296296296296314e-05,0.6377928041432808,1.6242710997442456,1.5879369138959931,0.00010942926560890889,0.00047305311538604254,1.5054766938025292,0.19042549083422355,0.21370493809780003,5.434148305426694e-05,0.00046492844069793315,1.0215886988543348,0.8640636968626753,0.8511407853074684,1.423103203497867e-05,0.00010539999253234755,1.181512881473919
393,0.8601978156474585,False,0,0.09416666666666669,0.09166666666666666,6.489197530864197e-05,5.787037037037038e-05,0.22563549475375777,1.6064876385336746,1.624381926683717,0.00016914381321839856,0.0010717837427173477,0.5079736820105899,0.20385282803291452,0.19974087419306358,5.450008207712481e-05,0.00011364262468664373,0.31710947124770744,0.8563898937508444,0.8611210218804407,1.6876751236691065e-05,1.3373762111231369e-05,0.8601978156474585
394,1.6278377094082332,False,0,0.09583333333333331,0.10416666666666667,0.00012075617283950616,0.00035300925925925913,0.3828574206676182,1.6314236999147487,1.6625532821824383,0.00030747293888953105,5.822656910349348e-05,1.6278377094082332,0.20627044977758188,0.2086422132434335,5.799989913096717e-05,0.00012042770429045758,0.1775580447120464,0.8523666886992407,0.853141587756794,1.0926225923291519e-05,3.177834320548997e-05,0.1185790483209277
395,1.2843922672905614,False,0,0.09416666666666668,0.10833333333333334,9.575617283950617e-05,0.00040509259259259247,0.6330155397365764,1.6134953111679455,1.6062659846547314,0.00014671365068013431,0.00014146744974970947,0.4258582768174032,0.21789033661710883,0.19566403970969054,0.00016293705437579178,0.00013652297206715486,1.2843922672905614,0.8435148675819428,0.8542920497629097,4.868586788561061e-05,2.373042712745606e-05,1.2664471576139813
396,1.4877612376163434,False,0,0.10083333333333333,0.08750000000000002,6.242283950617285e-05,5.208333333333331e-05,1.2460179159627938,1.6301449275362316,1.6266624040920719,0.0002859661767108304,0.0006074760822203296,0.11650935650181071,0.20946785791184547,0.18489181857972614,2.8625851358786723e-05,0.00035468286207423816,1.25527114996008,0.8540542150752435,0.8702233335183721,5.747575961940481e-06,0.00011236773728770825,1.4877612376163434
397,1.3344903290772163,False,0,0.10333333333333335,0.09375,8.055555555555554e-05,0.0002589699074074074,0.5200922942572455,1.6012361466325657,1.6291346973572036,0.00012985961565684827,0.0003071916925461527,1.3344903290772163,0.19197661790019513,0.19704218123311554,6.304160238563864e-05,0.00038545391082500836,0.239193127980057,0.8628678855261145,0.8621204300118562,2.424462185330381e-05,0.00010256846157807608,0.06637481428804924
398,2.0085502121362766,False,0,0.08833333333333335,0.08541666666666667,3.888888888888889e-05,4.340277777777776e-06,0.44360697536713634,1.634006820119352,1.5889599317988066,0.0003693834735174082,0.00013361215101457443,2.0085502121362766,0.20475173274315087,0.199948661577788,5.124617537029839e-05,6.462642760803247e-05,0.4461990485745082,0.8533571373489028,0.8606716153937561,1.3683762884312274e-05,1.1650472658309402e-05,1.4532135500196848
399,2.5495774355870746,False,0,0.10250000000000001,0.07708333333333334,6.334876543209876e-05,5.063657407407406e-05,2.380642018953396,1.613759590792839,1.6013000852514918,0.00016545236789915148,5.6654298053654786e-05,0.8360264371765035,0.2002665951939427,0.17742820100576567,6.99523665109037e-05,2.0241100241281033e-05,2.4047948018429928,0.8568852780715466,0.8691791546968908,1.9199039873026844e-05,4.051941444551397e-06,2.5495774355870746
400,1.6054700997809557,False,0,0.0925,0.08125,8.71141975308642e-05,7.378472222222225e-05,0.8869026617251379,1.6194714407502129,1.611381074168798,0.00011348618521256056,0.0002444730069647489,0.42761353246949785,0.20749687256737398,0.20163432896270883,4.439753314203084e-05,0.00016842161344783935,0.4018655124993942,0.8537195494080605,0.8622495684296931,1.2648361957977339e-05,1.5580642081550092e-05,1.6054700997809557
401,4.1178429253889375,True,0,0.1075,0.07916666666666668,7.631172839506172e-05,0.00019097222222222223,1.7330505483779906,1.6226427962489343,1.6034526854219948,0.00017309342754362104,0.0003052101525587446,0.8774566447018465,0.2125484819902518,0.1981233927739366,1.85244257433291e-05,9.971003484687102e-06,2.702283480210911,0.844812549304109,0.8605596303608802,1.0932648548474366e-05,3.6911627023832514e-06,4.1178429253889375
402,1.720746493549655,False,0,0.08916666666666669,0.07708333333333334,3.5570987654320985e-05,9.693287037037042e-05,1.0497176377198625,1.5918158567774936,1.5947357203751067,9.403602140000615e-05,0.0004877424331730308,0.12105528287444826,0.2137307401449901,0.18939685339680062,4.5036385058765215e-05,0.00028233023202142466,1.3449132963363946,0.8511153734839985,0.8664007775134364,9.34576115867951e-06,6.956206130977636e-05,1.720746493549655
403,0.4917486535746329,False,0,0.09333333333333334,0.08958333333333332,2.7469135802469134e-05,0.0003168402777777778,0.20209558193254076,1.620076726342711,1.6330988917306053,0.0002490472901500649,0.0008711767043696786,0.3890727113032129,0.20362466182111144,0.21227708587565253,9.163096227955757e-05,0.00021796068364305295,0.4917486535746329,0.8552000425131793,0.8522929433847621,2.768726200840291e-05,1.426433509841263e-05,0.4488338379857925
404,1.1167638101634834,False,0,0.0825,0.10208333333333335,7.168209876543211e-05,0.00023582175925925927,1.1167638101634834,1.6032736572890023,1.6251705029838024,0.00027183043440306753,0.00019253945879475025,1.0161306009302096,0.2025057763474368,0.19968441325817404,7.613847523845248e-05,7.868976210944385e-05,0.22674300373127004,0.8527184041410795,0.8583430604680702,3.6448137674175534e-05,2.1529860948636913e-05,0.738693677495036
405,1.6075987949785324,False,0,0.0975,0.09583333333333334,3.7114197530864194e-05,0.0002951388888888889,0.09143537231689487,1.614066496163683,1.6206521739130435,0.00017998150905880884,0.00039202043976590824,0.27536055083792343,0.1953313755227545,0.196835553356913,6.81452827680237e-05,0.00016325858197729256,0.09888123467361597,0.8633037562155931,0.8521054062031352,1.529203095580668e-05,3.323153744095533e-05,1.6075987949785324
406,1.4251095086407333,False,0,0.09916666666666668,0.09583333333333335,1.4583333333333326e-05,5.208333333333331e-05,0.4082482904638623,1.617391304347826,1.644309462915601,9.072383499116274e-05,0.0002660510038429798,1.4251095086407333,0.20135088264309947,0.21771560998433798,3.733133459084384e-05,0.00013482117343037022,1.2472459336199349,0.8580376787671369,0.849131764632153,9.23992289854086e-06,3.997662283145025e-05,1.2694714521746613
407,1.697471313979067,False,0,0.1075,0.11249999999999999,0.00010100308641975306,0.0002488425925925926,0.2673201814305982,1.585933503836317,1.639535379369139,0.00016403333473036897,0.0008331042456890324,1.697471313979067,0.21454942002346758,0.22472350527208504,3.736097992082122e-05,0.00040472147936881556,0.4838867502910185,0.8465373523843873,0.8515121285560285,1.5874109041917203e-05,6.0191459333411476e-05,0.5703999622372505
408,1.1412148205999653,False,0,0.1,0.08750000000000001,8.02469135802469e-05,5.2083333333333364e-05,1.0866268989366639,1.6103239556692244,1.5835251491901108,8.636192549018026e-05,0.0004650753236540561,1.1412148205999653,0.20939666484100616,0.19999899513386152,3.4493468025257496e-05,0.00040967881820331463,0.4459071624553474,0.8534266197204247,0.8561681128662393,1.5494117831403144e-05,9.98150029263636e-05,0.255302656684223
409,1.6439947249313902,False,0,0.08,0.11875000000000002,8.82716049382716e-05,0.00046730324074074095,1.6439947249313902,1.6349616368286444,1.630157715260017,0.00018540644175680566,0.0004110875573279345,0.19669479553807748,0.20887356139192587,0.21528634214528874,0.00011302146109455913,7.612378938062033e-05,0.4662820228222362,0.8550548019787826,0.847910157212922,2.6749535661454965e-05,1.0723343150138723e-05,1.1671377364915616
410,2.7872164190273105,False,0,0.07583333333333334,0.11041666666666666,6.859567901234569e-05,8.535879629629627e-05,2.7872164190273105,1.6166666666666665,1.6121696504688834,0.00030037164385339347,0.00030952587306467145,0.1820941606818166,0.1956843161286737,0.20748062811210255,6.464906558631848e-05,0.00020323326763117076,0.7207326783054793,0.861561977821815,0.855690037770908,1.389042116161841e-05,2.001113276202861e-05,1.0084904975926918
411,1.6074033322543813,False,0,0.09583333333333335,0.0875,9.452160493827159e-05,0.0003067129629629629,0.4160251471689232,1.646632566069906,1.6183716965046888,8.531011895720366e-05,0.0002238057583882112,1.6074033322543813,0.20329098298236964,0.21596203505769146,4.189023358843432e-05,0.0002895975127769411,0.6959514375229764,0.8553910002106673,0.8517509299318178,2.4741180064753807e-05,3.231122474024509e-05,0.4819176042113253
412,0.5708842332977354,False,0,0.08666666666666667,0.08958333333333333,3.271604938271605e-05,0.0001663773148148148,0.20670853342079004,1.6185251491901105,1.606606990622336,0.0002065906097706431,0.00022924450801361336,0.5708842332977354,0.2038515967516405,0.20587374491232513,8.324295018770125e-05,0.0002098565403948871,0.11811510515000445,0.8552807687879287,0.8520030887371716,1.899338402991504e-05,6.173112276609083e-05,0.3648075834870212
413,1.964990125905454,False,0,0.09083333333333335,0.09375,5.47067901234568e-05,0.00020109953703703704,0.1823606607865806,1.6320034100596756,1.7140451832907078,5.32904112219617e-05,0.001689918078379529,1.964990125905454,0.20802227155695902,0.19475627413126403,2.8747974321406955e-05,0.0002549399062760501,0.7876250447831467,0.8560239659814932,0.859642179994845,8.611484083727203e-06,5.1875622513579585e-05,0.46522478737106326
414,1.0701665610792153,False,0,0.09,0.10208333333333335,7.685185185185186e-05,5.063657407407406e-05,1.0701665610792153,1.626402387041773,1.6129795396419437,0.00022369598205204552,0.0018427239280999737,0.2952809055308155,0.19424766821126416,0.20318676131969168,0.0001162429930806081,2.416980150258658e-05,0.7543799190578073,0.8599142371451316,0.855545870885021,3.977174933598281e-05,3.998490758347077e-06,0.6602821848125352
415,1.5068841832996653,False,0,0.09166666666666667,0.09791666666666667,9.722222222222226e-05,8.535879629629627e-05,0.46254309774783947,1.626990622335891,1.6238064791133844,0.0002792881835553364,8.915960901083321e-05,0.1658840441187032,0.20780002365232836,0.19496288634212935,8.025092636107335e-05,0.00016650080802772642,0.8172182931565115,0.8537715941551932,0.8644799544711814,2.769099034492395e-05,2.2808407898843072e-05,1.5068841832996653
416,2.0264969565153037,False,0,0.09583333333333333,0.09791666666666668,9.60648148148148e-05,0.00028211805555555553,0.10712919357624741,1.612864450127877,1.6717178175618073,0.00021014915902072134,0.0006332840999305427,2.0264969565153037,0.21096957927534837,0.20025316810969146,6.366349437995076e-05,0.00014858122264497522,0.7355817126600536,0.8509141344579563,0.8538486490555834,1.5528911796159078e-05,3.158935906538274e-05,0.42750539722281955
417,1.8162680831151252,False,0,0.08416666666666668,0.08333333333333334,8.094135802469137e-05,3.472222222222224e-05,0.0774854997302444,1.5962404092071611,1.6238064791133846,4.9207715094472506e-05,0.000409472890679679,1.2871218546600327,0.1941768188053714,0.21899534260379838,8.005106714531053e-05,0.00010666942777599626,1.8162680831151252,0.859666390714888,0.8538619407087422,2.8880349861256385e-05,1.9617537609386464e-05,0.8334886000970446
418,0.9424549582563662,False,0,0.0975,0.09583333333333333,7.415123456790125e-05,0.00026041666666666666,0.09111851088461864,1.6156777493606138,1.5978900255754476,0.0002513883670192606,0.00010483265609393099,0.9424549582563662,0.18857574990059756,0.20325755322843864,6.112602333321249e-05,0.000302117343410574,0.7703366417682257,0.8593250344196394,0.8574263759430508,1.707788150453254e-05,0.00014042898581557574,0.1512854305647515
419,1.1922695819164097,False,0,0.095,0.07708333333333332,0.00016234567901234566,0.00022424768518518518,0.9112342108572177,1.6254475703324807,1.5994884910485934,0.00013786374313080275,0.00033619225022996665,1.1922695819164097,0.20705727010256939,0.20878167584803908,0.00011405741999455069,0.00026701348810343996,0.08833576282168025,0.8530958524399195,0.8538650816653766,3.338560213415857e-05,9.046009064402912e-05,0.06912184513537149
420,1.35014093857543,False,0,0.10916666666666668,0.11041666666666666,4.236111111111109e-05,3.906249999999998e-05,0.13852712896188166,1.6094202898550727,1.6049232736572892,0.00016131714968173853,0.00020026757073463386,0.23649361332597352,0.2203263232552702,0.2298004595101822,6.563781895298765e-05,0.00014928107360615274,0.6462526386570735,0.8488196644805118,0.8390002414256729,1.0817211769802322e-05,4.207767973441939e-05,1.35014093857543
421,1.7942589978959789,False,0,0.09916666666666667,0.11875,4.08179012345679e-05,0.00036313657407407394,0.9743621482345899,1.6193435635123614,1.612617220801364,0.00017395123181824428,0.00011898264130392451,0.3930014875188159,0.20976028104275074,0.22153106618132037,2.2254703319459422e-05,2.0782158810058124e-05,1.7942589978959789,0.8475211352258558,0.8493153804245304,7.143997484574729e-06,3.4272390542435613e-06,0.551847268773095
422,1.005464943766313,False,0,0.08916666666666669,0.10416666666666666,9.575617283950617e-05,0.00019097222222222223,0.8858412651484604,1.6351406649616365,1.632757885763001,0.0002774154448053316,0.00040387061517466926,0.09128912590353051,0.21047077254579905,0.22034423943237474,5.783694279705663e-05,3.859157283596681e-05,1.005464943766313,0.8495868821225339,0.8474280257664224,8.716182559577408e-06,6.9055216316333515e-06,0.5462098676586267
423,1.737268444344192,False,0,0.10833333333333335,0.07291666666666667,2.9320987654320982e-05,0.0003862847222222223,1.737268444344192,1.6227877237851664,1.6263000852514917,0.00014345766872176326,0.0007917432512869497,0.1148541629951913,0.20874651555013365,0.21153317191948565,8.07753199120967e-05,0.0007619424110405387,0.0959936161283391,0.8508805729284221,0.8572421189577724,1.9782494245161993e-05,0.00011701722982772518,0.5439012578532537
424,2.1731118074192413,False,0,0.095,0.08333333333333334,5.277777777777776e-05,0.0004282407407407407,0.531943971519011,1.6239556692242112,1.5917945439045182,0.00020675517737066737,1.2272163025853944e-05,2.1731118074192413,0.20256608737968293,0.20570302486354036,7.054781150321411e-05,3.064080091256408e-05,0.3118459035301515,0.8582235032873804,0.8534405722735863,2.351359404185092e-05,2.3691854770039475e-05,0.6961423441904379
425,0.39416063956495273,False,0,0.09500000000000001,0.1,3.1172839506172836e-05,0.0002083333333333333,0.3230811713779816,1.6221909633418587,1.629454390451833,5.893263549370806e-05,0.001315225930989171,0.19594002442764502,0.21128310120482477,0.21281418708350355,5.700647485755938e-05,7.605600090740783e-05,0.13273081196221356,0.850981694716836,0.8533094337375715,1.6246611391590655e-05,1.8629018956332676e-05,0.39416063956495273
426,1.8489242870386555,False,0,0.08833333333333333,0.09583333333333333,2.6543209876543214e-05,2.893518518518521e-05,1.0069300898480709,1.610187553282182,1.610464620630861,0.00012904836578696234,0.00031081348795371336,0.013210741626308049,0.1957126432856234,0.1806711649973441,4.631811481596648e-05,3.101521097632786e-05,1.7104373728271793,0.859987736244825,0.8697034953487625,1.2088281048934148e-05,1.5524822522912355e-05,1.8489242870386555
427,3.1167262210051754,True,0,0.10750000000000001,0.09375,3.9274691358024686e-05,0.0001200810185185185,1.089228217219767,1.621372549019608,1.593606138107417,0.00021655139505341058,0.0003491871067959665,1.1673790051313886,0.2211500390745819,0.19334242590724265,4.768572659535294e-05,3.1917398391074924e-05,3.1167262210051754,0.8485417219900949,0.8603606476916181,1.0421644322221254e-05,5.129198733663956e-06,2.997098617406241
428,1.409796663430701,False,0,0.08833333333333333,0.08541666666666665,2.3456790123456795e-05,0.00025896990740740736,0.1735537190082652,1.6209633418584821,1.6223358908780903,0.00017042391803000792,0.000367234307390378,0.059193595003513635,0.19586601129900252,0.21159099263136316,6.0016462086220785e-05,6.439698420146528e-05,1.409796663430701,0.8548738881704875,0.8490401399620688,2.6365860003199696e-05,2.0109821465131676e-05,0.8557261372640771
429,0.8722270219886707,False,0,0.10583333333333333,0.09375,8.341049382716048e-05,0.00010850694444444445,0.8722270219886707,1.6153111679454395,1.6277706734867858,0.0003174308170455503,0.0003753311096236307,0.4733787972631939,0.20457820918987127,0.20313701951447757,8.156238459759938e-05,0.0003146130018090412,0.07240647368020871,0.851855417012928,0.8560176228074966,1.662141594643975e-05,9.569530372553147e-05,0.3927365710646639
430,1.6300694624566945,False,0,0.09833333333333334,0.09166666666666667,8.302469135802469e-05,0.00019675925925925926,0.39856333283595197,1.621005967604433,1.6798806479113386,0.00037180103204614617,0.006053735330820128,0.7344696747503653,0.21934146281456054,0.19837430678397497,5.3308794613021566e-05,0.00011214122813927892,1.6300694624566945,0.8479437205430619,0.8600805852249261,2.315008468949026e-05,4.486730799548335e-05,1.471622840828004
431,1.015197054274612,False,0,0.08916666666666667,0.09791666666666668,6.952160493827161e-05,0.00018952546296296295,0.5436491489923349,1.6293350383631715,1.6052642796248935,0.00045921724320239045,0.00010296724976361526,1.015197054274612,0.19913992818121265,0.192455945936937,4.236048283708666e-05,0.00045789762656929344,0.2988396497992769,0.8587870357502844,0.8622366457844916,1.539609151540597e-05,0.00013470064564527137,0.28156870062481526
432,0.7069324888300857,False,0,0.09,0.10208333333333333,0.00012469135802469134,0.0003631365740740741,0.5470832577849863,1.6160272804774085,1.6053708439897698,9.920263166033854e-05,0.00012802865070314932,0.7069324888300857,0.19592909995014074,0.20162971625822482,4.172516654061321e-05,0.0001768510841091993,0.38558517243208307,0.8580329148673795,0.8530566631026901,2.4995605514707108e-05,3.228188898922546e-05,0.6575220756951877
433,2.886132159478375,False,0,0.09333333333333335,0.10208333333333333,7.993827160493827e-05,0.0003168402777777778,0.43927244397191434,1.6571867007672634,1.5887254901960786,0.00011615324789449333,0.0004465205871814635,2.886132159478375,0.20827090810165633,0.2108817090262045,6.793996227096999e-05,0.00016859323702993377,0.16975700515155992,0.8538479527632028,0.8518852402814971,1.376388429154334e-05,2.161355727754292e-05,0.3299844486764671
434,1.010746497064877,False,0,0.09333333333333335,0.11041666666666666,3.82716049382716e-05,0.00024739583333333325,1.010746497064877,1.6204177323103153,1.6005115089514066,0.00014223008600007699,0.0008268304541876767,0.6394600510115248,0.20127427205999843,0.18982563864862972,4.9457054262733864e-05,0.0001582433190322746,0.7943922723759965,0.8566379170996228,0.8613825213953775,1.6552075185094417e-05,2.1531685115312902e-05,0.7688295838042
435,1.8404066871736655,False,0,0.09166666666666666,0.12083333333333332,8.333333333333332e-05,0.00016782407407407406,1.8404066871736655,1.6391645353793691,1.6163469735720375,0.00020912548701438965,0.0010590497704944571,0.6407366964626506,0.21258379336926128,0.21278044890379708,2.8845204973447655e-05,5.667862239993497e-05,0.021264863988324292,0.8531759211400693,0.8503497468530721,8.363733997842667e-06,1.2271973820213246e-05,0.6221416200594538
436,3.057262825432714,True,0,0.09333333333333334,0.06666666666666667,4.1358024691358034e-05,3.472222222222223e-05,3.057262825432714,1.649897698209719,1.6310741687979537,0.0004949800058320196,0.0005101383622749902,0.5937347283446508,0.21116716575631403,0.18866201843008484,2.5434543428937165e-05,5.859686414836518e-05,2.4550539553790496,0.8526530267386431,0.8614964850516351,5.781350108943192e-06,1.054526545628266e-05,2.188638575649191
437,2.0683031026896925,False,0,0.10250000000000001,0.07083333333333333,3.5570987654320985e-05,0.000306712962962963,1.7116268185838825,1.6071184995737426,1.5837595907928388,0.0001832498059291016,0.00023981675895582878,1.1356596579009575,0.2087408564413594,0.182471452943994,5.7446310287809374e-05,0.00010386768803891814,2.0683031026896925,0.853131936174177,0.8642051350310858,1.2902762372179349e-05,2.5129317986818435e-05,1.7955522943713997
438,1.2924906664315416,False,0,0.11249999999999998,0.09583333333333333,5.1311728395061725e-05,0.00019097222222222223,1.0707459153723733,1.6604944586530261,1.6196291560102303,0.0007664042419501454,0.00023326103672500454,1.2924906664315416,0.21373650974617958,0.20166103947157926,8.591428576177991e-05,8.96845272396058e-05,0.9112620101935045,0.8527079509260449,0.8549917491819787,1.3866179359901625e-05,1.633907606945333e-05,0.41554348778390304
439,2.1665734395201373,False,0,0.08583333333333332,0.10833333333333334,5.563271604938271e-05,0.00024305555555555552,1.3018874282144004,1.6161636828644501,1.6601449275362317,0.00019153268648148153,0.0003487165156535444,1.892214859554255,0.2117481303526695,0.18936441068641152,2.6677182720024826e-05,0.00013297005906396896,1.7715423880593462,0.8521585363305642,0.8644838094715614,8.976300300664022e-06,2.338651357126677e-05,2.1665734395201373
440,1.0942877097848813,False,0,0.11416666666666667,0.1,4.637345679012346e-05,0.00021990740740740738,0.8681558508014489,1.6520545609548165,1.634676044330776,0.0001634884422734667,0.0002316524265908104,0.8742521890885151,0.21638554535745885,0.20680453035140367,8.835934394073616e-05,0.00011787925215080084,0.6671546978783028,0.8504713037885396,0.8575019089997898,1.6409726656357182e-05,2.4868628208708702e-05,1.0942877097848813
441,0.8360403617634694,False,0,0.0975,0.09166666666666667,7.878086419753087e-05,0.00010416666666666669,0.43127423922857305,1.6247229326513213,1.6460997442455243,0.00037824513070401525,0.0005522067575192203,0.7008030266294429,0.19879752996696015,0.20585606803798237,4.3493719811426974e-05,2.778748537673798e-05,0.8360403617634694,0.858198166121479,0.8530822871515669,1.1562727661466793e-05,3.683355264529269e-05,0.7353841578742214
442,1.1166640358544522,False,0,0.08666666666666666,0.10208333333333333,8.209876543209877e-05,0.00010850694444444445,1.1166640358544522,1.5959335038363172,1.5741474850809887,0.00020701262767030686,0.0008347249688513474,0.6749921219427963,0.2029675640217131,0.20273760769564864,6.988139584055241e-05,0.00010486212027583043,0.01739581684113219,0.8582184120516647,0.8544017778583606,1.4139833048224808e-05,4.616638119507984e-05,0.4914728185664698
443,0.2620993784573066,False,0,0.09083333333333335,0.08541666666666667,0.00011026234567901236,0.00031684027777777776,0.2620993784573066,1.6336743393009379,1.6345694799658994,0.00013428777534628918,0.0002446086728796814,0.045986570188749444,0.1974461136668214,0.19516912979927842,3.983914965665775e-05,8.885924179471862e-05,0.20071202574846408,0.860069694876828,0.8609691018725477,1.6388052806601414e-05,3.459459132124883e-05,0.12596360559204994
444,2.207068806878087,False,0,0.09000000000000001,0.09583333333333334,5.987654320987654e-05,9.837962962962963e-05,0.463699325906795,1.6192924126172208,1.6341219096334187,0.000586609410805354,0.00034331879891089334,0.48629713368226785,0.2122023247384984,0.19417519920493553,7.893016866268313e-06,6.272159233421461e-05,2.145256383829683,0.8502517791824011,0.8632780657378095,8.592214572730864e-06,2.6242279691089246e-05,2.207068806878087
445,0.9837785514757112,False,0,0.10666666666666666,0.10833333333333334,0.00011388888888888889,0.00010416666666666662,0.11286652959662082,1.6111935208866157,1.6024296675191814,0.00014063226453625986,0.000474460649253463,0.353365983914476,0.2144710677079002,0.20299711905841197,5.0800986499715793e-05,0.00014825107316044806,0.8132602844214335,0.8492724525892317,0.8546230659115108,1.601211406085557e-05,1.3568857477358611e-05,0.9837785514757112
446,1.0687256765551374,False,0,0.08416666666666667,0.09791666666666667,9.174382716049383e-05,7.378472222222225e-05,1.0687256765551374,1.6405200341005965,1.6863810741687977,6.311146868770127e-05,0.0022873302026000836,0.9459521326187382,0.20260357124527997,0.20533941300822356,9.1292945470295e-05,4.939340982011209e-05,0.23065612172555977,0.8589429831603355,0.8567353632707964,1.9524999024583238e-05,1.112521369933276e-05,0.39875629456228334
447,1.7368764311104528,False,0,0.08583333333333334,0.09791666666666667,9.336419753086419e-06,3.9062500000000014e-05,1.7368764311104528,1.6305626598465472,1.6375106564364876,7.146319161655729e-05,0.0005354406610612415,0.2820328197023929,0.20927526173171143,0.20286137843366486,3.740993632164478e-05,0.0003276788302577841,0.3356771802794151,0.8541315182088951,0.8557217371218193,7.817129894725728e-06,7.202261400845305e-05,0.17797022386386074
