perfil_adaptativa,perfil_centralizada,metrica,estimando,pares_previstos,pares_retidos,pares_indefinidos,estatuto,media,ic95_inf,ic95_sup,N_instancias,sinal,evidencia,tau_inicial_A,tau_min_A,p_reporte_A,p_deteccao_A,tau_inicial_C,tau_min_C,p_reporte_C,p_deteccao_C,regiao
0,14,taxa_omissao,observado,16,16,0,COMPLETO,0.1041666666666666,0.0542571135972281,0.1540762197361051,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.425,0.45,0.12,inclui_inversao_de_premissa
0,15,taxa_omissao,observado,16,16,0,COMPLETO,0.1885416666666666,0.1482578057725863,0.2288255275607469,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.425,0.75,0.03,inclui_inversao_de_premissa
0,16,taxa_omissao,observado,16,16,0,COMPLETO,0.1927083333333333,0.1423967195132174,0.2430199471534493,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.425,0.75,0.075,inclui_inversao_de_premissa
0,17,taxa_omissao,observado,16,16,0,COMPLETO,0.1947916666666666,0.1394856395493814,0.2500976937839519,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.425,0.75,0.12,inclui_inversao_de_premissa
0,21,taxa_omissao,observado,16,16,0,COMPLETO,0.0979166666666666,0.0505683072565246,0.1452650260768087,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.45,0.03,inclui_inversao_de_premissa
0,22,taxa_omissao,observado,16,16,0,COMPLETO,0.1114583333333333,0.0545848830048274,0.1683317836618392,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.45,0.075,inclui_inversao_de_premissa
0,23,taxa_omissao,observado,16,16,0,COMPLETO,0.1041666666666666,0.0542571135972281,0.1540762197361051,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.45,0.12,inclui_inversao_de_premissa
0,24,taxa_omissao,observado,16,16,0,COMPLETO,0.1885416666666666,0.1482578057725863,0.2288255275607469,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.75,0.03,inclui_inversao_de_premissa
0,25,taxa_omissao,observado,16,16,0,COMPLETO,0.1927083333333333,0.1423967195132174,0.2430199471534493,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.75,0.075,inclui_inversao_de_premissa
0,26,taxa_omissao,observado,16,16,0,COMPLETO,0.1947916666666666,0.1394856395493814,0.2500976937839519,4,positivo,positivo,0.25,0.25,0.15,0.03,0.25,0.6,0.75,0.12,inclui_inversao_de_premissa
0,30,taxa_omissao,observado,16,16,0,COMPLETO,0.1208333333333333,0.0806861054871243,0.1609805611795423,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.45,0.03,inclui_inversao_de_premissa
0,31,taxa_omissao,observado,16,16,0,COMPLETO,0.1124999999999999,0.0712723847145995,0.1537276152854004,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.45,0.075,inclui_inversao_de_premissa
0,32,taxa_omissao,observado,16,16,0,COMPLETO,0.11875,0.0588340758444743,0.1786659241555256,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.45,0.12,inclui_inversao_de_premissa
0,33,taxa_omissao,observado,16,16,0,COMPLETO,0.196875,0.1379765027812207,0.2557734972187792,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.75,0.03,inclui_inversao_de_premissa
0,34,taxa_omissao,observado,16,16,0,COMPLETO,0.2052083333333333,0.1748857578911142,0.2355309087755523,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.75,0.075,inclui_inversao_de_premissa
0,35,taxa_omissao,observado,16,16,0,COMPLETO,0.2072916666666666,0.1750941451373652,0.239489188195968,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.25,0.75,0.12,inclui_inversao_de_premissa
0,39,taxa_omissao,observado,16,16,0,COMPLETO,0.1135416666666666,0.049861669567622,0.1772216637657113,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.45,0.03,inclui_inversao_de_premissa
0,40,taxa_omissao,observado,16,16,0,COMPLETO,0.1218749999999999,0.073645130462356,0.1701048695376439,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.45,0.075,inclui_inversao_de_premissa
0,41,taxa_omissao,observado,16,16,0,COMPLETO,0.1197916666666666,0.0636964530216197,0.1758868803117136,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.45,0.12,inclui_inversao_de_premissa
0,42,taxa_omissao,observado,16,16,0,COMPLETO,0.203125,0.1539921527997437,0.2522578472002562,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.75,0.03,inclui_inversao_de_premissa
0,43,taxa_omissao,observado,16,16,0,COMPLETO,0.2125,0.1675324979249673,0.2574675020750326,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.75,0.075,inclui_inversao_de_premissa
0,44,taxa_omissao,observado,16,16,0,COMPLETO,0.2114583333333333,0.1611467195132174,0.2617699471534493,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.425,0.75,0.12,inclui_inversao_de_premissa
0,48,taxa_omissao,observado,16,16,0,COMPLETO,0.109375,0.0410335298721683,0.1777164701278316,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.45,0.03,inclui_inversao_de_premissa
0,49,taxa_omissao,observado,16,16,0,COMPLETO,0.1177083333333333,0.0979103427500529,0.1375063239166137,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
0,50,taxa_omissao,observado,16,16,0,COMPLETO,0.1145833333333333,0.085180767842239,0.1439858988244276,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
0,51,taxa_omissao,observado,16,16,0,COMPLETO,0.20625,0.1411759043174254,0.2713240956825745,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
0,52,taxa_omissao,observado,16,16,0,COMPLETO,0.1864583333333333,0.1576218595013354,0.2152948071653312,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
0,53,taxa_omissao,observado,16,16,0,COMPLETO,0.190625,0.1623012154670618,0.2189487845329382,4,positivo,positivo,0.25,0.25,0.15,0.03,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
0,55,taxa_omissao,observado,16,16,0,COMPLETO,0.0333333333333333,0.0097366470594388,0.0569300196072277,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
0,57,taxa_omissao,observado,16,16,0,COMPLETO,0.128125,0.0730845495775815,0.1831654504224184,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
0,58,taxa_omissao,observado,16,16,0,COMPLETO,0.1197916666666666,0.0549713820752651,0.1846119512580681,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
0,59,taxa_omissao,observado,16,16,0,COMPLETO,0.1197916666666666,0.0551978291764301,0.1843855041569032,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
0,60,taxa_omissao,observado,16,16,0,COMPLETO,0.2052083333333333,0.1512432578537053,0.2591734088129613,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
0,61,taxa_omissao,observado,16,16,0,COMPLETO,0.2010416666666666,0.156278285037582,0.2458050482957513,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
0,62,taxa_omissao,observado,16,16,0,COMPLETO,0.2072916666666666,0.1700311537049252,0.244552179628408,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.25,0.75,0.12,inclui_inversao_de_premissa
0,64,taxa_omissao,observado,16,16,0,COMPLETO,0.0322916666666666,0.0117669039657035,0.0528164293676298,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.15,0.075,inclui_inversao_de_premissa
0,66,taxa_omissao,observado,16,16,0,COMPLETO,0.128125,0.0730845495775815,0.1831654504224184,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.45,0.03,inclui_inversao_de_premissa
0,67,taxa_omissao,observado,16,16,0,COMPLETO,0.1135416666666666,0.0659232940566353,0.1611600392766979,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.45,0.075,inclui_inversao_de_premissa
0,68,taxa_omissao,observado,16,16,0,COMPLETO,0.1125,0.070219595312881,0.1547804046871189,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.45,0.12,inclui_inversao_de_premissa
0,69,taxa_omissao,observado,16,16,0,COMPLETO,0.203125,0.1573901479366485,0.2488598520633514,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.75,0.03,inclui_inversao_de_premissa
0,70,taxa_omissao,observado,16,16,0,COMPLETO,0.203125,0.1573901479366485,0.2488598520633514,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.75,0.075,inclui_inversao_de_premissa
0,71,taxa_omissao,observado,16,16,0,COMPLETO,0.2104166666666666,0.1810141011755723,0.2398192321577609,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.425,0.75,0.12,inclui_inversao_de_premissa
0,73,taxa_omissao,observado,16,16,0,COMPLETO,0.0343749999999999,0.0124689097618669,0.056281090238133,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.15,0.075,inclui_inversao_de_premissa
0,75,taxa_omissao,observado,16,16,0,COMPLETO,0.1208333333333333,0.0579347154840469,0.1837319511826197,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.45,0.03,inclui_inversao_de_premissa
0,76,taxa_omissao,observado,16,16,0,COMPLETO,0.1156249999999999,0.0853024245577809,0.145947575442219,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.45,0.075,inclui_inversao_de_premissa
0,77,taxa_omissao,observado,16,16,0,COMPLETO,0.1114583333333333,0.0783631479097675,0.1445535187568991,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.45,0.12,inclui_inversao_de_premissa
0,78,taxa_omissao,observado,16,16,0,COMPLETO,0.2093749999999999,0.1705733552236138,0.2481766447763861,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.75,0.03,inclui_inversao_de_premissa
0,79,taxa_omissao,observado,16,16,0,COMPLETO,0.20625,0.1730995176532889,0.239400482346711,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.75,0.075,inclui_inversao_de_premissa
0,80,taxa_omissao,observado,16,16,0,COMPLETO,0.2145833333333333,0.1872467452822006,0.241919921384466,4,positivo,positivo,0.25,0.25,0.15,0.03,0.8,0.6,0.75,0.12,inclui_inversao_de_premissa
1,3,taxa_omissao,observado,16,16,0,COMPLETO,0.09375,0.0619531743497242,0.1255468256502757,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.45,0.03,inclui_inversao_de_premissa
1,4,taxa_omissao,observado,16,16,0,COMPLETO,0.1072916666666666,0.0648815008416578,0.1497018324916755,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.45,0.075,inclui_inversao_de_premissa
1,5,taxa_omissao,observado,16,16,0,COMPLETO,0.1,0.0729327445078054,0.1270672554921945,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.45,0.12,inclui_inversao_de_premissa
1,6,taxa_omissao,observado,16,16,0,COMPLETO,0.184375,0.1677997588266444,0.2009502411733555,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.75,0.03,inclui_inversao_de_premissa
1,7,taxa_omissao,observado,16,16,0,COMPLETO,0.1885416666666667,0.1673150009669851,0.2097683323663482,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.75,0.075,inclui_inversao_de_premissa
1,8,taxa_omissao,observado,16,16,0,COMPLETO,0.190625,0.1482148341749911,0.2330351658250088,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.25,0.75,0.12,inclui_inversao_de_premissa
1,12,taxa_omissao,observado,16,16,0,COMPLETO,0.09375,0.0619531743497242,0.1255468256502757,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.45,0.03,inclui_inversao_de_premissa
1,13,taxa_omissao,observado,16,16,0,COMPLETO,0.1072916666666666,0.0648815008416578,0.1497018324916755,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.45,0.075,inclui_inversao_de_premissa
1,14,taxa_omissao,observado,16,16,0,COMPLETO,0.1,0.0729327445078054,0.1270672554921945,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.45,0.12,inclui_inversao_de_premissa
1,15,taxa_omissao,observado,16,16,0,COMPLETO,0.184375,0.1677997588266444,0.2009502411733555,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.75,0.03,inclui_inversao_de_premissa
1,16,taxa_omissao,observado,16,16,0,COMPLETO,0.1885416666666667,0.1673150009669851,0.2097683323663482,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.75,0.075,inclui_inversao_de_premissa
1,17,taxa_omissao,observado,16,16,0,COMPLETO,0.190625,0.1482148341749911,0.2330351658250088,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.425,0.75,0.12,inclui_inversao_de_premissa
1,21,taxa_omissao,observado,16,16,0,COMPLETO,0.09375,0.0619531743497242,0.1255468256502757,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.45,0.03,inclui_inversao_de_premissa
1,22,taxa_omissao,observado,16,16,0,COMPLETO,0.1072916666666666,0.0648815008416578,0.1497018324916755,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.45,0.075,inclui_inversao_de_premissa
1,23,taxa_omissao,observado,16,16,0,COMPLETO,0.1,0.0729327445078054,0.1270672554921945,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.45,0.12,inclui_inversao_de_premissa
1,24,taxa_omissao,observado,16,16,0,COMPLETO,0.184375,0.1677997588266444,0.2009502411733555,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.75,0.03,inclui_inversao_de_premissa
1,25,taxa_omissao,observado,16,16,0,COMPLETO,0.1885416666666667,0.1673150009669851,0.2097683323663482,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.75,0.075,inclui_inversao_de_premissa
1,26,taxa_omissao,observado,16,16,0,COMPLETO,0.190625,0.1482148341749911,0.2330351658250088,4,positivo,positivo,0.25,0.25,0.15,0.075,0.25,0.6,0.75,0.12,inclui_inversao_de_premissa
1,30,taxa_omissao,observado,16,16,0,COMPLETO,0.1166666666666666,0.1072902943198809,0.1260430390134524,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.45,0.03,inclui_inversao_de_premissa
1,31,taxa_omissao,observado,16,16,0,COMPLETO,0.1083333333333333,0.0781925132275221,0.1384741534391445,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.45,0.075,inclui_inversao_de_premissa
1,32,taxa_omissao,observado,16,16,0,COMPLETO,0.1145833333333333,0.0625184278445588,0.1666482388221078,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.45,0.12,inclui_inversao_de_premissa
1,33,taxa_omissao,observado,16,16,0,COMPLETO,0.1927083333333333,0.1600588946639623,0.2253577720027042,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.75,0.03,inclui_inversao_de_premissa
1,34,taxa_omissao,observado,16,16,0,COMPLETO,0.2010416666666666,0.1897186213175146,0.2123647120158187,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.75,0.075,inclui_inversao_de_premissa
1,35,taxa_omissao,observado,16,16,0,COMPLETO,0.203125,0.1998099517653289,0.2064400482346711,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.25,0.75,0.12,inclui_inversao_de_premissa
1,39,taxa_omissao,observado,16,16,0,COMPLETO,0.109375,0.0701975435977775,0.1485524564022224,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.45,0.03,inclui_inversao_de_premissa
1,40,taxa_omissao,observado,16,16,0,COMPLETO,0.1177083333333333,0.0915355428996108,0.1438811237670557,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.45,0.075,inclui_inversao_de_premissa
1,41,taxa_omissao,observado,16,16,0,COMPLETO,0.1156249999999999,0.0667912901142198,0.1644587098857801,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.45,0.12,inclui_inversao_de_premissa
1,42,taxa_omissao,observado,16,16,0,COMPLETO,0.1989583333333333,0.1739302680166299,0.2239863986500367,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.75,0.03,inclui_inversao_de_premissa
1,43,taxa_omissao,observado,16,16,0,COMPLETO,0.2083333333333333,0.1812660778411388,0.2354005888255278,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.75,0.075,inclui_inversao_de_premissa
1,44,taxa_omissao,observado,16,16,0,COMPLETO,0.2072916666666666,0.1784551928346687,0.2361281404986645,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.425,0.75,0.12,inclui_inversao_de_premissa
1,46,taxa_omissao,observado,16,16,0,COMPLETO,0.0124999999999999,0.0016730978031221,0.0233269021968778,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.15,0.075,inclui_inversao_de_premissa
1,48,taxa_omissao,observado,16,16,0,COMPLETO,0.1052083333333333,0.053178618727585,0.1572380479390816,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.45,0.03,inclui_inversao_de_premissa
1,49,taxa_omissao,observado,16,16,0,COMPLETO,0.1135416666666666,0.0813441451373652,0.145739188195968,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.45,0.075,inclui_inversao_de_premissa
1,50,taxa_omissao,observado,16,16,0,COMPLETO,0.1104166666666666,0.0636913391317888,0.1571419942015444,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.45,0.12,inclui_inversao_de_premissa
1,51,taxa_omissao,observado,16,16,0,COMPLETO,0.2020833333333333,0.1556726580479378,0.2484940086187288,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.75,0.03,inclui_inversao_de_premissa
1,52,taxa_omissao,observado,16,16,0,COMPLETO,0.1822916666666666,0.1666253599174768,0.1979579734158565,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.75,0.075,inclui_inversao_de_premissa
1,53,taxa_omissao,observado,16,16,0,COMPLETO,0.1864583333333333,0.1751352879841813,0.1977813786824853,4,positivo,positivo,0.25,0.25,0.15,0.075,0.525,0.6,0.75,0.12,inclui_inversao_de_premissa
1,55,taxa_omissao,observado,16,16,0,COMPLETO,0.0291666666666666,0.0061993387786991,0.0521339945546341,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.15,0.075,inclui_inversao_de_premissa
1,57,taxa_omissao,observado,16,16,0,COMPLETO,0.1239583333333333,0.0795234947258185,0.1683931719408481,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.45,0.03,inclui_inversao_de_premissa
1,58,taxa_omissao,observado,16,16,0,COMPLETO,0.115625,0.0638776739902395,0.1673723260097604,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.45,0.075,inclui_inversao_de_premissa
1,59,taxa_omissao,observado,16,16,0,COMPLETO,0.115625,0.0742643205215487,0.1569856794784513,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.45,0.12,inclui_inversao_de_premissa
1,60,taxa_omissao,observado,16,16,0,COMPLETO,0.2010416666666666,0.1778363290239689,0.2242470043093644,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.75,0.03,inclui_inversao_de_premissa
1,61,taxa_omissao,observado,16,16,0,COMPLETO,0.196875,0.1770770094167196,0.2166729905832803,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.75,0.075,inclui_inversao_de_premissa
1,62,taxa_omissao,observado,16,16,0,COMPLETO,0.203125,0.1894567059744336,0.2167932940255663,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.25,0.75,0.12,inclui_inversao_de_premissa
1,64,taxa_omissao,observado,16,16,0,COMPLETO,0.0281249999999999,0.0042965894800598,0.0519534105199401,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.15,0.075,inclui_inversao_de_premissa
1,66,taxa_omissao,observado,16,16,0,COMPLETO,0.1239583333333333,0.0795234947258185,0.1683931719408481,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.45,0.03,inclui_inversao_de_premissa
1,67,taxa_omissao,observado,16,16,0,COMPLETO,0.109375,0.0669648341749911,0.1517851658250088,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.45,0.075,inclui_inversao_de_premissa
1,68,taxa_omissao,observado,16,16,0,COMPLETO,0.1083333333333333,0.0847366470594389,0.1319300196072277,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.45,0.12,inclui_inversao_de_premissa
1,69,taxa_omissao,observado,16,16,0,COMPLETO,0.1989583333333333,0.181521473732187,0.2163951929344797,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.75,0.03,inclui_inversao_de_premissa
1,70,taxa_omissao,observado,16,16,0,COMPLETO,0.1989583333333333,0.1799148310729698,0.2180018355936968,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.75,0.075,inclui_inversao_de_premissa
1,71,taxa_omissao,observado,16,16,0,COMPLETO,0.20625,0.1976905822634963,0.2148094177365036,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.425,0.75,0.12,inclui_inversao_de_premissa
1,73,taxa_omissao,observado,16,16,0,COMPLETO,0.0302083333333333,0.0076432664751027,0.0527734001915639,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.15,0.075,inclui_inversao_de_premissa
1,75,taxa_omissao,observado,16,16,0,COMPLETO,0.1166666666666666,0.0628035083232892,0.1705298250100441,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.45,0.03,inclui_inversao_de_premissa
1,76,taxa_omissao,observado,16,16,0,COMPLETO,0.1114583333333333,0.0758055071481437,0.1471111595185229,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.45,0.075,inclui_inversao_de_premissa
1,77,taxa_omissao,observado,16,16,0,COMPLETO,0.1072916666666666,0.0800221623683129,0.1345611709650203,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.45,0.12,inclui_inversao_de_premissa
1,78,taxa_omissao,observado,16,16,0,COMPLETO,0.2052083333333333,0.19526318862932,0.2151534780373466,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.75,0.03,inclui_inversao_de_premissa
1,79,taxa_omissao,observado,16,16,0,COMPLETO,0.2020833333333333,0.1775728910219146,0.226593775644752,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.75,0.075,inclui_inversao_de_premissa
1,80,taxa_omissao,observado,16,16,0,COMPLETO,0.2104166666666666,0.1989330027226828,0.2219003306106504,4,positivo,positivo,0.25,0.25,0.15,0.075,0.8,0.6,0.75,0.12,inclui_inversao_de_premissa
2,3,taxa_omissao,observado,16,16,0,COMPLETO,0.0854166666666666,0.0603155265511943,0.1105178067821389,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.45,0.03,inclui_inversao_de_premissa
2,4,taxa_omissao,observado,16,16,0,COMPLETO,0.0989583333333333,0.058674472439253,0.1392421942274136,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.45,0.075,inclui_inversao_de_premissa
2,5,taxa_omissao,observado,16,16,0,COMPLETO,0.0916666666666666,0.0541611772795237,0.1291721560538096,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.45,0.12,inclui_inversao_de_premissa
2,6,taxa_omissao,observado,16,16,0,COMPLETO,0.1760416666666666,0.1541355764285336,0.1979477569047997,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.75,0.03,inclui_inversao_de_premissa
2,7,taxa_omissao,observado,16,16,0,COMPLETO,0.1802083333333333,0.1484691628993942,0.2119475037672724,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.75,0.075,inclui_inversao_de_premissa
2,8,taxa_omissao,observado,16,16,0,COMPLETO,0.1822916666666666,0.1420078057725863,0.2225755275607469,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.25,0.75,0.12,inclui_inversao_de_premissa
2,12,taxa_omissao,observado,16,16,0,COMPLETO,0.0854166666666666,0.0603155265511943,0.1105178067821389,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.45,0.03,inclui_inversao_de_premissa
2,13,taxa_omissao,observado,16,16,0,COMPLETO,0.0989583333333333,0.058674472439253,0.1392421942274136,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.45,0.075,inclui_inversao_de_premissa
2,14,taxa_omissao,observado,16,16,0,COMPLETO,0.0916666666666666,0.0541611772795237,0.1291721560538096,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.45,0.12,inclui_inversao_de_premissa
2,15,taxa_omissao,observado,16,16,0,COMPLETO,0.1760416666666666,0.1541355764285336,0.1979477569047997,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.75,0.03,inclui_inversao_de_premissa
2,16,taxa_omissao,observado,16,16,0,COMPLETO,0.1802083333333333,0.1484691628993942,0.2119475037672724,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.75,0.075,inclui_inversao_de_premissa
2,17,taxa_omissao,observado,16,16,0,COMPLETO,0.1822916666666666,0.1420078057725863,0.2225755275607469,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.425,0.75,0.12,inclui_inversao_de_premissa
2,21,taxa_omissao,observado,16,16,0,COMPLETO,0.0854166666666666,0.0603155265511943,0.1105178067821389,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.45,0.03,inclui_inversao_de_premissa
2,22,taxa_omissao,observado,16,16,0,COMPLETO,0.0989583333333333,0.058674472439253,0.1392421942274136,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.45,0.075,inclui_inversao_de_premissa
2,23,taxa_omissao,observado,16,16,0,COMPLETO,0.0916666666666666,0.0541611772795237,0.1291721560538096,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.45,0.12,inclui_inversao_de_premissa
2,24,taxa_omissao,observado,16,16,0,COMPLETO,0.1760416666666666,0.1541355764285336,0.1979477569047997,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.75,0.03,inclui_inversao_de_premissa
2,25,taxa_omissao,observado,16,16,0,COMPLETO,0.1802083333333333,0.1484691628993942,0.2119475037672724,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.75,0.075,inclui_inversao_de_premissa
2,26,taxa_omissao,observado,16,16,0,COMPLETO,0.1822916666666666,0.1420078057725863,0.2225755275607469,4,positivo,positivo,0.25,0.25,0.15,0.12,0.25,0.6,0.75,0.12,inclui_inversao_de_premissa
2,30,taxa_omissao,observado,16,16,0,COMPLETO,0.1083333333333333,0.082941996986182,0.1337246696804846,4,positivo,positivo,0.25,0.25,0.15,0.12,0.525,0.25,0.45,0.03,inclui_inversao_de_premissa
